Name;Sector;Lat;Long;PM-low(Gg/year);PM-high(Gg/year);PM-mean(Gg/year)
IZIDROLÂNDIA;Diesel TPP;-12.514653;-62.135384;0.000752659;0.002022772;0.001387715
DTCEA-BE;Diesel TPP;-1.430778;-48.434947;0.000740045;0.00198887;0.001364458
PLASTAMP;Diesel TPP;-8.278166;-35.010938;0.000740045;0.00198887;0.001364458
DTCEA-AA;Diesel TPP;-8.184455;-49.445429;0.000740045;0.00198887;0.001364458
DTCEA-CZ II;Diesel TPP;-7.600239;-72.688525;0.000740045;0.00198887;0.001364458
DTCEA-MQ;Diesel TPP;0.069157;-51.094457;0.000740045;0.00198887;0.001364458
DTCEA-PV;Diesel TPP;-8.748232;-63.816798;0.000740045;0.00198887;0.001364458
DTCEA-RB;Diesel TPP;-9.959449;-67.855129;0.000740045;0.00198887;0.001364458
DTCEA-SN;Diesel TPP;-2.470841;-54.730875;0.000740045;0.00198887;0.001364458
DTCEA-SL;Diesel TPP;-2.516902;-44.248852;0.000740045;0.00198887;0.001364458
DTCEA-TF;Diesel TPP;-3.369309;-64.725654;0.000740045;0.00198887;0.001364458
DTCEA-VH;Diesel TPP;-12.727791;-60.146905;0.000740045;0.00198887;0.001364458
SISTEMA DE GERAÇÃO DO MUNICÍPIO DE JORDÃO;Diesel TPP;-9.358436;-71.976505;0.000733317;0.00197079;0.001352053
CONSTRUMAPI;Diesel TPP;-23.509960;-46.815059;0.000728832;0.001958736;0.001343784
BRETAS SANTA MARIA;Diesel TPP;-19.750166;-47.963588;0.000728832;0.001958736;0.001343784
J BUENO E MANDALITI SOCIEDADE DE ADVOGADOS;Diesel TPP;-22.308027;-49.091740;0.000712013;0.001913534;0.001312774
EVVIBER;Diesel TPP;-29.182267;-51.504836;0.000712013;0.001913534;0.001312774
PARQUE DE DIVERSÕES NICOLÂNDIA;Diesel TPP;-15.645181;-48.120041;0.000712013;0.001913534;0.001312774
UTE 2 - CORSAN - EBAT 2 - CACHOEIRA DO SUL;Diesel TPP;-30.040146;-52.903435;0.000712013;0.001913534;0.001312774
POLIRIM;Diesel TPP;-29.197177;-51.203475;0.000712013;0.001913534;0.001312774
INDESTEL INDÚSTRIA DE EMBALAGENS OESTE;Diesel TPP;-27.103147;-52.592104;0.000712013;0.001913534;0.001312774
CICOPLAST;Diesel TPP;-22.472947;-47.457917;0.000712013;0.001913534;0.001312774
FREI GALVÃO;Diesel TPP;-22.796079;-45.195851;0.000712013;0.001913534;0.001312774
CENCOSUD BRASIL COMERCIAL;Diesel TPP;-18.967066;-49.476516;0.000712013;0.001913534;0.001312774
DOUAT CIA TÊXTIL;Diesel TPP;-26.217754;-48.883494;0.000712013;0.001913534;0.001312774
VILA NOVA;Diesel TPP;-26.200504;-48.888988;0.000712013;0.001913534;0.001312774
IBT INDÚSTRIA;Diesel TPP;-26.327351;-48.872508;0.000712013;0.001913534;0.001312774
COOPERATIVA AGRÍCOLA MIXTA SÃO ROQUE;Diesel TPP;-28.131196;-54.833337;0.000712013;0.001913534;0.001312774
ARROIO BONITO;Diesel TPP;-29.534122;-51.244243;0.000712013;0.001913534;0.001312774
NUTRISUL;Diesel TPP;-29.739003;-51.159957;0.000712013;0.001913534;0.001312774
CAE SOUTH AMÉRICA;Diesel TPP;-23.543667;-46.608537;0.000712013;0.001913534;0.001312774
BRETAS JUCA RIBEIRO;Diesel TPP;-18.871075;-48.166152;0.000712013;0.001913534;0.001312774
TAIANO;Diesel TPP;3.205385;-63.390634;0.0007008;0.0018834;0.0012921
PETRÓLEO E DERIVADOS TUPINAMBÁ;Diesel TPP;-23.984955;-46.981088;0.0007008;0.0018834;0.0012921
LAMINOR;Diesel TPP;-5.927560;-35.236850;0.0007008;0.0018834;0.0012921
FRANGO MINEIRO;Diesel TPP;-19.672024;-44.882614;0.0007008;0.0018834;0.0012921
ALTEROSA;Diesel TPP;-3.103559;-67.949976;0.0007008;0.0018834;0.0012921
ASSOC BRASILEIRA D IGREJA DE JESUS CRISTO DOS SANTOS DOS ÚLTIMOS DIAS;Diesel TPP;-23.578914;-46.666216;0.0007008;0.0018834;0.0012921
PÁTIO UBERLÂNDIA SHOPPING;Diesel TPP;-18.853531;-48.315841;0.0007008;0.0018834;0.0012921
INJECT INDÚSTRIA DE INJETADOS;Diesel TPP;-29.671635;-52.782354;0.000695194;0.001868333;0.001281763
DIFRANE ARTEFATOS DE PAPEL;Diesel TPP;-23.523368;-51.434596;0.000672768;0.001808064;0.001240416
SINTEX;Diesel TPP;-22.194186;-48.776318;0.000672768;0.001808064;0.001240416
ART PLÁSTICOS;Diesel TPP;-19.901541;-44.058125;0.000672768;0.001808064;0.001240416
GRAVATÁ;Diesel TPP;-8.213894;-35.541600;0.000672768;0.001808064;0.001240416
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 09;Diesel TPP;-23.447604;-46.547668;0.000672768;0.001808064;0.001240416
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 27;Diesel TPP;-23.465242;-46.560714;0.000672768;0.001808064;0.001240416
ROMANI;Diesel TPP;-25.521158;-48.531071;0.000672768;0.001808064;0.001240416
NAZARÉ;Diesel TPP;-8.789798;-63.850959;0.000672768;0.001808064;0.001240416
CAMERA AGROALIMENTOS;Diesel TPP;-27.873963;-54.447933;0.000672768;0.001808064;0.001240416
SCOPUS TECNOLOGIA;Diesel TPP;-23.500304;-46.751705;0.000672768;0.001808064;0.001240416
TV RÁDIO CLUBE DE TERESINA;Diesel TPP;-5.105062;-42.798732;0.000672768;0.001808064;0.001240416
MARTINS COMÉRCIO E SERVIÇOS DE DISTRIBUIÇÃO SA;Diesel TPP;-18.874974;-48.176452;0.000672768;0.001808064;0.001240416
IBRAP;Diesel TPP;-28.518201;-49.321726;0.000672768;0.001808064;0.001240416
ALIMENTOS UNIBOM;Diesel TPP;-26.866991;-52.401265;0.000672768;0.001808064;0.001240416
HALOTEK;Diesel TPP;-22.777749;-50.208750;0.000661555;0.00177793;0.001219742
GUAIANAZES;Diesel TPP;-23.572348;-46.408299;0.000650342;0.001747795;0.001199069
PALMEIRAS;Diesel TPP;-4.368037;-70.194413;0.000644736;0.001732728;0.001188732
TAMARANA;Diesel TPP;-23.721556;-51.097939;0.00063913;0.001717661;0.001178395
AXINIM;Diesel TPP;-4.391156;-59.584269;0.000637728;0.001713894;0.001175811
MAXXI SANTO ÂNGELO;Diesel TPP;-28.287934;-54.248385;0.00063072;0.00169506;0.00116289
VILA AUGUSTO MONTE NEGRO;Diesel TPP;-2.677110;-57.664850;0.00063072;0.00169506;0.00116289
AEROPORTO SANTA GENOVEVA DE GOIÂNIA;Diesel TPP;-16.621751;-49.323212;0.000627917;0.001687526;0.001157722
NOVA RIOTEL EMPREENDIMENTOS HOTELEIROS;Diesel TPP;-22.942568;-43.191524;0.000623712;0.001676226;0.001149969
VILA BITTENCOURT;Diesel TPP;-1.396309;-69.425870;0.00062231;0.001672459;0.001147385
GEMAR;Diesel TPP;-10.920701;-37.058749;0.000616704;0.001657392;0.001137048
IBC;Diesel TPP;-12.711681;-38.298029;0.000616704;0.001657392;0.001137048
CONQUISTA;Diesel TPP;-22.784871;-50.209437;0.000616704;0.001657392;0.001137048
L´ACQUA;Diesel TPP;-25.122602;-50.136148;0.000616704;0.001657392;0.001137048
BARREIRA DO CAMPO;Diesel TPP;-9.293925;-50.047733;0.000616704;0.001657392;0.001137048
ADAS - HOSPITAL E MATERNIDADE SÃO DOMINGOS;Diesel TPP;-19.741237;-47.909670;0.000616704;0.001657392;0.001137048
JACARÉ;Diesel TPP;-3.299570;-60.607330;0.000608294;0.001634791;0.001121543
PEDRAS;Diesel TPP;-2.664218;-56.620102;0.000605491;0.001627258;0.001116374
CAVIANA;Diesel TPP;-3.278317;-60.632266;0.000602688;0.001619724;0.001111206
ELETROZEMA;Diesel TPP;-19.572939;-46.943812;0.00059568;0.00160089;0.001098285
MOURA;Diesel TPP;-0.976872;-62.920483;0.000588672;0.001582056;0.001085364
CUCUÍ;Diesel TPP;-0.108959;-67.097702;0.000588672;0.001582056;0.001085364
VILA CAIAMBÉ;Diesel TPP;-3.361426;-64.714325;0.000588672;0.001582056;0.001085364
MARBO LOGÍSTICA;Diesel TPP;-23.486031;-46.831539;0.000583066;0.001566989;0.001075027
SURPRESA;Diesel TPP;-10.789722;-65.320959;0.000574656;0.001544388;0.001059522
SUPERMERCADOS;Diesel TPP;-25.401499;-51.450193;0.000574656;0.001544388;0.001059522
GES 450-1;Diesel TPP;-23.741585;-46.581203;0.000574656;0.001544388;0.001059522
SUL GÁS;Diesel TPP;-22.511241;-44.105738;0.000574656;0.001544388;0.001059522
DTCEA-CC;Diesel TPP;-1.438329;-48.429454;0.000571853;0.001536854;0.001054354
DTCEA-EI;Diesel TPP;-6.801492;-70.263978;0.000571853;0.001536854;0.001054354
DTCEA-GM;Diesel TPP;-10.783672;-65.309076;0.000571853;0.001536854;0.001054354
DTCEA-IZ;Diesel TPP;-5.523385;-47.456124;0.000571853;0.001536854;0.001054354
DTCEA-SI;Diesel TPP;-3.131229;-60.022434;0.000571853;0.001536854;0.001054354
DTCEA-MY;Diesel TPP;-5.808953;-61.277434;0.000571853;0.001536854;0.001054354
DTCEA-EP;Diesel TPP;-15.862324;-58.461921;0.000571853;0.001536854;0.001054354
DTCEA-FA;Diesel TPP;-11.621052;-50.667014;0.000571853;0.001536854;0.001054354
DTCEA-FX;Diesel TPP;-6.648782;-51.958999;0.000571853;0.001536854;0.001054354
GB RIO MAR;Diesel TPP;-10.924072;-37.074026;0.00056064;0.00150672;0.00103368
SPACE EMPREENDIMENTOS E PARTICIPAÇÕES;Diesel TPP;-19.866540;-44.022453;0.00056064;0.00150672;0.00103368
DTCEA-BV II;Diesel TPP;2.810046;-60.685902;0.00056064;0.00150672;0.00103368
ABC;Diesel TPP;-20.146182;-44.859258;0.00056064;0.00150672;0.00103368
AEROPORTO INTERNACIONAL DE FOZ DO IGUAÇU - CATARATAS;Diesel TPP;-25.525929;-54.547401;0.00056064;0.00150672;0.00103368
DTCEA-MN II;Diesel TPP;-3.125744;-60.004925;0.00056064;0.00150672;0.00103368
GB SEDE;Diesel TPP;-10.840891;-37.126436;0.00056064;0.00150672;0.00103368
CLÍNICA VERA CRUZ;Diesel TPP;-18.596352;-46.503234;0.00056064;0.00150672;0.00103368
HOSPITAL SÃO LUCAS;Diesel TPP;-18.600582;-46.491904;0.00056064;0.00150672;0.00103368
SMTE - PIRAPORA;Diesel TPP;-17.350137;-44.946211;0.00056064;0.00150672;0.00103368
DTCEA-PV II;Diesel TPP;-8.702420;-63.876880;0.00056064;0.00150672;0.00103368
JUNDIÁ;Diesel TPP;0.944173;-60.448758;0.00056064;0.00150672;0.00103368
EDIFÍCIO RESIDENCIAL GRAND SPLENDOR;Diesel TPP;-23.251662;-45.898718;0.00056064;0.00150672;0.00103368
CONDOMÍNIO GRAND SPLENDOR;Diesel TPP;-23.098903;-45.880866;0.00056064;0.00150672;0.00103368
MICROSERVICE;Diesel TPP;-23.496940;-46.835655;0.00056064;0.00150672;0.00103368
DTCEA-TT;Diesel TPP;-4.243439;-69.909470;0.00056064;0.00150672;0.00103368
PAULINO;Diesel TPP;-23.627509;-46.797654;0.00056064;0.00150672;0.00103368
EXTRA TAUBATÉ;Diesel TPP;-23.044088;-45.607343;0.00056064;0.00150672;0.00103368
HOSPITAL SANTA GENOVEVA;Diesel TPP;-18.864578;-48.202545;0.00056064;0.00150672;0.00103368
EXTRA VÁRZEA GRANDE;Diesel TPP;-15.583513;-56.154865;0.00056064;0.00150672;0.00103368
FERTIGRAN FERTILIZANTES;Diesel TPP;-18.855481;-48.205978;0.000540611;0.001452892;0.000996752
RIO VERMELHO;Diesel TPP;-16.336147;-48.981901;0.00051719;0.001389949;0.00095357
BEBIDAS POTY;Diesel TPP;-21.048017;-49.369546;0.00051719;0.001389949;0.00095357
CONSÓRCIO TRANSCOOPER-FÊNIX;Diesel TPP;-23.572366;-46.624136;0.00051719;0.001389949;0.00095357
COMPLEM I;Diesel TPP;-17.731787;-49.112305;0.00051691;0.001389196;0.000953053
LEROY MERLIN;Diesel TPP;-15.739050;-47.787705;0.000515789;0.001386182;0.000950986
DISTRIBOI;Diesel TPP;-27.029294;-48.640762;0.000515789;0.001386182;0.000950986
COOPERATIVA DE CONSUMO DOS EMPREGADOS DA USIMINAS;Diesel TPP;-19.467354;-42.565530;0.000515789;0.001386182;0.000950986
SUPERMERCADO PONTA VERDE;Diesel TPP;-9.626924;-35.713212;0.000515789;0.001386182;0.000950986
SUPERMAXI MORUMBI;Diesel TPP;-18.861329;-48.308288;0.000515789;0.001386182;0.000950986
MERIDIONAL MEAT;Diesel TPP;-23.423570;-51.429752;0.000511584;0.001374882;0.000943233
AVÍCOLA BARREIRAS;Diesel TPP;-12.151692;-44.986507;0.000511584;0.001374882;0.000943233
BEST BOX;Diesel TPP;-29.668566;-51.039260;0.000511584;0.001374882;0.000943233
FRICAL ALIMENTOS;Diesel TPP;-19.798961;-42.151936;0.000511584;0.001374882;0.000943233
AMALFI;Diesel TPP;-7.616083;-72.652686;0.000511584;0.001374882;0.000943233
ALESAT COMBUSTÍVEIS;Diesel TPP;-5.210446;-36.318730;0.000511584;0.001374882;0.000943233
WIGGA REVESTIMENTOS E ESQUADRIAS EM PVC;Diesel TPP;-29.706384;-51.159137;0.000511584;0.001374882;0.000943233
LOGA;Diesel TPP;-23.528401;-46.619587;0.000511584;0.001374882;0.000943233
INDÚSTRIA DE MÓVEIS FINGER;Diesel TPP;-27.946241;-52.917420;0.000511584;0.001374882;0.000943233
ITAMATAMIRIM;Diesel TPP;-8.122420;-35.318389;0.000511584;0.001374882;0.000943233
ASSOCIAÇÃO PIAUIENSE DE COMBATE AO CÂNCER;Diesel TPP;-5.113269;-42.789805;0.000511304;0.001374129;0.000942716
PIRES;Diesel TPP;-26.982628;-48.646548;0.000510182;0.001371115;0.000940649
DIEDRO CONSTRUÇÕES E SERVIÇOS;Diesel TPP;-19.902054;-43.974388;0.000510182;0.001371115;0.000940649
MANNES;Diesel TPP;-26.470903;-48.981034;0.000510182;0.001371115;0.000940649
MINERAÇÃO CARMO;Diesel TPP;-28.664713;-49.210324;0.000510182;0.001371115;0.000940649
INFEBRAS;Diesel TPP;-28.646561;-49.213070;0.000510182;0.001371115;0.000940649
KARNE KEIJO - LOGISTÍCA INTEGRADA;Diesel TPP;-7.950234;-34.967507;0.000510182;0.001371115;0.000940649
QUINTA DO MARQUÊS;Diesel TPP;-23.523442;-47.130971;0.000510182;0.001371115;0.000940649
VILA SACAMBU;Diesel TPP;-3.281992;-60.633859;0.000507379;0.001363582;0.00093548
FABRIL;Diesel TPP;-20.112272;-43.054563;0.000504576;0.001356048;0.000930312
RIACHUELO;Diesel TPP;-10.952050;-37.066988;0.000504576;0.001356048;0.000930312
VACSOFORT ARTEFATOS PLÁSTICOS;Diesel TPP;-23.393423;-46.312959;0.000504576;0.001356048;0.000930312
CEA II;Diesel TPP;-23.490439;-46.833598;0.000504576;0.001356048;0.000930312
CAMPOS NOVOS;Diesel TPP;2.168002;-61.053774;0.000504576;0.001356048;0.000930312
METALÚRGICA MOCOCA;Diesel TPP;-21.456105;-47.012454;0.000504576;0.001356048;0.000930312
CANTINA TIA ELIANA;Diesel TPP;-19.447804;-43.106159;0.000504576;0.001356048;0.000930312
SMC;Diesel TPP;-23.721471;-46.532451;0.000504576;0.001356048;0.000930312
NEOBAND;Diesel TPP;-23.730271;-46.522152;0.000504576;0.001356048;0.000930312
BELCO;Diesel TPP;-22.736962;-48.569784;0.000504576;0.001356048;0.000930312
VAMTEC;Diesel TPP;-19.583262;-42.639208;0.000504576;0.001356048;0.000930312
SUPERMERCADO BAHAMAS;Diesel TPP;-18.846383;-48.216278;0.000504576;0.001356048;0.000930312
GERADOR CUMMINS;Diesel TPP;-19.634808;-48.354896;0.000504576;0.001356048;0.000930312
ESTAÇÃO DE SERVIÇOS DAS ACÁCIAS;Diesel TPP;-23.701111;-46.553441;0.000493363;0.001325914;0.000909638
MARIA NATÁLIA DE SOUZA ALVES;Diesel TPP;-23.668856;-46.547664;0.000493363;0.001325914;0.000909638
HUZITEKA;Diesel TPP;-23.283027;-47.290731;0.000493363;0.001325914;0.000909638
CONDOMÍNIO JK FINANCIAL CENTER;Diesel TPP;-23.536585;-46.589375;0.00049056;0.00131838;0.00090447
CENTRO ADMFARRAPOS;Diesel TPP;-30.057151;-51.210447;0.000486636;0.001307833;0.000897234
UTE 1 - CORSAN - EBAB 1 - CACHOEIRA DO SUL;Diesel TPP;-30.027960;-52.899487;0.000486355;0.00130708;0.000896717
UTE 3 - CORSAN - EBAT 3 - CACHOEIRA DO SUL;Diesel TPP;-30.014583;-52.908241;0.000486355;0.00130708;0.000896717
COMERCIAL ZENA MÓVEIS;Diesel TPP;-23.362972;-46.867088;0.000486355;0.00130708;0.000896717
UNIMED CRICIÚMA;Diesel TPP;-28.700886;-49.387739;0.000486355;0.00130708;0.000896717
DAMYLLER;Diesel TPP;-28.654554;-49.418580;0.000486355;0.00130708;0.000896717
MILHO DE OURO;Diesel TPP;-23.654732;-46.864804;0.000486355;0.00130708;0.000896717
TEXFIO;Diesel TPP;-26.444284;-49.120667;0.000486355;0.00130708;0.000896717
LATICÍNIOS REZENDE;Diesel TPP;-18.122385;-40.363385;0.000486355;0.00130708;0.000896717
MAIO EMPREENDIMENTOS E CONSTRUÇÕES;Diesel TPP;-20.014724;-43.906125;0.000486355;0.00130708;0.000896717
VAZ E OLIVEIRA;Diesel TPP;-7.628970;-48.420026;0.000486355;0.00130708;0.000896717
HOSPITAL E MATERNIDADE MED CENTER;Diesel TPP;-18.958338;-46.962247;0.000486355;0.00130708;0.000896717
ORGANIZAÇÃO SANTAMARIENSE;Diesel TPP;-29.656439;-53.809250;0.000486355;0.00130708;0.000896717
INDÚSTRIA E COMÉRCIO DE CALÇADOS SSANTOS;Diesel TPP;-27.271773;-48.841351;0.000486355;0.00130708;0.000896717
AUTO SERVIÇO FAÉ;Diesel TPP;-20.331025;-40.285758;0.000486355;0.00130708;0.000896717
SURUMÚ;Diesel TPP;4.206847;-60.860593;0.000465331;0.001250578;0.000857954
COMERCIAL DE ALIMENTOS MALUF;Diesel TPP;-19.909133;-49.366321;0.00045552;0.00122421;0.000839865
TERMAS DE ARAXÁ;Diesel TPP;-19.577952;-46.935401;0.000454118;0.001220443;0.000837281
FAST PRINT;Diesel TPP;-23.492329;-46.883724;0.000454118;0.001220443;0.000837281
ARARA;Diesel TPP;-3.099106;-61.809890;0.000454118;0.001220443;0.000837281
DAGOBERTO BARCELLOS;Diesel TPP;-30.516824;-53.481078;0.000454118;0.001220443;0.000837281
COOPERTINGA;Diesel TPP;-14.947819;-46.229857;0.000454118;0.001220443;0.000837281
ITAPETINGA;Diesel TPP;-15.236454;-40.232967;0.000454118;0.001220443;0.000837281
ITAPETINGA - FILIAL 04;Diesel TPP;-15.351614;-40.018950;0.000454118;0.001220443;0.000837281
ULFER;Diesel TPP;-23.443898;-46.369166;0.000454118;0.001220443;0.000837281
SADIA;Diesel TPP;-23.151034;-46.836491;0.000454118;0.001220443;0.000837281
BOVIMEX;Diesel TPP;-22.215456;-49.967260;0.000454118;0.001220443;0.000837281
AEROPORTO SANTOS DUMONT;Diesel TPP;-22.911567;-43.165776;0.000454118;0.001220443;0.000837281
ERICSSON TELECOMUNICAÇÕES;Diesel TPP;-23.556458;-46.658618;0.000454118;0.001220443;0.000837281
POLY EMBALAGENS;Diesel TPP;-12.792076;-38.397817;0.000454118;0.001220443;0.000837281
MALOCA TRAIRÃO;Diesel TPP;3.651955;-61.414223;0.000448512;0.001205376;0.000826944
MALOCA TRÊS CORAÇÕES;Diesel TPP;3.651306;-61.417582;0.000448512;0.001205376;0.000826944
SÃO FRANCISCO;Diesel TPP;3.359889;-59.840813;0.000448512;0.001205376;0.000826944
MORILLO;Diesel TPP;-23.427713;-46.549162;0.000448512;0.001205376;0.000826944
LINDÓIA;Diesel TPP;-3.137045;-58.429530;0.000448512;0.001205376;0.000826944
MAK DE JACAREÍ SUPERMERCADO;Diesel TPP;-23.293576;-45.946917;0.000448512;0.001205376;0.000826944
BOMPREÇO MARANGUAPE;Diesel TPP;-7.940422;-34.844558;0.000448512;0.001205376;0.000826944
SANTA MARIA DO BOIAÇÚ;Diesel TPP;0.949844;-60.419181;0.000448512;0.001205376;0.000826944
SOCIEDADE ASSISTENCIAL BANDEIRANTE;Diesel TPP;-23.017231;-45.543828;0.000448512;0.001205376;0.000826944
BOMPREÇO VITÓRIA DE SANTO ANTÃO;Diesel TPP;-8.124290;-35.295558;0.000448512;0.001205376;0.000826944
AEROPORTO INTERNACIONAL DE CORUMBÁ;Diesel TPP;-19.016189;-57.639296;0.000437299;0.001175242;0.00080627
D VILLE;Diesel TPP;-18.880171;-48.306915;0.000435898;0.001171475;0.000803686
BATAVO;Diesel TPP;-7.521768;-46.076044;0.000432814;0.001163188;0.000798001
AEROPORTO DE CAMPO DE MARTE;Diesel TPP;-23.509558;-46.637822;0.000430291;0.001156408;0.000793349
TVA MOFARREJ;Diesel TPP;-23.570347;-46.617184;0.000426086;0.001145107;0.000785597
MARLUVAS;Diesel TPP;-21.485542;-44.322971;0.00042048;0.00113004;0.00077526
WMS PORTO ALEGRE;Diesel TPP;-30.032187;-51.118437;0.00042048;0.00113004;0.00077526
IRMÃS DE BANNEUX;Diesel TPP;-23.720842;-46.526272;0.000409267;0.001099906;0.000754586
DPC DISTRIBUIDOR ATACADISTA;Diesel TPP;-19.771698;-42.136342;0.000403661;0.001084838;0.00074425
AFASA;Diesel TPP;-21.211957;-47.784045;0.000403661;0.001084838;0.00074425
CASA DA ESPERANÇA SANTO ANDRÉ;Diesel TPP;-23.678458;-46.513488;0.000403661;0.001084838;0.00074425
IPIRANGA;Diesel TPP;-3.096490;-67.939033;0.000403661;0.001084838;0.00074425
TRANSBRASA;Diesel TPP;-23.908784;-46.251525;0.000403661;0.001084838;0.00074425
TJL;Diesel TPP;-23.546185;-46.562876;0.000403661;0.001084838;0.00074425
AEROPORTO DE UBERLÂNDIA;Diesel TPP;-18.947727;-48.264343;0.000403661;0.001084838;0.00074425
POLITRIZ;Diesel TPP;-18.848333;-48.291122;0.000403661;0.001084838;0.00074425
FRIGORÍFICO DELTA;Diesel TPP;-19.975310;-47.766231;0.00039385;0.001058471;0.00072616
EQUADOR;Diesel TPP;0.948249;-60.442535;0.00039385;0.001058471;0.00072616
VILA URUCURITUBA;Diesel TPP;-3.718869;-59.559345;0.000392448;0.001054704;0.000723576
VILA CENTRAL;Diesel TPP;2.606117;-60.604076;0.000392448;0.001054704;0.000723576
CAMPINAS;Diesel TPP;-3.262795;-60.643285;0.000392448;0.001054704;0.000723576
RDX;Diesel TPP;-7.935662;-34.890563;0.000386842;0.001039637;0.000713239
ROLIM DE MOURA DO GUAPORÉ;Diesel TPP;-12.069023;-63.574350;0.000384038;0.001032103;0.000708071
TJMG-SANTA LUZIA;Diesel TPP;-19.781125;-43.934508;0.000378432;0.001017036;0.000697734
SANCARGO TRANSPORTES DE CARGAS;Diesel TPP;-23.438785;-46.560714;0.000371424;0.000998202;0.000684813
SUPERMERCADO BERNARDÃO;Diesel TPP;-18.956228;-46.963964;0.000371424;0.000998202;0.000684813
CD 450;Diesel TPP;-30.007216;-51.170622;0.000371424;0.000998202;0.000684813
MILLER;Diesel TPP;-29.735675;-52.420842;0.000371424;0.000998202;0.000684813
PETROMASSA;Diesel TPP;-0.035615;-51.141510;0.000371424;0.000998202;0.000684813
PLANETA PÉ INJETADOS;Diesel TPP;-27.279097;-48.843497;0.000371424;0.000998202;0.000684813
DPR INDÚSTRIA;Diesel TPP;-27.232190;-48.622545;0.000371424;0.000998202;0.000684813
MOACYR SM COMÉRCIO;Diesel TPP;-21.375963;-45.516319;0.000371424;0.000998202;0.000684813
HAVAN LOJAS DE DEPARTAMENTOS;Diesel TPP;-27.096578;-52.587813;0.000370022;0.000994435;0.000682229
ESTAMPOTEC;Diesel TPP;-23.437163;-46.475691;0.000370022;0.000994435;0.000682229
SIAT-MN;Diesel TPP;-3.055976;-59.910799;0.000370022;0.000994435;0.000682229
HOTEL TIROLESA;Diesel TPP;-27.420590;-51.774583;0.000370022;0.000994435;0.000682229
HOTEL SOFITEL;Diesel TPP;-23.592374;-46.648568;0.000370022;0.000994435;0.000682229
IGREJA UNIVERSAL;Diesel TPP;-23.538276;-46.603231;0.000370022;0.000994435;0.000682229
MURITUBA;Diesel TPP;-3.840649;-62.054647;0.000364416;0.000979368;0.000671892
MAURÍLIO MARIN E CIA;Diesel TPP;-27.831153;-50.293595;0.000364416;0.000979368;0.000671892
REDE LUCAS;Diesel TPP;-18.595313;-48.707460;0.000364416;0.000979368;0.000671892
SÃO MIGUEL;Diesel TPP;-1.527560;-52.586997;0.000363295;0.000976355;0.000669825
ASSOCIAÇÃO EDUCACIONAL DA INFÂNCIA E JUVENTUDE;Diesel TPP;-23.528087;-46.696148;0.00035881;0.000964301;0.000661555
PARATUDO;Diesel TPP;-18.842484;-48.311721;0.00035881;0.000964301;0.000661555
HIDROSSOL;Diesel TPP;-22.232300;-49.942884;0.000353203;0.000949234;0.000651218
PRODUTOS BOACHA;Diesel TPP;-19.412195;-42.370645;0.00034199;0.000919099;0.000630545
AEROPORTO DE MACAÉ;Diesel TPP;-22.384945;-41.790708;0.00034199;0.000919099;0.000630545
COPACOL;Diesel TPP;-23.137399;-52.334146;0.000336384;0.000904032;0.000620208
SUPERMERCADO BERNADÃO;Diesel TPP;-19.569380;-46.936946;0.000336384;0.000904032;0.000620208
SOCIC BELÉM;Diesel TPP;-1.439015;-48.413661;0.000336384;0.000904032;0.000620208
FAZENDA SANTO INÁCIO DE LOYOLA;Diesel TPP;-22.280312;-48.122551;0.000336384;0.000904032;0.000620208
ERVATEIRA REI VERDE;Diesel TPP;-27.653365;-52.230195;0.000336384;0.000904032;0.000620208
FARMALAB;Diesel TPP;-23.448081;-46.931616;0.000336384;0.000904032;0.000620208
CARMONA;Diesel TPP;-23.610523;-46.771046;0.000336384;0.000904032;0.000620208
UNIDADE INTEGRADA DE SAÚDE;Diesel TPP;-19.771329;-47.947108;0.000336384;0.000904032;0.000620208
UIRAMUTÃ;Diesel TPP;4.592659;-60.164774;0.000336384;0.000904032;0.000620208
PERUZZO;Diesel TPP;-31.322151;-54.097630;0.000325171;0.000873898;0.000599534
IVONE LÚCIA;Diesel TPP;-13.689788;-57.892448;0.000325171;0.000873898;0.000599534
GB MACEIÓ;Diesel TPP;-9.644186;-35.737416;0.000325171;0.000873898;0.000599534
AZTECA;Diesel TPP;-18.751958;-47.474495;0.000325171;0.000873898;0.000599534
UNISSU;Diesel TPP;-20.749880;-46.604345;0.000325171;0.000873898;0.000599534
CARVOEIRO;Diesel TPP;-0.972581;-62.929495;0.000322368;0.000866364;0.000594366
AEROPORTO DE TERESINA - SENADOR PETRÔNIO PORTELLA;Diesel TPP;-5.040771;-42.813838;0.000322368;0.000866364;0.000594366
BECHARA NASSAR FRANGE;Diesel TPP;-20.627544;-49.641484;0.000319565;0.00085883;0.000589198
SOBRAL & SOBRAL INDÚSTRIA METALÚRGICA;Diesel TPP;-23.589612;-46.616434;0.00031536;0.00084753;0.000581445
CONDOMÍNIO SHOPPING CENTER PIEDADE;Diesel TPP;-12.923436;-38.426117;0.000312557;0.000839996;0.000576277
CENTRAL PAULISTA DE COUROS;Diesel TPP;-20.903157;-47.006463;0.000308352;0.000828696;0.000568524
SEDE ALGAR;Diesel TPP;-18.847033;-48.304855;0.000308352;0.000828696;0.000568524
