Name;Sector;Lat;Long;NOx-low (Gg/year);NOx-high (Gg/year);NOx-mean (Gg/year)
ESTIRÃO DO EQUADOR;Diesel TPP;-4.366638;-70.197273;0.01434231;0.07098228;0.042662295
CARREFOUR RIO PRETO;Diesel TPP;-20.748926;-49.379952;0.014264784;0.070598592;0.042431688
HOTEL E BAR PRAIA DAS FLEXAS;Diesel TPP;-22.897391;-43.116470;0.0142131;0.0703428;0.04227795
WEST SHOPPING RIO;Diesel TPP;-22.885963;-43.607631;0.0142131;0.0703428;0.04227795
FIBRASA SUDESTE;Diesel TPP;-20.112231;-40.314693;0.0142131;0.0703428;0.04227795
MARTINS GOODYEAR;Diesel TPP;-23.533255;-46.876857;0.013980522;0.069191736;0.041586129
IZIDROLÂNDIA;Diesel TPP;-12.514653;-62.135384;0.013877154;0.068680152;0.041278653
DTCEA-BE;Diesel TPP;-1.430778;-48.434947;0.013644576;0.067529088;0.040586832
PLASTAMP;Diesel TPP;-8.278166;-35.010938;0.013644576;0.067529088;0.040586832
DTCEA-AA;Diesel TPP;-8.184455;-49.445429;0.013644576;0.067529088;0.040586832
DTCEA-CZ II;Diesel TPP;-7.600239;-72.688525;0.013644576;0.067529088;0.040586832
DTCEA-MQ;Diesel TPP;0.069157;-51.094457;0.013644576;0.067529088;0.040586832
DTCEA-PV;Diesel TPP;-8.748232;-63.816798;0.013644576;0.067529088;0.040586832
DTCEA-RB;Diesel TPP;-9.959449;-67.855129;0.013644576;0.067529088;0.040586832
DTCEA-SN;Diesel TPP;-2.470841;-54.730875;0.013644576;0.067529088;0.040586832
DTCEA-SL;Diesel TPP;-2.516902;-44.248852;0.013644576;0.067529088;0.040586832
DTCEA-TF;Diesel TPP;-3.369309;-64.725654;0.013644576;0.067529088;0.040586832
DTCEA-VH;Diesel TPP;-12.727791;-60.146905;0.013644576;0.067529088;0.040586832
SISTEMA DE GERAÇÃO DO MUNICÍPIO DE JORDÃO;Diesel TPP;-9.358436;-71.976505;0.013520534;0.066915187;0.040217861
CONSTRUMAPI;Diesel TPP;-23.509960;-46.815059;0.01343784;0.06650592;0.03997188
BRETAS SANTA MARIA;Diesel TPP;-19.750166;-47.963588;0.01343784;0.06650592;0.03997188
J BUENO E MANDALITI SOCIEDADE DE ADVOGADOS;Diesel TPP;-22.308027;-49.091740;0.013127736;0.064971168;0.039049452
EVVIBER;Diesel TPP;-29.182267;-51.504836;0.013127736;0.064971168;0.039049452
PARQUE DE DIVERSÕES NICOLÂNDIA;Diesel TPP;-15.645181;-48.120041;0.013127736;0.064971168;0.039049452
UTE 2 - CORSAN - EBAT 2 - CACHOEIRA DO SUL;Diesel TPP;-30.040146;-52.903435;0.013127736;0.064971168;0.039049452
POLIRIM;Diesel TPP;-29.197177;-51.203475;0.013127736;0.064971168;0.039049452
INDESTEL INDÚSTRIA DE EMBALAGENS OESTE;Diesel TPP;-27.103147;-52.592104;0.013127736;0.064971168;0.039049452
CICOPLAST;Diesel TPP;-22.472947;-47.457917;0.013127736;0.064971168;0.039049452
FREI GALVÃO;Diesel TPP;-22.796079;-45.195851;0.013127736;0.064971168;0.039049452
CENCOSUD BRASIL COMERCIAL;Diesel TPP;-18.967066;-49.476516;0.013127736;0.064971168;0.039049452
DOUAT CIA TÊXTIL;Diesel TPP;-26.217754;-48.883494;0.013127736;0.064971168;0.039049452
VILA NOVA;Diesel TPP;-26.200504;-48.888988;0.013127736;0.064971168;0.039049452
IBT INDÚSTRIA;Diesel TPP;-26.327351;-48.872508;0.013127736;0.064971168;0.039049452
COOPERATIVA AGRÍCOLA MIXTA SÃO ROQUE;Diesel TPP;-28.131196;-54.833337;0.013127736;0.064971168;0.039049452
ARROIO BONITO;Diesel TPP;-29.534122;-51.244243;0.013127736;0.064971168;0.039049452
NUTRISUL;Diesel TPP;-29.739003;-51.159957;0.013127736;0.064971168;0.039049452
CAE SOUTH AMÉRICA;Diesel TPP;-23.543667;-46.608537;0.013127736;0.064971168;0.039049452
BRETAS JUCA RIBEIRO;Diesel TPP;-18.871075;-48.166152;0.013127736;0.064971168;0.039049452
TAIANO;Diesel TPP;3.205385;-63.390634;0.012921;0.063948;0.0384345
PETRÓLEO E DERIVADOS TUPINAMBÁ;Diesel TPP;-23.984955;-46.981088;0.012921;0.063948;0.0384345
LAMINOR;Diesel TPP;-5.927560;-35.236850;0.012921;0.063948;0.0384345
FRANGO MINEIRO;Diesel TPP;-19.672024;-44.882614;0.012921;0.063948;0.0384345
ALTEROSA;Diesel TPP;-3.103559;-67.949976;0.012921;0.063948;0.0384345
ASSOC BRASILEIRA D IGREJA DE JESUS CRISTO DOS SANTOS DOS ÚLTIMOS DIAS;Diesel TPP;-23.578914;-46.666216;0.012921;0.063948;0.0384345
PÁTIO UBERLÂNDIA SHOPPING;Diesel TPP;-18.853531;-48.315841;0.012921;0.063948;0.0384345
INJECT INDÚSTRIA DE INJETADOS;Diesel TPP;-29.671635;-52.782354;0.012817632;0.063436416;0.038127024
DIFRANE ARTEFATOS DE PAPEL;Diesel TPP;-23.523368;-51.434596;0.01240416;0.06139008;0.03689712
SINTEX;Diesel TPP;-22.194186;-48.776318;0.01240416;0.06139008;0.03689712
ART PLÁSTICOS;Diesel TPP;-19.901541;-44.058125;0.01240416;0.06139008;0.03689712
GRAVATÁ;Diesel TPP;-8.213894;-35.541600;0.01240416;0.06139008;0.03689712
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 09;Diesel TPP;-23.447604;-46.547668;0.01240416;0.06139008;0.03689712
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 27;Diesel TPP;-23.465242;-46.560714;0.01240416;0.06139008;0.03689712
ROMANI;Diesel TPP;-25.521158;-48.531071;0.01240416;0.06139008;0.03689712
NAZARÉ;Diesel TPP;-8.789798;-63.850959;0.01240416;0.06139008;0.03689712
CAMERA AGROALIMENTOS;Diesel TPP;-27.873963;-54.447933;0.01240416;0.06139008;0.03689712
SCOPUS TECNOLOGIA;Diesel TPP;-23.500304;-46.751705;0.01240416;0.06139008;0.03689712
TV RÁDIO CLUBE DE TERESINA;Diesel TPP;-5.105062;-42.798732;0.01240416;0.06139008;0.03689712
MARTINS COMÉRCIO E SERVIÇOS DE DISTRIBUIÇÃO SA;Diesel TPP;-18.874974;-48.176452;0.01240416;0.06139008;0.03689712
IBRAP;Diesel TPP;-28.518201;-49.321726;0.01240416;0.06139008;0.03689712
ALIMENTOS UNIBOM;Diesel TPP;-26.866991;-52.401265;0.01240416;0.06139008;0.03689712
HALOTEK;Diesel TPP;-22.777749;-50.208750;0.012197424;0.060366912;0.036282168
GUAIANAZES;Diesel TPP;-23.572348;-46.408299;0.011990688;0.059343744;0.035667216
PALMEIRAS;Diesel TPP;-4.368037;-70.194413;0.01188732;0.05883216;0.03535974
TAMARANA;Diesel TPP;-23.721556;-51.097939;0.011783952;0.058320576;0.035052264
AXINIM;Diesel TPP;-4.391156;-59.584269;0.01175811;0.05819268;0.034975395
MAXXI SANTO ÂNGELO;Diesel TPP;-28.287934;-54.248385;0.0116289;0.0575532;0.03459105
VILA AUGUSTO MONTE NEGRO;Diesel TPP;-2.677110;-57.664850;0.0116289;0.0575532;0.03459105
AEROPORTO SANTA GENOVEVA DE GOIÂNIA;Diesel TPP;-16.621751;-49.323212;0.011577216;0.057297408;0.034437312
NOVA RIOTEL EMPREENDIMENTOS HOTELEIROS;Diesel TPP;-22.942568;-43.191524;0.01149969;0.05691372;0.034206705
VILA BITTENCOURT;Diesel TPP;-1.396309;-69.425870;0.011473848;0.056785824;0.034129836
GEMAR;Diesel TPP;-10.920701;-37.058749;0.01137048;0.05627424;0.03382236
IBC;Diesel TPP;-12.711681;-38.298029;0.01137048;0.05627424;0.03382236
CONQUISTA;Diesel TPP;-22.784871;-50.209437;0.01137048;0.05627424;0.03382236
L´ACQUA;Diesel TPP;-25.122602;-50.136148;0.01137048;0.05627424;0.03382236
BARREIRA DO CAMPO;Diesel TPP;-9.293925;-50.047733;0.01137048;0.05627424;0.03382236
ADAS - HOSPITAL E MATERNIDADE SÃO DOMINGOS;Diesel TPP;-19.741237;-47.909670;0.01137048;0.05627424;0.03382236
JACARÉ;Diesel TPP;-3.299570;-60.607330;0.011215428;0.055506864;0.033361146
PEDRAS;Diesel TPP;-2.664218;-56.620102;0.011163744;0.055251072;0.033207408
CAVIANA;Diesel TPP;-3.278317;-60.632266;0.01111206;0.05499528;0.03305367
ELETROZEMA;Diesel TPP;-19.572939;-46.943812;0.01098285;0.0543558;0.032669325
MOURA;Diesel TPP;-0.976872;-62.920483;0.01085364;0.05371632;0.03228498
CUCUÍ;Diesel TPP;-0.108959;-67.097702;0.01085364;0.05371632;0.03228498
VILA CAIAMBÉ;Diesel TPP;-3.361426;-64.714325;0.01085364;0.05371632;0.03228498
MARBO LOGÍSTICA;Diesel TPP;-23.486031;-46.831539;0.010750272;0.053204736;0.031977504
SURPRESA;Diesel TPP;-10.789722;-65.320959;0.01059522;0.05243736;0.03151629
SUPERMERCADOS;Diesel TPP;-25.401499;-51.450193;0.01059522;0.05243736;0.03151629
GES 450-1;Diesel TPP;-23.741585;-46.581203;0.01059522;0.05243736;0.03151629
SUL GÁS;Diesel TPP;-22.511241;-44.105738;0.01059522;0.05243736;0.03151629
DTCEA-CC;Diesel TPP;-1.438329;-48.429454;0.010543536;0.052181568;0.031362552
DTCEA-EI;Diesel TPP;-6.801492;-70.263978;0.010543536;0.052181568;0.031362552
DTCEA-GM;Diesel TPP;-10.783672;-65.309076;0.010543536;0.052181568;0.031362552
DTCEA-IZ;Diesel TPP;-5.523385;-47.456124;0.010543536;0.052181568;0.031362552
DTCEA-SI;Diesel TPP;-3.131229;-60.022434;0.010543536;0.052181568;0.031362552
DTCEA-MY;Diesel TPP;-5.808953;-61.277434;0.010543536;0.052181568;0.031362552
DTCEA-EP;Diesel TPP;-15.862324;-58.461921;0.010543536;0.052181568;0.031362552
DTCEA-FA;Diesel TPP;-11.621052;-50.667014;0.010543536;0.052181568;0.031362552
DTCEA-FX;Diesel TPP;-6.648782;-51.958999;0.010543536;0.052181568;0.031362552
GB RIO MAR;Diesel TPP;-10.924072;-37.074026;0.0103368;0.0511584;0.0307476
SPACE EMPREENDIMENTOS E PARTICIPAÇÕES;Diesel TPP;-19.866540;-44.022453;0.0103368;0.0511584;0.0307476
DTCEA-BV II;Diesel TPP;2.810046;-60.685902;0.0103368;0.0511584;0.0307476
ABC;Diesel TPP;-20.146182;-44.859258;0.0103368;0.0511584;0.0307476
AEROPORTO INTERNACIONAL DE FOZ DO IGUAÇU - CATARATAS;Diesel TPP;-25.525929;-54.547401;0.0103368;0.0511584;0.0307476
DTCEA-MN II;Diesel TPP;-3.125744;-60.004925;0.0103368;0.0511584;0.0307476
GB SEDE;Diesel TPP;-10.840891;-37.126436;0.0103368;0.0511584;0.0307476
CLÍNICA VERA CRUZ;Diesel TPP;-18.596352;-46.503234;0.0103368;0.0511584;0.0307476
HOSPITAL SÃO LUCAS;Diesel TPP;-18.600582;-46.491904;0.0103368;0.0511584;0.0307476
SMTE - PIRAPORA;Diesel TPP;-17.350137;-44.946211;0.0103368;0.0511584;0.0307476
DTCEA-PV II;Diesel TPP;-8.702420;-63.876880;0.0103368;0.0511584;0.0307476
JUNDIÁ;Diesel TPP;0.944173;-60.448758;0.0103368;0.0511584;0.0307476
EDIFÍCIO RESIDENCIAL GRAND SPLENDOR;Diesel TPP;-23.251662;-45.898718;0.0103368;0.0511584;0.0307476
CONDOMÍNIO GRAND SPLENDOR;Diesel TPP;-23.098903;-45.880866;0.0103368;0.0511584;0.0307476
MICROSERVICE;Diesel TPP;-23.496940;-46.835655;0.0103368;0.0511584;0.0307476
DTCEA-TT;Diesel TPP;-4.243439;-69.909470;0.0103368;0.0511584;0.0307476
PAULINO;Diesel TPP;-23.627509;-46.797654;0.0103368;0.0511584;0.0307476
EXTRA TAUBATÉ;Diesel TPP;-23.044088;-45.607343;0.0103368;0.0511584;0.0307476
HOSPITAL SANTA GENOVEVA;Diesel TPP;-18.864578;-48.202545;0.0103368;0.0511584;0.0307476
EXTRA VÁRZEA GRANDE;Diesel TPP;-15.583513;-56.154865;0.0103368;0.0511584;0.0307476
FERTIGRAN FERTILIZANTES;Diesel TPP;-18.855481;-48.205978;0.009967518;0.049330766;0.029649142
RIO VERMELHO;Diesel TPP;-16.336147;-48.981901;0.009535698;0.047193624;0.028364661
BEBIDAS POTY;Diesel TPP;-21.048017;-49.369546;0.009535698;0.047193624;0.028364661
CONSÓRCIO TRANSCOOPER-FÊNIX;Diesel TPP;-23.572366;-46.624136;0.009535698;0.047193624;0.028364661
COMPLEM I;Diesel TPP;-17.731787;-49.112305;0.00953053;0.047168045;0.028349287
LEROY MERLIN;Diesel TPP;-15.739050;-47.787705;0.009509856;0.047065728;0.028287792
DISTRIBOI;Diesel TPP;-27.029294;-48.640762;0.009509856;0.047065728;0.028287792
COOPERATIVA DE CONSUMO DOS EMPREGADOS DA USIMINAS;Diesel TPP;-19.467354;-42.565530;0.009509856;0.047065728;0.028287792
SUPERMERCADO PONTA VERDE;Diesel TPP;-9.626924;-35.713212;0.009509856;0.047065728;0.028287792
SUPERMAXI MORUMBI;Diesel TPP;-18.861329;-48.308288;0.009509856;0.047065728;0.028287792
MERIDIONAL MEAT;Diesel TPP;-23.423570;-51.429752;0.00943233;0.04668204;0.028057185
AVÍCOLA BARREIRAS;Diesel TPP;-12.151692;-44.986507;0.00943233;0.04668204;0.028057185
BEST BOX;Diesel TPP;-29.668566;-51.039260;0.00943233;0.04668204;0.028057185
FRICAL ALIMENTOS;Diesel TPP;-19.798961;-42.151936;0.00943233;0.04668204;0.028057185
AMALFI;Diesel TPP;-7.616083;-72.652686;0.00943233;0.04668204;0.028057185
ALESAT COMBUSTÍVEIS;Diesel TPP;-5.210446;-36.318730;0.00943233;0.04668204;0.028057185
WIGGA REVESTIMENTOS E ESQUADRIAS EM PVC;Diesel TPP;-29.706384;-51.159137;0.00943233;0.04668204;0.028057185
LOGA;Diesel TPP;-23.528401;-46.619587;0.00943233;0.04668204;0.028057185
INDÚSTRIA DE MÓVEIS FINGER;Diesel TPP;-27.946241;-52.917420;0.00943233;0.04668204;0.028057185
ITAMATAMIRIM;Diesel TPP;-8.122420;-35.318389;0.00943233;0.04668204;0.028057185
ASSOCIAÇÃO PIAUIENSE DE COMBATE AO CÂNCER;Diesel TPP;-5.113269;-42.789805;0.009427162;0.046656461;0.028041811
PIRES;Diesel TPP;-26.982628;-48.646548;0.009406488;0.046554144;0.027980316
DIEDRO CONSTRUÇÕES E SERVIÇOS;Diesel TPP;-19.902054;-43.974388;0.009406488;0.046554144;0.027980316
MANNES;Diesel TPP;-26.470903;-48.981034;0.009406488;0.046554144;0.027980316
MINERAÇÃO CARMO;Diesel TPP;-28.664713;-49.210324;0.009406488;0.046554144;0.027980316
INFEBRAS;Diesel TPP;-28.646561;-49.213070;0.009406488;0.046554144;0.027980316
KARNE KEIJO - LOGISTÍCA INTEGRADA;Diesel TPP;-7.950234;-34.967507;0.009406488;0.046554144;0.027980316
QUINTA DO MARQUÊS;Diesel TPP;-23.523442;-47.130971;0.009406488;0.046554144;0.027980316
VILA SACAMBU;Diesel TPP;-3.281992;-60.633859;0.009354804;0.046298352;0.027826578
FABRIL;Diesel TPP;-20.112272;-43.054563;0.00930312;0.04604256;0.02767284
RIACHUELO;Diesel TPP;-10.952050;-37.066988;0.00930312;0.04604256;0.02767284
VACSOFORT ARTEFATOS PLÁSTICOS;Diesel TPP;-23.393423;-46.312959;0.00930312;0.04604256;0.02767284
CEA II;Diesel TPP;-23.490439;-46.833598;0.00930312;0.04604256;0.02767284
CAMPOS NOVOS;Diesel TPP;2.168002;-61.053774;0.00930312;0.04604256;0.02767284
METALÚRGICA MOCOCA;Diesel TPP;-21.456105;-47.012454;0.00930312;0.04604256;0.02767284
CANTINA TIA ELIANA;Diesel TPP;-19.447804;-43.106159;0.00930312;0.04604256;0.02767284
SMC;Diesel TPP;-23.721471;-46.532451;0.00930312;0.04604256;0.02767284
NEOBAND;Diesel TPP;-23.730271;-46.522152;0.00930312;0.04604256;0.02767284
BELCO;Diesel TPP;-22.736962;-48.569784;0.00930312;0.04604256;0.02767284
VAMTEC;Diesel TPP;-19.583262;-42.639208;0.00930312;0.04604256;0.02767284
SUPERMERCADO BAHAMAS;Diesel TPP;-18.846383;-48.216278;0.00930312;0.04604256;0.02767284
GERADOR CUMMINS;Diesel TPP;-19.634808;-48.354896;0.00930312;0.04604256;0.02767284
ESTAÇÃO DE SERVIÇOS DAS ACÁCIAS;Diesel TPP;-23.701111;-46.553441;0.009096384;0.045019392;0.027057888
MARIA NATÁLIA DE SOUZA ALVES;Diesel TPP;-23.668856;-46.547664;0.009096384;0.045019392;0.027057888
HUZITEKA;Diesel TPP;-23.283027;-47.290731;0.009096384;0.045019392;0.027057888
CONDOMÍNIO JK FINANCIAL CENTER;Diesel TPP;-23.536585;-46.589375;0.0090447;0.0447636;0.02690415
CENTRO ADMFARRAPOS;Diesel TPP;-30.057151;-51.210447;0.008972342;0.044405491;0.026688917
UTE 1 - CORSAN - EBAB 1 - CACHOEIRA DO SUL;Diesel TPP;-30.027960;-52.899487;0.008967174;0.044379912;0.026673543
UTE 3 - CORSAN - EBAT 3 - CACHOEIRA DO SUL;Diesel TPP;-30.014583;-52.908241;0.008967174;0.044379912;0.026673543
COMERCIAL ZENA MÓVEIS;Diesel TPP;-23.362972;-46.867088;0.008967174;0.044379912;0.026673543
UNIMED CRICIÚMA;Diesel TPP;-28.700886;-49.387739;0.008967174;0.044379912;0.026673543
DAMYLLER;Diesel TPP;-28.654554;-49.418580;0.008967174;0.044379912;0.026673543
MILHO DE OURO;Diesel TPP;-23.654732;-46.864804;0.008967174;0.044379912;0.026673543
TEXFIO;Diesel TPP;-26.444284;-49.120667;0.008967174;0.044379912;0.026673543
LATICÍNIOS REZENDE;Diesel TPP;-18.122385;-40.363385;0.008967174;0.044379912;0.026673543
MAIO EMPREENDIMENTOS E CONSTRUÇÕES;Diesel TPP;-20.014724;-43.906125;0.008967174;0.044379912;0.026673543
VAZ E OLIVEIRA;Diesel TPP;-7.628970;-48.420026;0.008967174;0.044379912;0.026673543
HOSPITAL E MATERNIDADE MED CENTER;Diesel TPP;-18.958338;-46.962247;0.008967174;0.044379912;0.026673543
ORGANIZAÇÃO SANTAMARIENSE;Diesel TPP;-29.656439;-53.809250;0.008967174;0.044379912;0.026673543
INDÚSTRIA E COMÉRCIO DE CALÇADOS SSANTOS;Diesel TPP;-27.271773;-48.841351;0.008967174;0.044379912;0.026673543
AUTO SERVIÇO FAÉ;Diesel TPP;-20.331025;-40.285758;0.008967174;0.044379912;0.026673543
SURUMÚ;Diesel TPP;4.206847;-60.860593;0.008579544;0.042461472;0.025520508
COMERCIAL DE ALIMENTOS MALUF;Diesel TPP;-19.909133;-49.366321;0.00839865;0.0415662;0.024982425
TERMAS DE ARAXÁ;Diesel TPP;-19.577952;-46.935401;0.008372808;0.041438304;0.024905556
FAST PRINT;Diesel TPP;-23.492329;-46.883724;0.008372808;0.041438304;0.024905556
ARARA;Diesel TPP;-3.099106;-61.809890;0.008372808;0.041438304;0.024905556
DAGOBERTO BARCELLOS;Diesel TPP;-30.516824;-53.481078;0.008372808;0.041438304;0.024905556
COOPERTINGA;Diesel TPP;-14.947819;-46.229857;0.008372808;0.041438304;0.024905556
ITAPETINGA;Diesel TPP;-15.236454;-40.232967;0.008372808;0.041438304;0.024905556
ITAPETINGA - FILIAL 04;Diesel TPP;-15.351614;-40.018950;0.008372808;0.041438304;0.024905556
ULFER;Diesel TPP;-23.443898;-46.369166;0.008372808;0.041438304;0.024905556
SADIA;Diesel TPP;-23.151034;-46.836491;0.008372808;0.041438304;0.024905556
BOVIMEX;Diesel TPP;-22.215456;-49.967260;0.008372808;0.041438304;0.024905556
AEROPORTO SANTOS DUMONT;Diesel TPP;-22.911567;-43.165776;0.008372808;0.041438304;0.024905556
ERICSSON TELECOMUNICAÇÕES;Diesel TPP;-23.556458;-46.658618;0.008372808;0.041438304;0.024905556
POLY EMBALAGENS;Diesel TPP;-12.792076;-38.397817;0.008372808;0.041438304;0.024905556
MALOCA TRAIRÃO;Diesel TPP;3.651955;-61.414223;0.00826944;0.04092672;0.02459808
MALOCA TRÊS CORAÇÕES;Diesel TPP;3.651306;-61.417582;0.00826944;0.04092672;0.02459808
SÃO FRANCISCO;Diesel TPP;3.359889;-59.840813;0.00826944;0.04092672;0.02459808
MORILLO;Diesel TPP;-23.427713;-46.549162;0.00826944;0.04092672;0.02459808
LINDÓIA;Diesel TPP;-3.137045;-58.429530;0.00826944;0.04092672;0.02459808
MAK DE JACAREÍ SUPERMERCADO;Diesel TPP;-23.293576;-45.946917;0.00826944;0.04092672;0.02459808
BOMPREÇO MARANGUAPE;Diesel TPP;-7.940422;-34.844558;0.00826944;0.04092672;0.02459808
SANTA MARIA DO BOIAÇÚ;Diesel TPP;0.949844;-60.419181;0.00826944;0.04092672;0.02459808
SOCIEDADE ASSISTENCIAL BANDEIRANTE;Diesel TPP;-23.017231;-45.543828;0.00826944;0.04092672;0.02459808
BOMPREÇO VITÓRIA DE SANTO ANTÃO;Diesel TPP;-8.124290;-35.295558;0.00826944;0.04092672;0.02459808
AEROPORTO INTERNACIONAL DE CORUMBÁ;Diesel TPP;-19.016189;-57.639296;0.008062704;0.039903552;0.023983128
D VILLE;Diesel TPP;-18.880171;-48.306915;0.008036862;0.039775656;0.023906259
BATAVO;Diesel TPP;-7.521768;-46.076044;0.00798001;0.039494285;0.023737147
AEROPORTO DE CAMPO DE MARTE;Diesel TPP;-23.509558;-46.637822;0.007933494;0.039264072;0.023598783
TVA MOFARREJ;Diesel TPP;-23.570347;-46.617184;0.007855968;0.038880384;0.023368176
MARLUVAS;Diesel TPP;-21.485542;-44.322971;0.0077526;0.0383688;0.0230607
WMS PORTO ALEGRE;Diesel TPP;-30.032187;-51.118437;0.0077526;0.0383688;0.0230607
IRMÃS DE BANNEUX;Diesel TPP;-23.720842;-46.526272;0.007545864;0.037345632;0.022445748
DPC DISTRIBUIDOR ATACADISTA;Diesel TPP;-19.771698;-42.136342;0.007442496;0.036834048;0.022138272
AFASA;Diesel TPP;-21.211957;-47.784045;0.007442496;0.036834048;0.022138272
CASA DA ESPERANÇA SANTO ANDRÉ;Diesel TPP;-23.678458;-46.513488;0.007442496;0.036834048;0.022138272
IPIRANGA;Diesel TPP;-3.096490;-67.939033;0.007442496;0.036834048;0.022138272
TRANSBRASA;Diesel TPP;-23.908784;-46.251525;0.007442496;0.036834048;0.022138272
TJL;Diesel TPP;-23.546185;-46.562876;0.007442496;0.036834048;0.022138272
AEROPORTO DE UBERLÂNDIA;Diesel TPP;-18.947727;-48.264343;0.007442496;0.036834048;0.022138272
POLITRIZ;Diesel TPP;-18.848333;-48.291122;0.007442496;0.036834048;0.022138272
FRIGORÍFICO DELTA;Diesel TPP;-19.975310;-47.766231;0.007261602;0.035938776;0.021600189
EQUADOR;Diesel TPP;0.948249;-60.442535;0.007261602;0.035938776;0.021600189
VILA URUCURITUBA;Diesel TPP;-3.718869;-59.559345;0.00723576;0.03581088;0.02152332
VILA CENTRAL;Diesel TPP;2.606117;-60.604076;0.00723576;0.03581088;0.02152332
CAMPINAS;Diesel TPP;-3.262795;-60.643285;0.00723576;0.03581088;0.02152332
RDX;Diesel TPP;-7.935662;-34.890563;0.007132392;0.035299296;0.021215844
ROLIM DE MOURA DO GUAPORÉ;Diesel TPP;-12.069023;-63.574350;0.007080708;0.035043504;0.021062106
TJMG-SANTA LUZIA;Diesel TPP;-19.781125;-43.934508;0.00697734;0.03453192;0.02075463
SANCARGO TRANSPORTES DE CARGAS;Diesel TPP;-23.438785;-46.560714;0.00684813;0.03389244;0.020370285
SUPERMERCADO BERNARDÃO;Diesel TPP;-18.956228;-46.963964;0.00684813;0.03389244;0.020370285
CD 450;Diesel TPP;-30.007216;-51.170622;0.00684813;0.03389244;0.020370285
MILLER;Diesel TPP;-29.735675;-52.420842;0.00684813;0.03389244;0.020370285
PETROMASSA;Diesel TPP;-0.035615;-51.141510;0.00684813;0.03389244;0.020370285
PLANETA PÉ INJETADOS;Diesel TPP;-27.279097;-48.843497;0.00684813;0.03389244;0.020370285
DPR INDÚSTRIA;Diesel TPP;-27.232190;-48.622545;0.00684813;0.03389244;0.020370285
MOACYR SM COMÉRCIO;Diesel TPP;-21.375963;-45.516319;0.00684813;0.03389244;0.020370285
HAVAN LOJAS DE DEPARTAMENTOS;Diesel TPP;-27.096578;-52.587813;0.006822288;0.033764544;0.020293416
ESTAMPOTEC;Diesel TPP;-23.437163;-46.475691;0.006822288;0.033764544;0.020293416
SIAT-MN;Diesel TPP;-3.055976;-59.910799;0.006822288;0.033764544;0.020293416
HOTEL TIROLESA;Diesel TPP;-27.420590;-51.774583;0.006822288;0.033764544;0.020293416
HOTEL SOFITEL;Diesel TPP;-23.592374;-46.648568;0.006822288;0.033764544;0.020293416
IGREJA UNIVERSAL;Diesel TPP;-23.538276;-46.603231;0.006822288;0.033764544;0.020293416
MURITUBA;Diesel TPP;-3.840649;-62.054647;0.00671892;0.03325296;0.01998594
MAURÍLIO MARIN E CIA;Diesel TPP;-27.831153;-50.293595;0.00671892;0.03325296;0.01998594
REDE LUCAS;Diesel TPP;-18.595313;-48.707460;0.00671892;0.03325296;0.01998594
SÃO MIGUEL;Diesel TPP;-1.527560;-52.586997;0.006698246;0.033150643;0.019924445
ASSOCIAÇÃO EDUCACIONAL DA INFÂNCIA E JUVENTUDE;Diesel TPP;-23.528087;-46.696148;0.006615552;0.032741376;0.019678464
PARATUDO;Diesel TPP;-18.842484;-48.311721;0.006615552;0.032741376;0.019678464
HIDROSSOL;Diesel TPP;-22.232300;-49.942884;0.006512184;0.032229792;0.019370988
PRODUTOS BOACHA;Diesel TPP;-19.412195;-42.370645;0.006305448;0.031206624;0.018756036
AEROPORTO DE MACAÉ;Diesel TPP;-22.384945;-41.790708;0.006305448;0.031206624;0.018756036
COPACOL;Diesel TPP;-23.137399;-52.334146;0.00620208;0.03069504;0.01844856
SUPERMERCADO BERNADÃO;Diesel TPP;-19.569380;-46.936946;0.00620208;0.03069504;0.01844856
SOCIC BELÉM;Diesel TPP;-1.439015;-48.413661;0.00620208;0.03069504;0.01844856
FAZENDA SANTO INÁCIO DE LOYOLA;Diesel TPP;-22.280312;-48.122551;0.00620208;0.03069504;0.01844856
ERVATEIRA REI VERDE;Diesel TPP;-27.653365;-52.230195;0.00620208;0.03069504;0.01844856
FARMALAB;Diesel TPP;-23.448081;-46.931616;0.00620208;0.03069504;0.01844856
CARMONA;Diesel TPP;-23.610523;-46.771046;0.00620208;0.03069504;0.01844856
UNIDADE INTEGRADA DE SAÚDE;Diesel TPP;-19.771329;-47.947108;0.00620208;0.03069504;0.01844856
UIRAMUTÃ;Diesel TPP;4.592659;-60.164774;0.00620208;0.03069504;0.01844856
PERUZZO;Diesel TPP;-31.322151;-54.097630;0.005995344;0.029671872;0.017833608
IVONE LÚCIA;Diesel TPP;-13.689788;-57.892448;0.005995344;0.029671872;0.017833608
GB MACEIÓ;Diesel TPP;-9.644186;-35.737416;0.005995344;0.029671872;0.017833608
AZTECA;Diesel TPP;-18.751958;-47.474495;0.005995344;0.029671872;0.017833608
UNISSU;Diesel TPP;-20.749880;-46.604345;0.005995344;0.029671872;0.017833608
CARVOEIRO;Diesel TPP;-0.972581;-62.929495;0.00594366;0.02941608;0.01767987
AEROPORTO DE TERESINA - SENADOR PETRÔNIO PORTELLA;Diesel TPP;-5.040771;-42.813838;0.00594366;0.02941608;0.01767987
