Name;Sector;Lat;Long;NOx-low (Gg/year);NOx-high (Gg/year);NOx-mean (Gg/year);SOx-low(Gg/year);SOx-high(Gg/year);SOx-mean(Gg/year);CO-low(Gg/year);CO-high(Gg/year);CO-mean(Gg/year);PM-low(Gg/year);PM-high(Gg/year);PM-mean(Gg/year);TOC-low(Gg/year);TOC-high(Gg/year);TOC-mean(Gg/year);CO2-low(Gg/year);CO2-high(Gg/year);CO2-mean(Gg/year)
COCAMAR MARINGÁ;Bagasse TPP;-23.376793;-51.909967;0.0209664;0.0269568;0.0239616;NA;NA;NA;NA;NA;NA;0.0239616;0.3504384;0.1872;1.72224E-05;0.000022464;1.98432E-05;26.88192;35.04384;30.96288
SÃO TOMÉ;Bagasse TPP;-23.538115;-52.591992;0.0064512;0.0082944;0.0073728;NA;NA;NA;NA;NA;NA;0.0073728;0.1078272;0.0576;5.2992E-06;0.000006912;6.1056E-06;8.27136;10.78272;9.52704
FARTURA;Bagasse TPP;-21.192154;-49.582546;0.06354432;0.08169984;0.07262208;NA;NA;NA;NA;NA;NA;0.07262208;1.06209792;0.56736;5.21971E-05;6.80832E-05;6.01402E-05;81.472896;106.209792;93.841344
PETRIBU;Bagasse TPP;-7.926291;-35.295526;0.0588672;0.0756864;0.0672768;NA;NA;NA;NA;NA;NA;0.0672768;0.9839232;0.5256;4.83552E-05;0.000063072;5.57136E-05;75.47616;98.39232;86.93424
RIBEIRÃO;Bagasse TPP;-8.512385;-35.370441;0.01032192;0.01327104;0.01179648;NA;NA;NA;NA;NA;NA;0.01179648;0.17252352;0.09216;8.47872E-06;1.10592E-05;9.76896E-06;13.234176;17.252352;15.243264
LIMEIRA DO OESTE;Bagasse TPP;-19.547649;-50.583249;0.008064;0.010368;0.009216;NA;NA;NA;NA;NA;NA;0.009216;0.134784;0.072;0.000006624;0.00000864;0.000007632;10.3392;13.4784;11.9088
QUIRINÓPOLIS;Bagasse TPP;-18.464344;-50.459554;0.129024;0.165888;0.147456;NA;NA;NA;NA;NA;NA;0.147456;2.156544;1.152;0.000105984;0.00013824;0.000122112;165.4272;215.6544;190.5408
VERTENTE;Bagasse TPP;-20.490354;-48.936114;0.0854784;0.1099008;0.0976896;NA;NA;NA;NA;NA;NA;0.0976896;1.4287104;0.7632;7.02144E-05;0.000091584;8.08992E-05;109.59552;142.87104;126.23328
FRUTAL;Bagasse TPP;-20.026119;-48.884738;0.025953178;0.033368371;0.029660774;NA;NA;NA;NA;NA;NA;0.029660774;0.433788826;0.2317248;2.13187E-05;2.7807E-05;2.45628E-05;33.27568128;43.37888256;38.32728192
OUROESTE;Bagasse TPP;-20.006831;-50.365880;0.0193536;0.0248832;0.0221184;NA;NA;NA;NA;NA;NA;0.0221184;0.3234816;0.1728;1.58976E-05;0.000020736;1.83168E-05;24.81408;32.34816;28.58112
ALCOOLVALE;Bagasse TPP;-20.053653;-51.111467;0.00677376;0.00870912;0.00774144;NA;NA;NA;NA;NA;NA;0.00774144;0.11321856;0.06048;5.56416E-06;7.2576E-06;6.41088E-06;8.684928;11.321856;10.003392
TRIUNFO;Bagasse TPP;-9.631763;-36.199579;0.0225792;0.0290304;0.0258048;NA;NA;NA;NA;NA;NA;0.0258048;0.3773952;0.2016;1.85472E-05;0.000024192;2.13696E-05;28.94976;37.73952;33.34464
USINA BERTOLO AÇÚCAR E ÁLCOOL;Bagasse TPP;-21.087817;-48.653921;0.00612864;0.00787968;0.00700416;NA;NA;NA;NA;NA;NA;0.00700416;0.10243584;0.05472;5.03424E-06;6.5664E-06;5.80032E-06;7.857792;10.243584;9.050688
CERBA;Bagasse TPP;-22.721444;-47.597113;0.000580608;0.000746496;0.000663552;NA;NA;NA;NA;NA;NA;0.000663552;0.009704448;0.005184;4.76928E-07;6.2208E-07;5.49504E-07;0.7444224;0.9704448;0.8574336
PEDROSA;Bagasse TPP;-8.471329;-35.540327;0.00709632;0.00912384;0.00811008;NA;NA;NA;NA;NA;NA;0.00811008;0.11860992;0.06336;5.82912E-06;7.6032E-06;6.71616E-06;9.098496;11.860992;10.479744
INTERLAGOS;Bagasse TPP;-20.626738;-51.085484;0.064512;0.082944;0.073728;NA;NA;NA;NA;NA;NA;0.073728;1.078272;0.576;0.000052992;0.00006912;0.000061056;82.7136;107.8272;95.2704
BEM BRASIL;Bagasse TPP;-19.632869;-46.976761;0.0034272;0.0044064;0.0039168;NA;NA;NA;NA;NA;NA;0.0039168;0.0572832;0.0306;2.8152E-06;0.000003672;3.2436E-06;4.39416;5.72832;5.06124
BURITI;Bagasse TPP;-20.182455;-47.716855;0.008064;0.010368;0.009216;NA;NA;NA;NA;NA;NA;0.009216;0.134784;0.072;0.000006624;0.00000864;0.000007632;10.3392;13.4784;11.9088
CÓRREGO AZUL;Bagasse TPP;-21.560458;-49.868082;0.000838656;0.001078272;0.000958464;NA;NA;NA;NA;NA;NA;0.000958464;0.014017536;0.007488;6.88896E-07;8.9856E-07;7.93728E-07;1.0752768;1.4017536;1.2385152
ITAPAGIPE;Bagasse TPP;-19.899064;-49.357223;0.0096768;0.0124416;0.0110592;NA;NA;NA;NA;NA;NA;0.0110592;0.1617408;0.0864;7.9488E-06;0.000010368;9.1584E-06;12.40704;16.17408;14.29056
CEM (ANTIGA CAMEN);Bagasse TPP;-17.734926;-49.135929;0.0193536;0.0248832;0.0221184;NA;NA;NA;NA;NA;NA;0.0221184;0.3234816;0.1728;1.58976E-05;0.000020736;1.83168E-05;24.81408;32.34816;28.58112
CENTRO OESTE IGUATEMI;Bagasse TPP;-23.469070;-54.184301;0.0064512;0.0082944;0.0073728;NA;NA;NA;NA;NA;NA;0.0073728;0.1078272;0.0576;5.2992E-06;0.000006912;6.1056E-06;8.27136;10.78272;9.52704
CITROVITA CATANDUVA;Bagasse TPP;-21.124940;-48.961370;0.031972147;0.041107046;0.036539597;NA;NA;NA;NA;NA;NA;0.036539597;0.534391603;0.2854656;2.62628E-05;3.42559E-05;3.02594E-05;40.99286016;53.43916032;47.21601024
UNIDADE SANTO INÁCIO - USI;Bagasse TPP;-22.692087;-51.784801;0.112896;0.145152;0.129024;NA;NA;NA;NA;NA;NA;0.129024;1.886976;1.008;0.000092736;0.00012096;0.000106848;144.7488;188.6976;166.7232
BOA VISTA;Bagasse TPP;-18.444072;-50.430114;0.129024;0.165888;0.147456;NA;NA;NA;NA;NA;NA;0.147456;2.156544;1.152;0.000105984;0.00013824;0.000122112;165.4272;215.6544;190.5408
ENERGÉTICA SANTA HELENA;Bagasse TPP;-22.275437;-53.368272;0.00516096;0.00663552;0.00589824;NA;NA;NA;NA;NA;NA;0.00589824;0.08626176;0.04608;4.23936E-06;5.5296E-06;4.88448E-06;6.617088;8.626176;7.621632
SALI;Bagasse TPP;-9.553958;-35.741719;0.01596672;0.02052864;0.01824768;NA;NA;NA;NA;NA;NA;0.01824768;0.26687232;0.14256;1.31155E-05;1.71072E-05;1.51114E-05;20.471616;26.687232;23.579424
VERÍSSIMO;Bagasse TPP;-19.669562;-48.308466;0.008064;0.010368;0.009216;NA;NA;NA;NA;NA;NA;0.009216;0.134784;0.072;0.000006624;0.00000864;0.000007632;10.3392;13.4784;11.9088
CARNEIRINHO;Bagasse TPP;-19.699103;-50.677420;0.0387072;0.0497664;0.0442368;NA;NA;NA;NA;NA;NA;0.0442368;0.6469632;0.3456;3.17952E-05;0.000041472;3.66336E-05;49.62816;64.69632;57.16224
SAFI;Bagasse TPP;-21.475473;-54.376811;0.007483392;0.009621504;0.008552448;NA;NA;NA;NA;NA;NA;0.008552448;0.125079552;0.066816;6.14707E-06;8.01792E-06;7.0825E-06;9.5947776;12.5079552;11.0513664
TGN;Bagasse TPP;-23.037183;-49.146485;0.00193536;0.00248832;0.00221184;NA;NA;NA;NA;NA;NA;0.00221184;0.03234816;0.01728;1.58976E-06;2.0736E-06;1.83168E-06;2.481408;3.234816;2.858112
DESTILARIA PORTO ALEGRE;Bagasse TPP;-8.912566;-35.725861;0.00387072;0.00497664;0.00442368;NA;NA;NA;NA;NA;NA;0.00442368;0.06469632;0.03456;3.17952E-06;4.1472E-06;3.66336E-06;4.962816;6.469632;5.716224
IACANGA;Bagasse TPP;-21.899014;-49.030111;0.0628992;0.0808704;0.0718848;NA;NA;NA;NA;NA;NA;0.0718848;1.0513152;0.5616;5.16672E-05;0.000067392;5.95296E-05;80.64576;105.13152;92.88864
PIONEIROS II;Bagasse TPP;-20.684771;-50.923053;0.056448;0.072576;0.064512;NA;NA;NA;NA;NA;NA;0.064512;0.943488;0.504;0.000046368;0.00006048;0.000053424;72.3744;94.3488;83.3616
NOVA MORENO;Bagasse TPP;-20.760631;-49.698604;0.025004851;0.032149094;0.028576973;NA;NA;NA;NA;NA;NA;0.028576973;0.417938227;0.2232576;2.05397E-05;2.67909E-05;2.36653E-05;32.05979136;41.79382272;36.92680704
POTIRENDABA (ANTIGA CERRADINHO POTIRENDABA);Bagasse TPP;-21.048518;-49.360706;0.06483456;0.08335872;0.07409664;NA;NA;NA;NA;NA;NA;0.07409664;1.08366336;0.57888;5.3257E-05;6.94656E-05;6.13613E-05;83.127168;108.366336;95.746752
PAU D´ALHO;Bagasse TPP;-22.813705;-50.059521;0.006709248;0.008626176;0.007667712;NA;NA;NA;NA;NA;NA;0.007667712;0.112140288;0.059904;5.51117E-06;7.18848E-06;6.34982E-06;8.6022144;11.2140288;9.9081216
USINA BONFIM;Bagasse TPP;-21.347427;-48.225510;0.1790208;0.2301696;0.2045952;NA;NA;NA;NA;NA;NA;0.2045952;2.9922048;1.5984;0.000147053;0.000191808;0.00016943;229.53024;299.22048;264.37536
JUNCO NOVO;Bagasse TPP;-10.505711;-37.053135;0.00193536;0.00248832;0.00221184;NA;NA;NA;NA;NA;NA;0.00221184;0.03234816;0.01728;1.58976E-06;2.0736E-06;1.83168E-06;2.481408;3.234816;2.858112
ANGÉLICA;Bagasse TPP;-22.167133;-53.745692;0.1548288;0.1990656;0.1769472;NA;NA;NA;NA;NA;NA;0.1769472;2.5878528;1.3824;0.000127181;0.000165888;0.000146534;198.51264;258.78528;228.64896
USINA VALE;Bagasse TPP;-20.615896;-49.300069;0.00709632;0.00912384;0.00811008;NA;NA;NA;NA;NA;NA;0.00811008;0.11860992;0.06336;5.82912E-06;7.6032E-06;6.71616E-06;9.098496;11.860992;10.479744
SÃO JOSÉ DO PINHEIRO;Bagasse TPP;-10.812349;-37.170040;0.02370816;0.03048192;0.02709504;NA;NA;NA;NA;NA;NA;0.02709504;0.39626496;0.21168;1.94746E-05;2.54016E-05;2.24381E-05;30.397248;39.626496;35.011872
USINA MONTE ALEGRE;Bagasse TPP;-21.311929;-46.364313;0.0298368;0.0383616;0.0340992;NA;NA;NA;NA;NA;NA;0.0340992;0.4987008;0.2664;2.45088E-05;0.000031968;2.82384E-05;38.25504;49.87008;44.06256
CORURIPE ENERGÉTICA - FILIAL CAMPO FLORIDO;Bagasse TPP;-19.767047;-48.582931;0.048384;0.062208;0.055296;NA;NA;NA;NA;NA;NA;0.055296;0.808704;0.432;0.000039744;0.00005184;0.000045792;62.0352;80.8704;71.4528
CERRADÃO;Bagasse TPP;-20.016696;-48.952405;0.0870912;0.1119744;0.0995328;NA;NA;NA;NA;NA;NA;0.0995328;1.4556672;0.7776;7.15392E-05;0.000093312;8.24256E-05;111.66336;145.56672;128.61504
COCAL II;Bagasse TPP;-22.395095;-51.520753;0.129024;0.165888;0.147456;NA;NA;NA;NA;NA;NA;0.147456;2.156544;1.152;0.000105984;0.00013824;0.000122112;165.4272;215.6544;190.5408
PIRAPAMA;Bagasse TPP;-8.112096;-35.286631;0.04032;0.05184;0.04608;NA;NA;NA;NA;NA;NA;0.04608;0.67392;0.36;0.00003312;0.0000432;0.00003816;51.696;67.392;59.544
LDC BIOENERGIA LAGOA DA PRATA (ANTIGA LOUIS DREYFUS LAGOA DA PRATA);Bagasse TPP;-20.018989;-45.514258;0.137088;0.176256;0.156672;NA;NA;NA;NA;NA;NA;0.156672;2.291328;1.224;0.000112608;0.00014688;0.000129744;175.7664;229.1328;202.4496
LDC BIOENERGIA RIO BRILHANTE (ANTIGA LOUIS DREYFUS RIO BRILHANTE);Bagasse TPP;-21.787157;-54.528522;0.145152;0.186624;0.165888;NA;NA;NA;NA;NA;NA;0.165888;2.426112;1.296;0.000119232;0.00015552;0.000137376;186.1056;242.6112;214.3584
TOTAL;Bagasse TPP;-20.014332;-45.955029;0.04032;0.05184;0.04608;NA;NA;NA;NA;NA;NA;0.04608;0.67392;0.36;0.00003312;0.0000432;0.00003816;51.696;67.392;59.544
SÃO JUDAS TADEU;Bagasse TPP;-15.341599;-43.683926;0.0903168;0.1161216;0.1032192;NA;NA;NA;NA;NA;NA;0.1032192;1.5095808;0.8064;7.41888E-05;0.000096768;8.54784E-05;115.79904;150.95808;133.37856
EQUIPAV II;Bagasse TPP;-21.562564;-49.851319;0.129024;0.165888;0.147456;NA;NA;NA;NA;NA;NA;0.147456;2.156544;1.152;0.000105984;0.00013824;0.000122112;165.4272;215.6544;190.5408
GUARIROBA;Bagasse TPP;-20.186473;-49.698401;0.0193536;0.0248832;0.0221184;NA;NA;NA;NA;NA;NA;0.0221184;0.3234816;0.1728;1.58976E-05;0.000020736;1.83168E-05;24.81408;32.34816;28.58112
COMVAP;Bagasse TPP;-4.591256;-42.867184;0.01419264;0.01824768;0.01622016;NA;NA;NA;NA;NA;NA;0.01622016;0.23721984;0.12672;1.16582E-05;1.52064E-05;1.34323E-05;18.196992;23.721984;20.959488
DA MATA;Bagasse TPP;-21.244303;-50.869571;0.064512;0.082944;0.073728;NA;NA;NA;NA;NA;NA;0.073728;1.078272;0.576;0.000052992;0.00006912;0.000061056;82.7136;107.8272;95.2704
NOROESTE PAULISTA;Bagasse TPP;-20.664637;-49.924981;0.096768;0.124416;0.110592;NA;NA;NA;NA;NA;NA;0.110592;1.617408;0.864;0.000079488;0.00010368;0.000091584;124.0704;161.7408;142.9056
UBERABA;Bagasse TPP;-19.748313;-47.914878;0.0193536;0.0248832;0.0221184;NA;NA;NA;NA;NA;NA;0.0221184;0.3234816;0.1728;1.58976E-05;0.000020736;1.83168E-05;24.81408;32.34816;28.58112
MONÇÕES;Bagasse TPP;-20.876215;-50.129441;0.032256;0.041472;0.036864;NA;NA;NA;NA;NA;NA;0.036864;0.539136;0.288;0.000026496;0.00003456;0.000030528;41.3568;53.9136;47.6352
USAÇÚCAR - TERRA RICA;Bagasse TPP;-22.701249;-52.629300;0.0266112;0.0342144;0.0304128;NA;NA;NA;NA;NA;NA;0.0304128;0.4447872;0.2376;2.18592E-05;0.000028512;2.51856E-05;34.11936;44.47872;39.29904
SANTA INES;Bagasse TPP;-21.134924;-48.059082;0.00419328;0.00539136;0.00479232;NA;NA;NA;NA;NA;NA;0.00479232;0.07008768;0.03744;3.44448E-06;4.4928E-06;3.96864E-06;5.376384;7.008768;6.192576
PINDORAMA;Bagasse TPP;-10.119224;-36.168209;0.0064512;0.0082944;0.0073728;NA;NA;NA;NA;NA;NA;0.0073728;0.1078272;0.0576;5.2992E-06;0.000006912;6.1056E-06;8.27136;10.78272;9.52704
LOUIS DREYFUS COMMODITIES AGROINDUSTRIAL;Bagasse TPP;-23.582392;-46.831505;0.0064512;0.0082944;0.0073728;NA;NA;NA;NA;NA;NA;0.0073728;0.1078272;0.0576;5.2992E-06;0.000006912;6.1056E-06;8.27136;10.78272;9.52704
VIRGOLINO DE OLIVEIRA - FAZENDA CANOAS;Bagasse TPP;-21.053407;-49.697843;0.008064;0.010368;0.009216;NA;NA;NA;NA;NA;NA;0.009216;0.134784;0.072;0.000006624;0.00000864;0.000007632;10.3392;13.4784;11.9088
AGROALCOOL;Bagasse TPP;-20.748645;-49.719217;0.00193536;0.00248832;0.00221184;NA;NA;NA;NA;NA;NA;0.00221184;0.03234816;0.01728;1.58976E-06;2.0736E-06;1.83168E-06;2.481408;3.234816;2.858112
MONTEVERDE;Bagasse TPP;-22.550974;-55.716097;0.032256;0.041472;0.036864;NA;NA;NA;NA;NA;NA;0.036864;0.539136;0.288;0.000026496;0.00003456;0.000030528;41.3568;53.9136;47.6352
VISTA ALEGRE I (ANTIGA ENERGÉTICA VISTA ALEGRE);Bagasse TPP;-21.611607;-55.180381;0.048384;0.062208;0.055296;NA;NA;NA;NA;NA;NA;0.055296;0.808704;0.432;0.000039744;0.00005184;0.000045792;62.0352;80.8704;71.4528
PORTO DAS ÁGUAS;Bagasse TPP;-18.410882;-52.642126;0.112896;0.145152;0.129024;NA;NA;NA;NA;NA;NA;0.129024;1.886976;1.008;0.000092736;0.00012096;0.000106848;144.7488;188.6976;166.7232
NOBLE ENERGIA;Bagasse TPP;-20.660239;-49.927799;0.048384;0.062208;0.055296;NA;NA;NA;NA;NA;NA;0.055296;0.808704;0.432;0.000039744;0.00005184;0.000045792;62.0352;80.8704;71.4528
SANTA LUZIA I;Bagasse TPP;-21.452608;-54.381875;0.209664;0.269568;0.239616;NA;NA;NA;NA;NA;NA;0.239616;3.504384;1.872;0.000172224;0.00022464;0.000198432;268.8192;350.4384;309.6288
PORTO ALEGRE;Bagasse TPP;-8.910043;-35.713931;0.00387072;0.00497664;0.00442368;NA;NA;NA;NA;NA;NA;0.00442368;0.06469632;0.03456;3.17952E-06;4.1472E-06;3.66336E-06;4.962816;6.469632;5.716224
CONQUISTA DO PONTAL;Bagasse TPP;-22.270824;-51.890038;0.177408;0.228096;0.202752;NA;NA;NA;NA;NA;NA;0.202752;2.965248;1.584;0.000145728;0.00019008;0.000167904;227.4624;296.5248;261.9936
CAÇÚ I;Bagasse TPP;-18.575739;-51.131785;0.209664;0.269568;0.239616;NA;NA;NA;NA;NA;NA;0.239616;3.504384;1.872;0.000172224;0.00022464;0.000198432;268.8192;350.4384;309.6288
GUAÍRA ENERGÉTICA;Bagasse TPP;-20.313081;-48.298430;0.088704;0.114048;0.101376;NA;NA;NA;NA;NA;NA;0.101376;1.482624;0.792;0.000072864;0.00009504;0.000083952;113.7312;148.2624;130.9968
COLOMBO PALESTINA;Bagasse TPP;-20.390335;-49.445647;0.024192;0.031104;0.027648;NA;NA;NA;NA;NA;NA;0.027648;0.404352;0.216;0.000019872;0.00002592;0.000022896;31.0176;40.4352;35.7264
CACHOEIRA DOURADA;Bagasse TPP;-18.489251;-49.470448;0.064512;0.082944;0.073728;NA;NA;NA;NA;NA;NA;0.073728;1.078272;0.576;0.000052992;0.00006912;0.000061056;82.7136;107.8272;95.2704
VALE DO TIJUCO;Bagasse TPP;-19.741125;-47.877666;0.072576;0.093312;0.082944;NA;NA;NA;NA;NA;NA;0.082944;1.213056;0.648;0.000059616;0.00007776;0.000068688;93.0528;121.3056;107.1792
CLEALCO-QUEIROZ;Bagasse TPP;-21.804890;-50.217727;0.072576;0.093312;0.082944;NA;NA;NA;NA;NA;NA;0.082944;1.213056;0.648;0.000059616;0.00007776;0.000068688;93.0528;121.3056;107.1792
UNIDADE DE BIOENERGIA COSTA RICA;Bagasse TPP;-18.551578;-53.139214;0.128746598;0.165531341;0.14713897;NA;NA;NA;NA;NA;NA;0.14713897;2.15190743;1.1495232;0.000105756;0.000137943;0.000121849;165.0715315;215.190743;190.1311373
UNIDADE DE BIOENERGIA ALTO TAQUARI;Bagasse TPP;-17.811642;-53.288886;0.11725056;0.15075072;0.13400064;NA;NA;NA;NA;NA;NA;0.13400064;1.95975936;1.04688;9.6313E-05;0.000125626;0.000110969;150.331968;195.975936;173.153952
UNIDADE DE BIOENERGIA ÁGUA EMENDADA;Bagasse TPP;-17.525777;-52.084929;0.128746598;0.165531341;0.14713897;NA;NA;NA;NA;NA;NA;0.14713897;2.15190743;1.1495232;0.000105756;0.000137943;0.000121849;165.0715315;215.190743;190.1311373
UNIDADE DE BIOENERGIA MORRO VERMELHO;Bagasse TPP;-17.580820;-52.541181;0.11725056;0.15075072;0.13400064;NA;NA;NA;NA;NA;NA;0.13400064;1.95975936;1.04688;9.6313E-05;0.000125626;0.000110969;150.331968;195.975936;173.153952
CHAPADÃO AGROENERGIA;Bagasse TPP;-21.166517;-50.181425;0.1483776;0.1907712;0.1695744;NA;NA;NA;NA;NA;NA;0.1695744;2.4800256;1.3248;0.000121882;0.000158976;0.000140429;190.24128;248.00256;219.12192
JATAÍ;Bagasse TPP;-17.908282;-51.681837;0.169344;0.217728;0.193536;NA;NA;NA;NA;NA;NA;0.193536;2.830464;1.512;0.000139104;0.00018144;0.000160272;217.1232;283.0464;250.0848
SÃO FERNANDO AÇÚCAR E ÁLCOOL;Bagasse TPP;-22.221182;-54.723002;0.0774144;0.0995328;0.0884736;NA;NA;NA;NA;NA;NA;0.0884736;1.2939264;0.6912;6.35904E-05;0.000082944;7.32672E-05;99.25632;129.39264;114.32448
VALE DO SÃO SIMÃO;Bagasse TPP;-18.856949;-50.131334;0.088704;0.114048;0.101376;NA;NA;NA;NA;NA;NA;0.101376;1.482624;0.792;0.000072864;0.00009504;0.000083952;113.7312;148.2624;130.9968
BARRA BIOENERGIA;Bagasse TPP;-22.476708;-48.536750;0.2193408;0.2820096;0.2506752;NA;NA;NA;NA;NA;NA;0.2506752;3.6661248;1.9584;0.000180173;0.000235008;0.00020759;281.22624;366.61248;323.91936
BEN BIOENERGIA;Bagasse TPP;-9.915217;-36.333194;0.0854784;0.1099008;0.0976896;NA;NA;NA;NA;NA;NA;0.0976896;1.4287104;0.7632;7.02144E-05;0.000091584;8.08992E-05;109.59552;142.87104;126.23328
BIOPAV II;Bagasse TPP;-21.160740;-50.182912;0.104832;0.134784;0.119808;NA;NA;NA;NA;NA;NA;0.119808;1.752192;0.936;0.000086112;0.00011232;0.000099216;134.4096;175.2192;154.8144
BIOENERGÉTICA VALE DO PARACATU - BEVAP;Bagasse TPP;-17.734164;-46.172472;0.088704;0.114048;0.101376;NA;NA;NA;NA;NA;NA;0.101376;1.482624;0.792;0.000072864;0.00009504;0.000083952;113.7312;148.2624;130.9968
RIO PARDO;Bagasse TPP;-23.052979;-49.129748;0.096768;0.124416;0.110592;NA;NA;NA;NA;NA;NA;0.110592;1.617408;0.864;0.000079488;0.00010368;0.000091584;124.0704;161.7408;142.9056
CANABRAVA;Bagasse TPP;-21.672795;-41.311902;0.0709632;0.0912384;0.0811008;NA;NA;NA;NA;NA;NA;0.0811008;1.1860992;0.6336;5.82912E-05;0.000076032;6.71616E-05;90.98496;118.60992;104.79744
TROPICAL BIOENERGIA;Bagasse TPP;-17.367916;-49.905406;0.088704;0.114048;0.101376;NA;NA;NA;NA;NA;NA;0.101376;1.482624;0.792;0.000072864;0.00009504;0.000083952;113.7312;148.2624;130.9968
ITUMBIARA;Bagasse TPP;-18.376252;-49.204292;0.0903168;0.1161216;0.1032192;NA;NA;NA;NA;NA;NA;0.1032192;1.5095808;0.8064;7.41888E-05;0.000096768;8.54784E-05;115.79904;150.95808;133.37856
ITUIUTABA;Bagasse TPP;-18.965092;-49.489166;0.0903168;0.1161216;0.1032192;NA;NA;NA;NA;NA;NA;0.1032192;1.5095808;0.8064;7.41888E-05;0.000096768;8.54784E-05;115.79904;150.95808;133.37856
GUARANI - TANABI;Bagasse TPP;-20.618185;-49.665297;0.0612864;0.0787968;0.0700416;NA;NA;NA;NA;NA;NA;0.0700416;1.0243584;0.5472;5.03424E-05;0.000065664;5.80032E-05;78.57792;102.43584;90.50688
TABU;Bagasse TPP;-7.509367;-34.878019;0.01354752;0.01741824;0.01548288;NA;NA;NA;NA;NA;NA;0.01548288;0.22643712;0.12096;1.11283E-05;1.45152E-05;1.28218E-05;17.369856;22.643712;20.006784
CAARAPÓ;Bagasse TPP;-22.610073;-54.814483;0.1225728;0.1575936;0.1400832;NA;NA;NA;NA;NA;NA;0.1400832;2.0487168;1.0944;0.000100685;0.000131328;0.000116006;157.15584;204.87168;181.01376
AMANDINA;Bagasse TPP;-22.306109;-53.848312;0.064512;0.082944;0.073728;NA;NA;NA;NA;NA;NA;0.073728;1.078272;0.576;0.000052992;0.00006912;0.000061056;82.7136;107.8272;95.2704
BIOLINS;Bagasse TPP;-21.675278;-49.780312;0.0451584;0.0580608;0.0516096;NA;NA;NA;NA;NA;NA;0.0516096;0.7547904;0.4032;3.70944E-05;0.000048384;4.27392E-05;57.89952;75.47904;66.68928
PASSOS;Bagasse TPP;-20.732616;-46.573274;0.022724352;0.029217024;0.025970688;NA;NA;NA;NA;NA;NA;0.025970688;0.379821312;0.202896;1.86664E-05;2.43475E-05;2.1507E-05;29.1358656;37.9821312;33.5589984
MADECAL;Bagasse TPP;-26.784158;-50.954829;0.00516096;0.00663552;0.00589824;NA;NA;NA;NA;NA;NA;0.00589824;0.08626176;0.04608;4.23936E-06;5.5296E-06;4.88448E-06;6.617088;8.626176;7.621632
SÃO MIGUEL;Bagasse TPP;-9.794159;-36.048588;0.02128896;0.02737152;0.02433024;NA;NA;NA;NA;NA;NA;0.02433024;0.35582976;0.19008;1.74874E-05;2.28096E-05;2.01485E-05;27.295488;35.582976;31.439232
MONTERREY;Bagasse TPP;-23.387164;-46.510155;0.0056448;0.0072576;0.0064512;NA;NA;NA;NA;NA;NA;0.0064512;0.0943488;0.0504;4.6368E-06;0.000006048;5.3424E-06;7.23744;9.43488;8.33616
SANTA JULIANA;Bagasse TPP;-19.316906;-47.547497;0.1419264;0.1824768;0.1622016;NA;NA;NA;NA;NA;NA;0.1622016;2.3721984;1.2672;0.000116582;0.000152064;0.000134323;181.96992;237.21984;209.59488
BALDIN;Bagasse TPP;-22.011698;-47.445768;0.072576;0.093312;0.082944;NA;NA;NA;NA;NA;NA;0.082944;1.213056;0.648;0.000059616;0.00007776;0.000068688;93.0528;121.3056;107.1792
LARANJEIRAS;Bagasse TPP;-7.659250;-35.322135;0.00778176;0.01000512;0.00889344;NA;NA;NA;NA;NA;NA;0.00889344;0.13006656;0.06948;6.39216E-06;8.3376E-06;7.36488E-06;9.977328;13.006656;11.491992
MUNDIAL;Bagasse TPP;-21.153199;-51.113812;0.00580608;0.00746496;0.00663552;NA;NA;NA;NA;NA;NA;0.00663552;0.09704448;0.05184;4.76928E-06;6.2208E-06;5.49504E-06;7.444224;9.704448;8.574336
IPAUSSU BIOENERGIA;Bagasse TPP;-23.073656;-49.590730;0.1225728;0.1575936;0.1400832;NA;NA;NA;NA;NA;NA;0.1400832;2.0487168;1.0944;0.000100685;0.000131328;0.000116006;157.15584;204.87168;181.01376
BOM JESUS;Bagasse TPP;-8.267269;-35.022032;0.00516096;0.00663552;0.00589824;NA;NA;NA;NA;NA;NA;0.00589824;0.08626176;0.04608;4.23936E-06;5.5296E-06;4.88448E-06;6.617088;8.626176;7.621632
ITAPURANGA;Bagasse TPP;-15.556943;-49.928509;0.00451584;0.00580608;0.00516096;NA;NA;NA;NA;NA;NA;0.00516096;0.07547904;0.04032;3.70944E-06;4.8384E-06;4.27392E-06;5.789952;7.547904;6.668928
UNIVALEM BIOENERGIA;Bagasse TPP;-21.213473;-50.868156;0.072576;0.093312;0.082944;NA;NA;NA;NA;NA;NA;0.082944;1.213056;0.648;0.000059616;0.00007776;0.000068688;93.0528;121.3056;107.1792
DVPA;Bagasse TPP;-17.236733;-46.848537;0.0451584;0.0580608;0.0516096;NA;NA;NA;NA;NA;NA;0.0516096;0.7547904;0.4032;3.70944E-05;0.000048384;4.27392E-05;57.89952;75.47904;66.68928
COLOMBO SANTA ALBERTINA;Bagasse TPP;-20.032216;-50.737458;0.08064;0.10368;0.09216;NA;NA;NA;NA;NA;NA;0.09216;1.34784;0.72;0.00006624;0.0000864;0.00007632;103.392;134.784;119.088
IPÊ (ANTIGA CENI);Bagasse TPP;-21.116831;-51.478740;0.04032;0.05184;0.04608;NA;NA;NA;NA;NA;NA;0.04608;0.67392;0.36;0.00003312;0.0000432;0.00003816;51.696;67.392;59.544
