Name;Sector;Lat;Long;NOx-low (Gg/year);NOx-high (Gg/year);NOx-mean (Gg/year);SOx-low(Gg/year);SOx-high(Gg/year);SOx-mean(Gg/year);CO-low(Gg/year);CO-high(Gg/year);CO-mean(Gg/year);PM-low(Gg/year);PM-high(Gg/year);PM-mean(Gg/year);TOC-low(Gg/year);TOC-high(Gg/year);TOC-mean(Gg/year);CO2-low(Gg/year);CO2-high(Gg/year);CO2-mean(Gg/year)
DTCEA-BE;Diesel TPP;-1.430778;-48.434947;0.013644576;0.067529088;0.040586832;0.00726169;0.022756378;0.015009034;0.00610537;0.015494688;0.010800029;0.000740045;0.00198887;0.001364458;1.91024E-12;0.00198887;0.000994435;1.18291536;3.263551315;2.223233338
PLASTAMP;Diesel TPP;-8.278166;-35.010938;0.013644576;0.067529088;0.040586832;0.00726169;0.022756378;0.015009034;0.00610537;0.015494688;0.010800029;0.000740045;0.00198887;0.001364458;1.91024E-12;0.00198887;0.000994435;1.18291536;3.263551315;2.223233338
DTCEA-AA;Diesel TPP;-8.184455;-49.445429;0.013644576;0.067529088;0.040586832;0.00726169;0.022756378;0.015009034;0.00610537;0.015494688;0.010800029;0.000740045;0.00198887;0.001364458;1.91024E-12;0.00198887;0.000994435;1.18291536;3.263551315;2.223233338
DTCEA-CZ II;Diesel TPP;-7.600239;-72.688525;0.013644576;0.067529088;0.040586832;0.00726169;0.022756378;0.015009034;0.00610537;0.015494688;0.010800029;0.000740045;0.00198887;0.001364458;1.91024E-12;0.00198887;0.000994435;1.18291536;3.263551315;2.223233338
DTCEA-MQ;Diesel TPP;0.069157;-51.094457;0.013644576;0.067529088;0.040586832;0.00726169;0.022756378;0.015009034;0.00610537;0.015494688;0.010800029;0.000740045;0.00198887;0.001364458;1.91024E-12;0.00198887;0.000994435;1.18291536;3.263551315;2.223233338
DTCEA-PV;Diesel TPP;-8.748232;-63.816798;0.013644576;0.067529088;0.040586832;0.00726169;0.022756378;0.015009034;0.00610537;0.015494688;0.010800029;0.000740045;0.00198887;0.001364458;1.91024E-12;0.00198887;0.000994435;1.18291536;3.263551315;2.223233338
DTCEA-RB;Diesel TPP;-9.959449;-67.855129;0.013644576;0.067529088;0.040586832;0.00726169;0.022756378;0.015009034;0.00610537;0.015494688;0.010800029;0.000740045;0.00198887;0.001364458;1.91024E-12;0.00198887;0.000994435;1.18291536;3.263551315;2.223233338
DTCEA-SN;Diesel TPP;-2.470841;-54.730875;0.013644576;0.067529088;0.040586832;0.00726169;0.022756378;0.015009034;0.00610537;0.015494688;0.010800029;0.000740045;0.00198887;0.001364458;1.91024E-12;0.00198887;0.000994435;1.18291536;3.263551315;2.223233338
DTCEA-SL;Diesel TPP;-2.516902;-44.248852;0.013644576;0.067529088;0.040586832;0.00726169;0.022756378;0.015009034;0.00610537;0.015494688;0.010800029;0.000740045;0.00198887;0.001364458;1.91024E-12;0.00198887;0.000994435;1.18291536;3.263551315;2.223233338
DTCEA-TF;Diesel TPP;-3.369309;-64.725654;0.013644576;0.067529088;0.040586832;0.00726169;0.022756378;0.015009034;0.00610537;0.015494688;0.010800029;0.000740045;0.00198887;0.001364458;1.91024E-12;0.00198887;0.000994435;1.18291536;3.263551315;2.223233338
DTCEA-VH;Diesel TPP;-12.727791;-60.146905;0.013644576;0.067529088;0.040586832;0.00726169;0.022756378;0.015009034;0.00610537;0.015494688;0.010800029;0.000740045;0.00198887;0.001364458;1.91024E-12;0.00198887;0.000994435;1.18291536;3.263551315;2.223233338
SISTEMA DE GERAÇÃO DO MUNICÍPIO DE JORDÃO;Diesel TPP;-9.358436;-71.976505;0.013520534;0.066915187;0.040217861;0.007195674;0.022549501;0.014872588;0.006049866;0.015353827;0.010701847;0.000733317;0.00197079;0.001352053;1.89287E-12;0.00197079;0.000985395;1.172161584;3.233882667;2.203022125
CONSTRUMAPI;Diesel TPP;-23.509960;-46.815059;0.01343784;0.06650592;0.03997188;0.007151664;0.022411584;0.014781624;0.006012864;0.01525992;0.010636392;0.000728832;0.001958736;0.001343784;1.8813E-12;0.001958736;0.000979368;1.1649924;3.214103568;2.189547984
BRETAS SANTA MARIA;Diesel TPP;-19.750166;-47.963588;0.01343784;0.06650592;0.03997188;0.007151664;0.022411584;0.014781624;0.006012864;0.01525992;0.010636392;0.000728832;0.001958736;0.001343784;1.8813E-12;0.001958736;0.000979368;1.1649924;3.214103568;2.189547984
J BUENO E MANDALITI SOCIEDADE DE ADVOGADOS;Diesel TPP;-22.308027;-49.091740;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
EVVIBER;Diesel TPP;-29.182267;-51.504836;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
PARQUE DE DIVERSÕES NICOLÂNDIA;Diesel TPP;-15.645181;-48.120041;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
UTE 2 - CORSAN - EBAT 2 - CACHOEIRA DO SUL;Diesel TPP;-30.040146;-52.903435;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
POLIRIM;Diesel TPP;-29.197177;-51.203475;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
INDESTEL INDÚSTRIA DE EMBALAGENS OESTE;Diesel TPP;-27.103147;-52.592104;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
CICOPLAST;Diesel TPP;-22.472947;-47.457917;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
FREI GALVÃO;Diesel TPP;-22.796079;-45.195851;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
CENCOSUD BRASIL COMERCIAL;Diesel TPP;-18.967066;-49.476516;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
DOUAT CIA TÊXTIL;Diesel TPP;-26.217754;-48.883494;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
VILA NOVA;Diesel TPP;-26.200504;-48.888988;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
IBT INDÚSTRIA;Diesel TPP;-26.327351;-48.872508;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
COOPERATIVA AGRÍCOLA MIXTA SÃO ROQUE;Diesel TPP;-28.131196;-54.833337;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
ARROIO BONITO;Diesel TPP;-29.534122;-51.244243;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
NUTRISUL;Diesel TPP;-29.739003;-51.159957;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
CAE SOUTH AMÉRICA;Diesel TPP;-23.543667;-46.608537;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
BRETAS JUCA RIBEIRO;Diesel TPP;-18.871075;-48.166152;0.013127736;0.064971168;0.039049452;0.006986626;0.021894394;0.01444051;0.005874106;0.014907768;0.010390937;0.000712013;0.001913534;0.001312774;1.83788E-12;0.001913534;0.000956767;1.13810796;3.139931947;2.139019954
TAIANO;Diesel TPP;3.205385;-63.390634;0.012921;0.063948;0.0384345;0.0068766;0.0215496;0.0142131;0.0057816;0.014673;0.0102273;0.0007008;0.0018834;0.0012921;1.80894E-12;0.0018834;0.0009417;1.120185;3.0904842;2.1053346
PETRÓLEO E DERIVADOS TUPINAMBÁ;Diesel TPP;-23.984955;-46.981088;0.012921;0.063948;0.0384345;0.0068766;0.0215496;0.0142131;0.0057816;0.014673;0.0102273;0.0007008;0.0018834;0.0012921;1.80894E-12;0.0018834;0.0009417;1.120185;3.0904842;2.1053346
LAMINOR;Diesel TPP;-5.927560;-35.236850;0.012921;0.063948;0.0384345;0.0068766;0.0215496;0.0142131;0.0057816;0.014673;0.0102273;0.0007008;0.0018834;0.0012921;1.80894E-12;0.0018834;0.0009417;1.120185;3.0904842;2.1053346
FRANGO MINEIRO;Diesel TPP;-19.672024;-44.882614;0.012921;0.063948;0.0384345;0.0068766;0.0215496;0.0142131;0.0057816;0.014673;0.0102273;0.0007008;0.0018834;0.0012921;1.80894E-12;0.0018834;0.0009417;1.120185;3.0904842;2.1053346
ALTEROSA;Diesel TPP;-3.103559;-67.949976;0.012921;0.063948;0.0384345;0.0068766;0.0215496;0.0142131;0.0057816;0.014673;0.0102273;0.0007008;0.0018834;0.0012921;1.80894E-12;0.0018834;0.0009417;1.120185;3.0904842;2.1053346
ASSOC BRASILEIRA D IGREJA DE JESUS CRISTO DOS SANTOS DOS ÚLTIMOS DIAS;Diesel TPP;-23.578914;-46.666216;0.012921;0.063948;0.0384345;0.0068766;0.0215496;0.0142131;0.0057816;0.014673;0.0102273;0.0007008;0.0018834;0.0012921;1.80894E-12;0.0018834;0.0009417;1.120185;3.0904842;2.1053346
PÁTIO UBERLÂNDIA SHOPPING;Diesel TPP;-18.853531;-48.315841;0.012921;0.063948;0.0384345;0.0068766;0.0215496;0.0142131;0.0057816;0.014673;0.0102273;0.0007008;0.0018834;0.0012921;1.80894E-12;0.0018834;0.0009417;1.120185;3.0904842;2.1053346
INJECT INDÚSTRIA DE INJETADOS;Diesel TPP;-29.671635;-52.782354;0.012817632;0.063436416;0.038127024;0.006821587;0.021377203;0.014099395;0.005735347;0.014555616;0.010145482;0.000695194;0.001868333;0.001281763;1.79447E-12;0.001868333;0.000934166;1.11122352;3.065760326;2.088491923
DIFRANE ARTEFATOS DE PAPEL;Diesel TPP;-23.523368;-51.434596;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
SINTEX;Diesel TPP;-22.194186;-48.776318;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
ART PLÁSTICOS;Diesel TPP;-19.901541;-44.058125;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
GRAVATÁ;Diesel TPP;-8.213894;-35.541600;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 09;Diesel TPP;-23.447604;-46.547668;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 27;Diesel TPP;-23.465242;-46.560714;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
ROMANI;Diesel TPP;-25.521158;-48.531071;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
NAZARÉ;Diesel TPP;-8.789798;-63.850959;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
CAMERA AGROALIMENTOS;Diesel TPP;-27.873963;-54.447933;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
SCOPUS TECNOLOGIA;Diesel TPP;-23.500304;-46.751705;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
TV RÁDIO CLUBE DE TERESINA;Diesel TPP;-5.105062;-42.798732;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
MARTINS COMÉRCIO E SERVIÇOS DE DISTRIBUIÇÃO SA;Diesel TPP;-18.874974;-48.176452;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
IBRAP;Diesel TPP;-28.518201;-49.321726;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
ALIMENTOS UNIBOM;Diesel TPP;-26.866991;-52.401265;0.01240416;0.06139008;0.03689712;0.006601536;0.020687616;0.013644576;0.005550336;0.01408608;0.009818208;0.000672768;0.001808064;0.001240416;1.73658E-12;0.001808064;0.000904032;1.0753776;2.966864832;2.021121216
HALOTEK;Diesel TPP;-22.777749;-50.208750;0.012197424;0.060366912;0.036282168;0.00649151;0.020342822;0.013417166;0.00545783;0.013851312;0.009654571;0.000661555;0.00177793;0.001219742;1.70764E-12;0.00177793;0.000888965;1.05745464;2.917417085;1.987435862
GUAIANAZES;Diesel TPP;-23.572348;-46.408299;0.011990688;0.059343744;0.035667216;0.006381485;0.019998029;0.013189757;0.005365325;0.013616544;0.009490934;0.000650342;0.001747795;0.001199069;1.6787E-12;0.001747795;0.000873898;1.03953168;2.867969338;1.953750509
PALMEIRAS;Diesel TPP;-4.368037;-70.194413;0.01188732;0.05883216;0.03535974;0.006326472;0.019825632;0.013076052;0.005319072;0.01349916;0.009409116;0.000644736;0.001732728;0.001188732;1.66422E-12;0.001732728;0.000866364;1.0305702;2.843245464;1.936907832
TAMARANA;Diesel TPP;-23.721556;-51.097939;0.011783952;0.058320576;0.035052264;0.006271459;0.019653235;0.012962347;0.005272819;0.013381776;0.009327298;0.00063913;0.001717661;0.001178395;1.64975E-12;0.001717661;0.00085883;1.02160872;2.81852159;1.920065155
AXINIM;Diesel TPP;-4.391156;-59.584269;0.01175811;0.05819268;0.034975395;0.006257706;0.019610136;0.012933921;0.005261256;0.01335243;0.009306843;0.000637728;0.001713894;0.001175811;1.64614E-12;0.001713894;0.000856947;1.01936835;2.812340622;1.915854486
MAXXI SANTO ÂNGELO;Diesel TPP;-28.287934;-54.248385;0.0116289;0.0575532;0.03459105;0.00618894;0.01939464;0.01279179;0.00520344;0.0132057;0.00920457;0.00063072;0.00169506;0.00116289;1.62805E-12;0.00169506;0.00084753;1.0081665;2.78143578;1.89480114
VILA AUGUSTO MONTE NEGRO;Diesel TPP;-2.677110;-57.664850;0.0116289;0.0575532;0.03459105;0.00618894;0.01939464;0.01279179;0.00520344;0.0132057;0.00920457;0.00063072;0.00169506;0.00116289;1.62805E-12;0.00169506;0.00084753;1.0081665;2.78143578;1.89480114
AEROPORTO SANTA GENOVEVA DE GOIÂNIA;Diesel TPP;-16.621751;-49.323212;0.011577216;0.057297408;0.034437312;0.006161434;0.019308442;0.012734938;0.005180314;0.013147008;0.009163661;0.000627917;0.001687526;0.001157722;1.62081E-12;0.001687526;0.000843763;1.00368576;2.769073843;1.886379802
NOVA RIOTEL EMPREENDIMENTOS HOTELEIROS;Diesel TPP;-22.942568;-43.191524;0.01149969;0.05691372;0.034206705;0.006120174;0.019179144;0.012649659;0.005145624;0.01305897;0.009102297;0.000623712;0.001676226;0.001149969;1.60996E-12;0.001676226;0.000838113;0.99696465;2.750530938;1.873747794
VILA BITTENCOURT;Diesel TPP;-1.396309;-69.425870;0.011473848;0.056785824;0.034129836;0.006106421;0.019136045;0.012621233;0.005134061;0.013029624;0.009081842;0.00062231;0.001672459;0.001147385;1.60634E-12;0.001672459;0.00083623;0.99472428;2.74434997;1.869537125
GEMAR;Diesel TPP;-10.920701;-37.058749;0.01137048;0.05627424;0.03382236;0.006051408;0.018963648;0.012507528;0.005087808;0.01291224;0.009000024;0.000616704;0.001657392;0.001137048;1.59187E-12;0.001657392;0.000828696;0.9857628;2.719626096;1.852694448
IBC;Diesel TPP;-12.711681;-38.298029;0.01137048;0.05627424;0.03382236;0.006051408;0.018963648;0.012507528;0.005087808;0.01291224;0.009000024;0.000616704;0.001657392;0.001137048;1.59187E-12;0.001657392;0.000828696;0.9857628;2.719626096;1.852694448
CONQUISTA;Diesel TPP;-22.784871;-50.209437;0.01137048;0.05627424;0.03382236;0.006051408;0.018963648;0.012507528;0.005087808;0.01291224;0.009000024;0.000616704;0.001657392;0.001137048;1.59187E-12;0.001657392;0.000828696;0.9857628;2.719626096;1.852694448
L´ACQUA;Diesel TPP;-25.122602;-50.136148;0.01137048;0.05627424;0.03382236;0.006051408;0.018963648;0.012507528;0.005087808;0.01291224;0.009000024;0.000616704;0.001657392;0.001137048;1.59187E-12;0.001657392;0.000828696;0.9857628;2.719626096;1.852694448
BARREIRA DO CAMPO;Diesel TPP;-9.293925;-50.047733;0.01137048;0.05627424;0.03382236;0.006051408;0.018963648;0.012507528;0.005087808;0.01291224;0.009000024;0.000616704;0.001657392;0.001137048;1.59187E-12;0.001657392;0.000828696;0.9857628;2.719626096;1.852694448
ADAS - HOSPITAL E MATERNIDADE SÃO DOMINGOS;Diesel TPP;-19.741237;-47.909670;0.01137048;0.05627424;0.03382236;0.006051408;0.018963648;0.012507528;0.005087808;0.01291224;0.009000024;0.000616704;0.001657392;0.001137048;1.59187E-12;0.001657392;0.000828696;0.9857628;2.719626096;1.852694448
JACARÉ;Diesel TPP;-3.299570;-60.607330;0.011215428;0.055506864;0.033361146;0.005968889;0.018705053;0.012336971;0.005018429;0.012736164;0.008877296;0.000608294;0.001634791;0.001121543;1.57016E-12;0.001634791;0.000817396;0.97232058;2.682540286;1.827430433
PEDRAS;Diesel TPP;-2.664218;-56.620102;0.011163744;0.055251072;0.033207408;0.005941382;0.018618854;0.012280118;0.004995302;0.012677472;0.008836387;0.000605491;0.001627258;0.001116374;1.56292E-12;0.001627258;0.000813629;0.96783984;2.670178349;1.819009094
CAVIANA;Diesel TPP;-3.278317;-60.632266;0.01111206;0.05499528;0.03305367;0.005913876;0.018532656;0.012223266;0.004972176;0.01261878;0.008795478;0.000602688;0.001619724;0.001111206;1.55569E-12;0.001619724;0.000809862;0.9633591;2.657816412;1.810587756
ELETROZEMA;Diesel TPP;-19.572939;-46.943812;0.01098285;0.0543558;0.032669325;0.00584511;0.01831716;0.012081135;0.00491436;0.01247205;0.008693205;0.00059568;0.00160089;0.001098285;1.5376E-12;0.00160089;0.000800445;0.95215725;2.62691157;1.78953441
MOURA;Diesel TPP;-0.976872;-62.920483;0.01085364;0.05371632;0.03228498;0.005776344;0.018101664;0.011939004;0.004856544;0.01232532;0.008590932;0.000588672;0.001582056;0.001085364;1.51951E-12;0.001582056;0.000791028;0.9409554;2.596006728;1.768481064
CUCUÍ;Diesel TPP;-0.108959;-67.097702;0.01085364;0.05371632;0.03228498;0.005776344;0.018101664;0.011939004;0.004856544;0.01232532;0.008590932;0.000588672;0.001582056;0.001085364;1.51951E-12;0.001582056;0.000791028;0.9409554;2.596006728;1.768481064
VILA CAIAMBÉ;Diesel TPP;-3.361426;-64.714325;0.01085364;0.05371632;0.03228498;0.005776344;0.018101664;0.011939004;0.004856544;0.01232532;0.008590932;0.000588672;0.001582056;0.001085364;1.51951E-12;0.001582056;0.000791028;0.9409554;2.596006728;1.768481064
MARBO LOGÍSTICA;Diesel TPP;-23.486031;-46.831539;0.010750272;0.053204736;0.031977504;0.005721331;0.017929267;0.011825299;0.004810291;0.012207936;0.008509114;0.000583066;0.001566989;0.001075027;1.50504E-12;0.001566989;0.000783494;0.93199392;2.571282854;1.751638387
SURPRESA;Diesel TPP;-10.789722;-65.320959;0.01059522;0.05243736;0.03151629;0.005638812;0.017670672;0.011654742;0.004740912;0.01203186;0.008386386;0.000574656;0.001544388;0.001059522;1.48333E-12;0.001544388;0.000772194;0.9185517;2.534197044;1.726374372
SUPERMERCADOS;Diesel TPP;-25.401499;-51.450193;0.01059522;0.05243736;0.03151629;0.005638812;0.017670672;0.011654742;0.004740912;0.01203186;0.008386386;0.000574656;0.001544388;0.001059522;1.48333E-12;0.001544388;0.000772194;0.9185517;2.534197044;1.726374372
GES 450-1;Diesel TPP;-23.741585;-46.581203;0.01059522;0.05243736;0.03151629;0.005638812;0.017670672;0.011654742;0.004740912;0.01203186;0.008386386;0.000574656;0.001544388;0.001059522;1.48333E-12;0.001544388;0.000772194;0.9185517;2.534197044;1.726374372
SUL GÁS;Diesel TPP;-22.511241;-44.105738;0.01059522;0.05243736;0.03151629;0.005638812;0.017670672;0.011654742;0.004740912;0.01203186;0.008386386;0.000574656;0.001544388;0.001059522;1.48333E-12;0.001544388;0.000772194;0.9185517;2.534197044;1.726374372
DTCEA-CC;Diesel TPP;-1.438329;-48.429454;0.010543536;0.052181568;0.031362552;0.005611306;0.017584474;0.01159789;0.004717786;0.011973168;0.008345477;0.000571853;0.001536854;0.001054354;1.4761E-12;0.001536854;0.000768427;0.91407096;2.521835107;1.717953034
DTCEA-EI;Diesel TPP;-6.801492;-70.263978;0.010543536;0.052181568;0.031362552;0.005611306;0.017584474;0.01159789;0.004717786;0.011973168;0.008345477;0.000571853;0.001536854;0.001054354;1.4761E-12;0.001536854;0.000768427;0.91407096;2.521835107;1.717953034
DTCEA-GM;Diesel TPP;-10.783672;-65.309076;0.010543536;0.052181568;0.031362552;0.005611306;0.017584474;0.01159789;0.004717786;0.011973168;0.008345477;0.000571853;0.001536854;0.001054354;1.4761E-12;0.001536854;0.000768427;0.91407096;2.521835107;1.717953034
DTCEA-IZ;Diesel TPP;-5.523385;-47.456124;0.010543536;0.052181568;0.031362552;0.005611306;0.017584474;0.01159789;0.004717786;0.011973168;0.008345477;0.000571853;0.001536854;0.001054354;1.4761E-12;0.001536854;0.000768427;0.91407096;2.521835107;1.717953034
DTCEA-SI;Diesel TPP;-3.131229;-60.022434;0.010543536;0.052181568;0.031362552;0.005611306;0.017584474;0.01159789;0.004717786;0.011973168;0.008345477;0.000571853;0.001536854;0.001054354;1.4761E-12;0.001536854;0.000768427;0.91407096;2.521835107;1.717953034
DTCEA-MY;Diesel TPP;-5.808953;-61.277434;0.010543536;0.052181568;0.031362552;0.005611306;0.017584474;0.01159789;0.004717786;0.011973168;0.008345477;0.000571853;0.001536854;0.001054354;1.4761E-12;0.001536854;0.000768427;0.91407096;2.521835107;1.717953034
DTCEA-EP;Diesel TPP;-15.862324;-58.461921;0.010543536;0.052181568;0.031362552;0.005611306;0.017584474;0.01159789;0.004717786;0.011973168;0.008345477;0.000571853;0.001536854;0.001054354;1.4761E-12;0.001536854;0.000768427;0.91407096;2.521835107;1.717953034
DTCEA-FA;Diesel TPP;-11.621052;-50.667014;0.010543536;0.052181568;0.031362552;0.005611306;0.017584474;0.01159789;0.004717786;0.011973168;0.008345477;0.000571853;0.001536854;0.001054354;1.4761E-12;0.001536854;0.000768427;0.91407096;2.521835107;1.717953034
DTCEA-FX;Diesel TPP;-6.648782;-51.958999;0.010543536;0.052181568;0.031362552;0.005611306;0.017584474;0.01159789;0.004717786;0.011973168;0.008345477;0.000571853;0.001536854;0.001054354;1.4761E-12;0.001536854;0.000768427;0.91407096;2.521835107;1.717953034
GB RIO MAR;Diesel TPP;-10.924072;-37.074026;0.0103368;0.0511584;0.0307476;0.00550128;0.01723968;0.01137048;0.00462528;0.0117384;0.00818184;0.00056064;0.00150672;0.00103368;1.44715E-12;0.00150672;0.00075336;0.896148;2.47238736;1.68426768
SPACE EMPREENDIMENTOS E PARTICIPAÇÕES;Diesel TPP;-19.866540;-44.022453;0.0103368;0.0511584;0.0307476;0.00550128;0.01723968;0.01137048;0.00462528;0.0117384;0.00818184;0.00056064;0.00150672;0.00103368;1.44715E-12;0.00150672;0.00075336;0.896148;2.47238736;1.68426768
DTCEA-BV II;Diesel TPP;2.810046;-60.685902;0.0103368;0.0511584;0.0307476;0.00550128;0.01723968;0.01137048;0.00462528;0.0117384;0.00818184;0.00056064;0.00150672;0.00103368;1.44715E-12;0.00150672;0.00075336;0.896148;2.47238736;1.68426768
ABC;Diesel TPP;-20.146182;-44.859258;0.0103368;0.0511584;0.0307476;0.00550128;0.01723968;0.01137048;0.00462528;0.0117384;0.00818184;0.00056064;0.00150672;0.00103368;1.44715E-12;0.00150672;0.00075336;0.896148;2.47238736;1.68426768
AEROPORTO INTERNACIONAL DE FOZ DO IGUAÇU - CATARATAS;Diesel TPP;-25.525929;-54.547401;0.0103368;0.0511584;0.0307476;0.00550128;0.01723968;0.01137048;0.00462528;0.0117384;0.00818184;0.00056064;0.00150672;0.00103368;1.44715E-12;0.00150672;0.00075336;0.896148;2.47238736;1.68426768
