Name;Sector;Lat;Long;CO2-low(Gg/year);CO2-high(Gg/year);CO2-mean(Gg/year)
TECEBEM BENEFICIAMENTO TEXTIL;Diesel TPP;-27.109985;-48.916866;0.43015104;1.186745933;0.808448486
BADUY E CIA LTDA;Diesel TPP;-18.959273;-49.455573;0.43015104;1.186745933;0.808448486
D VILLA SUPERMERCADO;Diesel TPP;-26.121823;-49.805747;0.43015104;1.186745933;0.808448486
POSTO DANGELIS;Diesel TPP;-16.728890;-43.832516;0.43015104;1.186745933;0.808448486
BNI INDICO;Diesel TPP;-23.518013;-46.603794;0.43015104;1.186745933;0.808448486
AGRIBEL;Diesel TPP;-5.905680;-42.719690;0.43015104;1.186745933;0.808448486
CAATIBA;Diesel TPP;-14.970026;-40.349947;0.41670882;1.149660122;0.783184471
FIRMINO ALVES;Diesel TPP;-14.927607;-39.911880;0.41670882;1.149660122;0.783184471
ITAIÁ;Diesel TPP;-14.917987;-39.919605;0.41670882;1.149660122;0.783184471
IBICUÍ;Diesel TPP;-14.848900;-39.985023;0.41670882;1.149660122;0.783184471
IGUAÍ;Diesel TPP;-14.754704;-40.097169;0.41670882;1.149660122;0.783184471
ITAMBÉ;Diesel TPP;-15.240317;-40.624493;0.41670882;1.149660122;0.783184471
ITAMBÉ - FILIAL 06;Diesel TPP;-15.248267;-40.623635;0.41670882;1.149660122;0.783184471
IRMÃOS UNIDOS;Diesel TPP;-27.100865;-48.621912;0.41670882;1.149660122;0.783184471
ITARANTIM;Diesel TPP;-15.651437;-40.053154;0.41670882;1.149660122;0.783184471
ITORORÓ;Diesel TPP;-15.116559;-40.059952;0.41670882;1.149660122;0.783184471
ITATÍ;Diesel TPP;-15.111173;-40.062441;0.41670882;1.149660122;0.783184471
CURY;Diesel TPP;-22.738993;-45.107550;0.41670882;1.149660122;0.783184471
MACARANI;Diesel TPP;-15.566035;-40.426466;0.41670882;1.149660122;0.783184471
MACARANI - FILIAL 17;Diesel TPP;-15.564960;-40.427496;0.41670882;1.149660122;0.783184471
MAIQUINIQUE;Diesel TPP;-15.618336;-40.264317;0.41670882;1.149660122;0.783184471
DISTRIBUIDORA DE CARNES PATROCÍNIO AGROPECUÁRIA;Diesel TPP;-18.959962;-46.965680;0.41670882;1.149660122;0.783184471
PAULISTEX INDUSTRIAL;Diesel TPP;-7.920020;-34.865844;0.41670882;1.149660122;0.783184471
POTIGUARÁ;Diesel TPP;-15.596610;-39.867134;0.41670882;1.149660122;0.783184471
REGIONAL CENTRO SUL DE COMUNICAÇÃO;Diesel TPP;-19.740633;-47.947966;0.41446845;1.143479154;0.778973802
ALÉM PARAÍBA;Diesel TPP;-21.830914;-42.724390;0.41222808;1.137298186;0.774763133
GRANJA SÃO JOSÉ;Diesel TPP;-22.707105;-46.753440;0.41222808;1.137298186;0.774763133
SUPERMERCADOS ABC FORMIGA-MG;Diesel TPP;-20.468491;-45.420268;0.41222808;1.137298186;0.774763133
SUPERMERCADO JB DE FRUTAL;Diesel TPP;-20.010213;-48.940905;0.41222808;1.137298186;0.774763133
ABC;Diesel TPP;-20.701495;-44.824072;0.41222808;1.137298186;0.774763133
QUATRO M;Diesel TPP;-23.551275;-46.738425;0.41222808;1.137298186;0.774763133
JAPURÁ;Diesel TPP;-1.886506;-66.999837;0.4032666;1.112574312;0.757920456
ZEBU;Diesel TPP;-19.762282;-47.948481;0.4032666;1.112574312;0.757920456
BRAVO SERVIÇOS LOGÍSTICOS;Diesel TPP;-19.745438;-47.916194;0.4032666;1.112574312;0.757920456
MAQNELSON;Diesel TPP;-18.861329;-48.190872;0.400869404;1.105960676;0.75341504
TAMINAQUÁ;Diesel TPP;-3.582814;-66.424832;0.39206475;1.08166947;0.73686711
ÁGUIA DE HAIA;Diesel TPP;-23.597546;-46.605626;0.381759048;1.053237015;0.717498032
AEROPORTO INTERNACIONAL ZUMBI DOS PALMARES;Diesel TPP;-9.658063;-35.718190;0.3808629;1.050764628;0.715813764
ALTA GENETICS;Diesel TPP;-19.744791;-47.913619;0.379966752;1.048292241;0.714129496
HOTEL PRESIDENCIAL;Diesel TPP;-15.616544;-56.138062;0.37638216;1.038402691;0.707392426
VIER INDÚSTRIA E COMÉRCIO DO MATE;Diesel TPP;-25.869392;-50.381467;0.37638216;1.038402691;0.707392426
PLURITEC INDÚSTRIA E COMÉRCIO DE MÁQUINAS;Diesel TPP;-23.566184;-46.575838;0.37638216;1.038402691;0.707392426
POLY II;Diesel TPP;-12.777511;-38.391123;0.37638216;1.038402691;0.707392426
SUPERMERCADO MACLIV;Diesel TPP;-26.225414;-51.087331;0.37638216;1.038402691;0.707392426
POSTO RODRIGUES MACEDO;Diesel TPP;-19.692825;-46.158295;0.3584592;0.988954944;0.673707072
VISTA ALEGRE;Diesel TPP;1.814660;-61.152861;0.3584592;0.988954944;0.673707072
ISOLET;Diesel TPP;-23.258124;-47.289113;0.3584592;0.988954944;0.673707072
AEROPORTO DE MONTES CLAROS - MÁRIO RIBEIRO;Diesel TPP;-16.737462;-43.853747;0.3584592;0.988954944;0.673707072
CONTÃO;Diesel TPP;4.479754;-61.139874;0.3584592;0.988954944;0.673707072
BG NORTE PETRÓLEO;Diesel TPP;-23.493971;-46.356807;0.34949772;0.96423107;0.656864395
DEMARCAÇÃO;Diesel TPP;-8.767913;-63.810618;0.34949772;0.96423107;0.656864395
SANTA CATARINA;Diesel TPP;-8.781146;-63.887008;0.34725735;0.958050102;0.652653726
SANTA CASA PASSOS;Diesel TPP;-20.701072;-46.612585;0.34277661;0.945688165;0.644232388
GAMA;Diesel TPP;-22.663681;-50.408739;0.32261328;0.89005945;0.606336365
AEROPORTO DE CAMPOS - SBCP;Diesel TPP;-21.772155;-41.345496;0.32261328;0.89005945;0.606336365
DAVANTI;Diesel TPP;-22.294622;-49.543827;0.32261328;0.89005945;0.606336365
CARVALHO E FILHOS;Diesel TPP;-19.476374;-42.565624;0.32261328;0.89005945;0.606336365
RODOVIAS INTEGRADAS DO OESTE 2;Diesel TPP;-23.116500;-48.608260;0.32261328;0.89005945;0.606336365
IWAMOTO;Diesel TPP;-23.554755;-46.784400;0.32261328;0.89005945;0.606336365
SUPERMERCADO SÃO FRANCISCO;Diesel TPP;-19.690174;-51.174538;0.32261328;0.89005945;0.606336365
RODOVIAS INTEGRADAS DO OESTE 1;Diesel TPP;-23.312641;-48.014139;0.32261328;0.89005945;0.606336365
AEROPORTO DE TEFÉ;Diesel TPP;-3.361083;-64.734237;0.32261328;0.89005945;0.606336365
CONSTRUÇÃO SUPERMERCADO;Diesel TPP;-17.863736;-41.487979;0.32261328;0.89005945;0.606336365
CIEMIL;Diesel TPP;-14.838592;-40.827871;0.32261328;0.89005945;0.606336365
JORNAL DA CIDADE;Diesel TPP;-22.331053;-49.075089;0.31813254;0.877697513;0.597915026
AGÊNCIA DE SÃO JOSÉ DOS CAMPOS - BANCO DO BRASIL SA;Diesel TPP;-23.100166;-45.927557;0.3136518;0.865335576;0.589493688
DTCEA-CZ;Diesel TPP;-7.610214;-72.660090;0.30469032;0.840611702;0.572651011
DTCEA-EI II;Diesel TPP;-6.826610;-70.230444;0.30469032;0.840611702;0.572651011
DTCEA-GM II;Diesel TPP;-10.763436;-65.321608;0.30469032;0.840611702;0.572651011
RODOVIAS INTEGRADAS DO OESTE 6;Diesel TPP;-22.832718;-49.103641;0.30469032;0.840611702;0.572651011
DTCEA-EP II;Diesel TPP;-15.845315;-58.470504;0.30469032;0.840611702;0.572651011
OSMAR TREVISAN JUNIOR;Diesel TPP;-19.869520;-47.421011;0.30469032;0.840611702;0.572651011
DTCEA-SI II;Diesel TPP;-11.865210;-55.500068;0.30469032;0.840611702;0.572651011
DTCEA-TF II;Diesel TPP;-3.364853;-64.709175;0.30469032;0.840611702;0.572651011
SMTE - SUBESTAÇÃO ARAGUARI;Diesel TPP;-18.651909;-48.209098;0.30244995;0.834430734;0.568440342
TRITÍCOLA FREDERICO WESTPHALEN;Diesel TPP;-27.359962;-53.391273;0.301105728;0.830722153;0.56591394
XIMANGO;Diesel TPP;-28.929224;-52.117555;0.30020958;0.828249766;0.564229673
JAVANESA MALHAS;Diesel TPP;-26.264560;-48.902721;0.30020958;0.828249766;0.564229673
MARTINS E FILHO;Diesel TPP;-19.823901;-44.587900;0.30020958;0.828249766;0.564229673
MARIA DOS SANTOS BRITO;Diesel TPP;-2.916989;-41.745297;0.30020958;0.828249766;0.564229673
INDÚSTRIA PANIFICADORA;Diesel TPP;-18.566087;-46.526236;0.30020958;0.828249766;0.564229673
POSTO MIME;Diesel TPP;-27.259752;-49.923903;0.30020958;0.828249766;0.564229673
CONTUR;Diesel TPP;-5.848068;-35.693789;0.30020958;0.828249766;0.564229673
SANTA CASA SÃO SEBASTIÃO;Diesel TPP;-20.920476;-46.957883;0.30020958;0.828249766;0.564229673
TERESINA POINT;Diesel TPP;-5.111218;-42.784999;0.30020958;0.828249766;0.564229673
ZEBU CARNES;Diesel TPP;-19.769234;-47.958995;0.30020958;0.828249766;0.564229673
SUPERMERCADOS ABC;Diesel TPP;-20.293344;-45.532909;0.29572884;0.815887829;0.555808334
PEDRAS NEGRAS;Diesel TPP;-2.800611;-57.062474;0.29572884;0.815887829;0.555808334
AEROPORTO INTERNACIONAL DE PONTA PORÃ;Diesel TPP;-22.511919;-55.729636;0.2912481;0.803525892;0.547386996
BENEVIDES;Diesel TPP;-1.359184;-48.228638;0.28676736;0.791163955;0.538965658
DTCEA-BV;Diesel TPP;2.836449;-60.653286;0.28676736;0.791163955;0.538965658
DTCEA-0I;Diesel TPP;3.827250;-51.825049;0.28676736;0.791163955;0.538965658
AEROPORTO INTERNACIONAL DE PELOTAS;Diesel TPP;-31.719633;-52.295826;0.28676736;0.791163955;0.538965658
DTCEA-UA;Diesel TPP;-0.110333;-67.078991;0.28676736;0.791163955;0.538965658
AEROPORTO INTERNACIONAL DE TABATINGA;Diesel TPP;-4.233167;-69.903977;0.28676736;0.791163955;0.538965658
AEROPORTO DE UBERABA;Diesel TPP;-19.737891;-47.936336;0.28676736;0.791163955;0.538965658
MINIBOX PALMEIRAS;Diesel TPP;-18.849632;-48.295242;0.28004625;0.77262105;0.52633365
RUDNICK & CIA LTDA;Diesel TPP;-26.353195;-48.828563;0.27332514;0.754078145;0.513701642
HOSPITAL SANTO ANTÔNIO;Diesel TPP;-18.632065;-48.211330;0.2688444;0.741716208;0.505280304
VILA VILENA;Diesel TPP;3.365201;-59.813003;0.2688444;0.741716208;0.505280304
IS SUPERMERCADOS;Diesel TPP;-28.605104;-49.336666;0.2688444;0.741716208;0.505280304
IS SUPERMERCADOS;Diesel TPP;-28.584315;-49.326031;0.2688444;0.741716208;0.505280304
MACTRONIC ELETRÔNICA E HIDRÁULICA;Diesel TPP;-22.202425;-49.649999;0.2688444;0.741716208;0.505280304
CERÂMICA ITUIUTABA;Diesel TPP;-18.988818;-49.441497;0.2688444;0.741716208;0.505280304
SMTE - SUBESTAÇÃO PARACATU;Diesel TPP;-17.228168;-46.866955;0.2688444;0.741716208;0.505280304
MÉRITOR;Diesel TPP;-23.619479;-46.692632;0.2688444;0.741716208;0.505280304
INJ-TAMP;Diesel TPP;-23.508645;-47.464784;0.2688444;0.741716208;0.505280304
HOSPITAL SÃO MARCOS DE UBERABA;Diesel TPP;-19.716562;-47.974101;0.2688444;0.741716208;0.505280304
SUPERMERCADO SÃO PEDRO;Diesel TPP;-28.519709;-49.315202;0.2688444;0.741716208;0.505280304
DAN INN HOTEL UBERABA;Diesel TPP;-19.729603;-47.893878;0.25988292;0.716992334;0.488437627
BEJA;Diesel TPP;-19.594287;-46.951708;0.25316181;0.698449429;0.47580562
EMASA;Diesel TPP;-15.882468;-52.259025;0.25316181;0.698449429;0.47580562
MANGUEIRA COMÉRCIO E DERIVADOS DE PETRÓLEO;Diesel TPP;-18.179543;-47.951039;0.25316181;0.698449429;0.47580562
SUPERMERCADO SILVEIRA;Diesel TPP;-19.483737;-46.558664;0.25316181;0.698449429;0.47580562
SCHALOM HOTEL;Diesel TPP;-5.488185;-47.502816;0.25316181;0.698449429;0.47580562
COMERCIAL ZIMDARS;Diesel TPP;-22.215138;-49.968633;0.25316181;0.698449429;0.47580562
PRAIAMAR;Diesel TPP;-5.802807;-35.192795;0.25316181;0.698449429;0.47580562
GUIDOLIN;Diesel TPP;-23.522421;-46.695461;0.25316181;0.698449429;0.47580562
CLÍNICA DE DOENÇAS RENAIS DE TUBARÃO;Diesel TPP;-28.489660;-49.025881;0.25316181;0.698449429;0.47580562
RIACHUELO UBERABA;Diesel TPP;-19.741441;-47.933204;0.25316181;0.698449429;0.47580562
MARTINS E SÁ;Diesel TPP;-19.465368;-42.574551;0.252713736;0.697213236;0.474963486
HORT MAIS HORTIFRUTI;Diesel TPP;-23.552952;-46.584225;0.25092144;0.692268461;0.47159495
HOSPITAL SÃO DOMINGOS;Diesel TPP;-18.869776;-48.227951;0.25092144;0.692268461;0.47159495
CONDOMÍNIO EDIFÍCIO ASAS DE BUTTERFLY;Diesel TPP;-23.549018;-46.573175;0.2464407;0.679906524;0.463173612
SERRA GRANDE II;Diesel TPP;2.619407;-60.596472;0.24195996;0.667544587;0.454752274
LAS BRISAS;Diesel TPP;-23.534469;-46.698208;0.23523885;0.649001682;0.442120266
SUCUNDURÍ;Diesel TPP;-7.622365;-59.489429;0.224037;0.61809684;0.42106692
AYAPUÁ;Diesel TPP;-4.601345;-61.882153;0.224037;0.61809684;0.42106692
AUXILIADORA;Diesel TPP;-7.507448;-63.040983;0.224037;0.61809684;0.42106692
RESIDENCIAL BOSQUE DO TABOÃO CONDOMÍNIO LARANJEIRA;Diesel TPP;-23.609422;-46.789242;0.224037;0.61809684;0.42106692
CARDIOCENTRO;Diesel TPP;-23.005539;-45.555845;0.224037;0.61809684;0.42106692
EMBRATEL;Diesel TPP;-19.759698;-47.949683;0.224037;0.61809684;0.42106692
SÃO SEBASTIÃO;Diesel TPP;-8.728890;-63.864520;0.21955626;0.605734903;0.412645582
TABAJARA;Diesel TPP;-9.228587;-61.888935;0.21731589;0.599553935;0.408434912
AEROPORTO DE JACAREPAGUÁ;Diesel TPP;-22.989042;-43.370201;0.21507552;0.593372966;0.404224243
CONDOMÍNIO RESIDENCIAL MAIS VERDE & ARTE;Diesel TPP;-23.596848;-46.590341;0.20835441;0.574830061;0.391592236
RODOVIAS INTEGRADAS DO OESTE 10;Diesel TPP;-23.108557;-48.921482;0.20611404;0.568649093;0.387381566
RODOVIAS INTEGRADAS DO OESTE 7;Diesel TPP;-24.006126;-48.351134;0.20611404;0.568649093;0.387381566
RIACHUELO - UNIDADE CONTAGEM;Diesel TPP;-19.905425;-44.071014;0.20611404;0.568649093;0.387381566
RODOVIAS INTEGRADAS DO OESTE 4;Diesel TPP;-23.589646;-48.054192;0.20611404;0.568649093;0.387381566
RODOVIAS INTEGRADAS DO OESTE 5;Diesel TPP;-24.117397;-49.321076;0.20611404;0.568649093;0.387381566
HOSPITAL SÃO JOSÉ - SSVP;Diesel TPP;-18.953429;-49.455917;0.20611404;0.568649093;0.387381566
RODOVIAS INTEGRADAS DO OESTE 9;Diesel TPP;-23.608016;-47.794045;0.20611404;0.568649093;0.387381566
RODOVIAS INTEGRADAS DO OESTE 8;Diesel TPP;-23.922590;-48.698072;0.20611404;0.568649093;0.387381566
RODOVIAS INTEGRADAS DO OESTE 3;Diesel TPP;-23.383745;-47.886680;0.20611404;0.568649093;0.387381566
ITAPURU;Diesel TPP;-4.604082;-61.882496;0.2016333;0.556287156;0.378960228
BELO MONTE;Diesel TPP;-6.523843;-64.387853;0.2016333;0.556287156;0.378960228
HOTEL TENDA;Diesel TPP;-22.197338;-49.936876;0.19715256;0.543925219;0.37053889
ARIXI;Diesel TPP;-3.517972;-61.792579;0.19043145;0.525382314;0.357906882
LAVANDERIA ALBA;Diesel TPP;-15.590575;-56.127209;0.18819108;0.519201346;0.353696213
AEROPORTO DE SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.096376;-45.900092;0.18819108;0.519201346;0.353696213
HUMBERTO ALVES;Diesel TPP;-18.865227;-48.337127;0.18371034;0.506839409;0.345274874
ALTAMIRA;Diesel TPP;-3.202584;-52.218866;0.1792296;0.494477472;0.336853536
SURUCUCU;Diesel TPP;3.198701;-63.387887;0.1792296;0.494477472;0.336853536
BARREIRA DO ANDIRÁ;Diesel TPP;-3.079869;-57.191379;0.1792296;0.494477472;0.336853536
PETROLINA DO NORTE;Diesel TPP;1.828096;-61.135841;0.1792296;0.494477472;0.336853536
FRIDEL;Diesel TPP;-19.907044;-44.069475;0.1792296;0.494477472;0.336853536
CONDOMÍNIO EDIFÍCIO ALTOS DO ESTORIL;Diesel TPP;-23.578356;-46.799849;0.1792296;0.494477472;0.336853536
SANTANA DO UATUMÃ;Diesel TPP;-2.558198;-57.866402;0.1792296;0.494477472;0.336853536
POSTO ALINE;Diesel TPP;-18.924345;-48.349487;0.1792296;0.494477472;0.336853536
SMTE - SUBESTAÇÃO BOM DESPACHO;Diesel TPP;-19.746350;-45.280038;0.16802775;0.46357263;0.31580019
SMTE - SUBESTAÇÃO SÃO GOTARDO;Diesel TPP;-19.308005;-46.044099;0.16802775;0.46357263;0.31580019
ART CI;Diesel TPP;-23.541263;-46.658335;0.16354701;0.451210693;0.307378852
HOSPITAL SANTA CATARINA;Diesel TPP;-18.843134;-48.289749;0.16354701;0.451210693;0.307378852
NAPOLEÃO;Diesel TPP;3.917575;-59.652120;0.16130664;0.445029725;0.303168182
MUTUM;Diesel TPP;4.597007;-60.169333;0.16130664;0.445029725;0.303168182
TEPEQUEM;Diesel TPP;3.747162;-62.263007;0.14562405;0.401762946;0.273693498
VILA SÃO JOSÉ;Diesel TPP;1.802824;-61.148077;0.14562405;0.401762946;0.273693498
SYSTEM MARKETING;Diesel TPP;-23.532408;-46.804999;0.14562405;0.401762946;0.273693498
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE POÇOS DE CALDAS;Diesel TPP;-21.797504;-46.553920;0.14562405;0.401762946;0.273693498
CONDOMÍNIO EDIFÍCIO HILARION;Diesel TPP;-23.630625;-46.563656;0.14562405;0.401762946;0.273693498
HOSPITAL DAS CLÍNICAS;Diesel TPP;-23.091323;-45.909705;0.14562405;0.401762946;0.273693498
HBC - HOSPITAL BRASIL CENTRAL;Diesel TPP;-18.853531;-48.173019;0.14562405;0.401762946;0.273693498
SOCÓ;Diesel TPP;4.537664;-60.392159;0.14562405;0.401762946;0.273693498
MALOCA DA RAPOSA;Diesel TPP;3.843725;-59.642748;0.14338368;0.395581978;0.269482829
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - SUB-ESTAÇÃO PRÉDIO ANEXO OPERACIONAL;Diesel TPP;-5.937805;-35.282855;0.14338368;0.395581978;0.269482829
SUPERMERCADO MENEGATTI;Diesel TPP;-25.004124;-53.475240;0.13890294;0.383220041;0.26106149
HOSPITAL ANTÔNIO AFONSO;Diesel TPP;-23.298153;-45.961235;0.13890294;0.383220041;0.26106149
29 DE OUTUBRO;Diesel TPP;-26.480552;-49.100754;0.13890294;0.383220041;0.26106149
GENERAL LECOR;Diesel TPP;-23.586622;-46.602359;0.13890294;0.383220041;0.26106149
TUIUTI OFFICE TOWER;Diesel TPP;-23.535855;-46.575443;0.13890294;0.383220041;0.26106149
CONDOMÍNIO EDIFÍCIO MARQUES DE CASTELA;Diesel TPP;-23.584106;-46.619930;0.13890294;0.383220041;0.26106149
HOSPITAL REGIONAL DOM BOSCO;Diesel TPP;-19.586363;-46.938319;0.1344222;0.370858104;0.252640152
RIACHUELO - UNIDADE BETIM;Diesel TPP;-19.957062;-44.194581;0.1344222;0.370858104;0.252640152
PANACARICA;Diesel TPP;1.815144;-61.139002;0.1344222;0.370858104;0.252640152
FAZENDA CACHOEIRA;Diesel TPP;-11.037371;-45.181919;0.1344222;0.370858104;0.252640152
CDHU - COMP DESENV HAB E URBANO EST SP;Diesel TPP;-23.162048;-45.786108;0.1344222;0.370858104;0.252640152
RADIOCLÍNICA;Diesel TPP;-18.933438;-48.326141;0.1344222;0.370858104;0.252640152
LIDERPETRO;Diesel TPP;-18.844434;-48.261596;0.1344222;0.370858104;0.252640152
VILA CACHOEIRINHA;Diesel TPP;1.843790;-61.120461;0.12770109;0.352315199;0.240008144
MARACANÃ;Diesel TPP;3.825774;-59.653494;0.127253016;0.351079005;0.239166011
AEROPORTO DE BAGÉ;Diesel TPP;-31.337107;-54.096428;0.12097998;0.333772294;0.227376137
CONCEIÇÃO DA GALERA;Diesel TPP;-8.801673;-63.895934;0.11873961;0.327591325;0.223165468
FÁBRICA DE AÇÚCAR;Diesel TPP;-22.746726;-50.585441;0.11873961;0.327591325;0.223165468
TERRA NOVA;Diesel TPP;-3.198154;-59.825203;0.1120185;0.30904842;0.21053346
MALOCA DO ARAÇÁ;Diesel TPP;3.652222;-61.410739;0.10753776;0.296686483;0.202112122
MALOCA ARAÇÁ DO AMAJARI;Diesel TPP;3.755451;-62.243621;0.10753776;0.296686483;0.202112122
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE BAURU;Diesel TPP;-22.323908;-49.091397;0.10753776;0.296686483;0.202112122
MALOCA MALACACHETA;Diesel TPP;2.605207;-60.605589;0.10753776;0.296686483;0.202112122
VILA CAÍCUBI;Diesel TPP;1.796781;-61.142660;0.10753776;0.296686483;0.202112122
AEROPORTO DE JUIZ DE FORA;Diesel TPP;-21.790439;-43.345270;0.10753776;0.296686483;0.202112122
MALOCA BOCA DA MATA;Diesel TPP;4.474941;-61.133130;0.10753776;0.296686483;0.202112122
SACAÍ;Diesel TPP;0.938144;-60.439832;0.10753776;0.296686483;0.202112122
ÁGUA FRIA;Diesel TPP;4.599868;-60.174117;0.10753776;0.296686483;0.202112122
VILA MENINO JESUS;Diesel TPP;-23.110986;-45.685509;0.09857628;0.27196261;0.185269445
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE PRESIDENTE PRUDENTE;Diesel TPP;-22.162667;-51.357222;0.09857628;0.27196261;0.185269445
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE RIBEIRÃO PRETO;Diesel TPP;-21.136911;-47.726122;0.09857628;0.27196261;0.185269445
PPD;Diesel TPP;-23.531234;-46.601734;0.09409554;0.259600673;0.176848106
BARCELOS;Diesel TPP;-0.978674;-62.923744;0.0896148;0.247238736;0.168426768
FEDERAÇÃO NACIONAL COMUNIDADE EVANGÉLICA SARA NOSSA TERRA;Diesel TPP;-15.655760;-47.797318;0.0896148;0.247238736;0.168426768
CARAUARI;Diesel TPP;-4.874147;-66.873862;0.0896148;0.247238736;0.168426768
VOR-TARUMÃ;Diesel TPP;-3.028549;-59.891573;0.0896148;0.247238736;0.168426768
MARABÁ;Diesel TPP;-5.366764;-49.108905;0.0896148;0.247238736;0.168426768
DTCEA-TS II;Diesel TPP;-1.907367;-55.511842;0.0896148;0.247238736;0.168426768
TROMBETAS;Diesel TPP;-1.750875;-55.859575;0.0896148;0.247238736;0.168426768
CLÍNICA RUBENS LUÍS COSTA;Diesel TPP;-21.974257;-47.425298;0.0896148;0.247238736;0.168426768
JUNDIÁ;Diesel TPP;0.987050;-60.466853;0.0896148;0.247238736;0.168426768
TECNOCOMP;Diesel TPP;-23.734043;-46.579143;0.0896148;0.247238736;0.168426768
AUAD MINGIONE;Diesel TPP;-23.496556;-46.623268;0.0896148;0.247238736;0.168426768
C & A MODAS;Diesel TPP;-23.527777;-46.679410;0.0896148;0.247238736;0.168426768
JOSÉ EDUARDO PRATES;Diesel TPP;-23.582532;-46.623364;0.0896148;0.247238736;0.168426768
EMATEX INDUSTRIAL E COMERCIAL;Diesel TPP;-19.875581;-43.894737;0.08289369;0.228695831;0.15579476
MAICI;Diesel TPP;-8.710056;-63.867781;0.07617258;0.210152926;0.143162753
NOVA ESPERANÇA;Diesel TPP;3.357182;-59.841281;0.07169184;0.197790989;0.134741414
MALOCA DO MANOÁ;Diesel TPP;3.368971;-59.836521;0.07169184;0.197790989;0.134741414
ARAÇÁ;Diesel TPP;4.031834;-59.922568;0.07169184;0.197790989;0.134741414
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - SCI;Diesel TPP;-5.896825;-35.216937;0.07169184;0.197790989;0.134741414
CROMEX;Diesel TPP;-23.511043;-46.673330;0.07169184;0.197790989;0.134741414
AEROPORTO DE CARLOS PRATES;Diesel TPP;-19.935624;-43.946235;0.06497073;0.179248084;0.122109407
VILA REMANSO;Diesel TPP;0.956360;-60.420725;0.059145768;0.163177566;0.111161667
LAGO GRANDE;Diesel TPP;1.829124;-61.129804;0.05824962;0.160705178;0.109477399
AEROPORTO DE BELO HORIZONTE - PAMPULHA II;Diesel TPP;-19.931105;-43.885811;0.05376888;0.148343242;0.101056061
AEROPORTO DE BELO HORIZONTE - PAMPULHA III;Diesel TPP;-19.950469;-43.907097;0.05376888;0.148343242;0.101056061
MALOCA VISTA ALEGRE;Diesel TPP;2.843307;-60.661526;0.05376888;0.148343242;0.101056061
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE BONSUCESSO;Diesel TPP;-24.320002;-49.143108;0.05376888;0.148343242;0.101056061
VILA ANTÔNIO CAMPOS;Diesel TPP;2.609751;-60.608094;0.05376888;0.148343242;0.101056061
TERRA PRETA;Diesel TPP;1.813385;-61.141018;0.05376888;0.148343242;0.101056061
SANTA MARIA DO XERUINI;Diesel TPP;1.861242;-61.122759;0.05376888;0.148343242;0.101056061
UNIDADE DE TRÁFEGO AÉREO CAUCAIA (UTA-PCI);Diesel TPP;-3.728950;-38.669377;0.05376888;0.148343242;0.101056061
MALOCA FLEXAL;Diesel TPP;3.850576;-59.667467;0.05376888;0.148343242;0.101056061
MALOCA GUARIBA;Diesel TPP;3.858797;-59.682574;0.05376888;0.148343242;0.101056061
OLHO D´AGUA;Diesel TPP;3.862770;-59.700186;0.05376888;0.148343242;0.101056061
MALOCA SANTA ROSA;Diesel TPP;4.481153;-61.134119;0.05376888;0.148343242;0.101056061
SAMAÚMA;Diesel TPP;0.931793;-60.440518;0.05376888;0.148343242;0.101056061
VILA FLORESTA;Diesel TPP;0.938698;-60.383682;0.05376888;0.148343242;0.101056061
VILA ITAQUERA;Diesel TPP;0.945389;-60.375297;0.05376888;0.148343242;0.101056061
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE REDE SERRA-MAR;Diesel TPP;-23.937028;-46.351089;0.05376888;0.148343242;0.101056061
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE SOROCABA;Diesel TPP;-23.489124;-47.494996;0.05376888;0.148343242;0.101056061
UNIDADE DE TRÁFEGO AÉREO URUBURETAMA(UTA-URT);Diesel TPP;-3.621685;-39.512526;0.05376888;0.148343242;0.101056061
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE COXIM;Diesel TPP;-18.507409;-54.750792;0.04928814;0.135981305;0.092634722
PIUM;Diesel TPP;3.389021;-59.826050;0.04032666;0.111257431;0.075792046
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) VARGINHA;Diesel TPP;-21.569738;-45.432852;0.04032666;0.111257431;0.075792046
UNIDADE DE NAVEGAÇÃO AÉREA DE BRAGANÇA PAULISTA NDB;Diesel TPP;-22.900279;-46.626290;0.039430512;0.108785044;0.074107778
AEROPORTO DE URUBUPUNGÁ;Diesel TPP;-20.876856;-51.485520;0.039430512;0.108785044;0.074107778
UNIDADE DE NAVEGAÇÃO AÉREA DO RIO CLARO;Diesel TPP;-22.416682;-47.598306;0.039430512;0.108785044;0.074107778
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE SANTANA DO PARNAÍBA;Diesel TPP;-23.445526;-46.920239;0.039430512;0.108785044;0.074107778
