Name;Sector;Lat;Long;TOC-low(Gg/year);TOC-high(Gg/year);TOC-mean(Gg/year)
MAK DE JACAREÍ SUPERMERCADO;Diesel TPP;-23.293576;-45.946917;1.15772E-12;0.001205376;0.000602688
BOMPREÇO MARANGUAPE;Diesel TPP;-7.940422;-34.844558;1.15772E-12;0.001205376;0.000602688
SANTA MARIA DO BOIAÇÚ;Diesel TPP;0.949844;-60.419181;1.15772E-12;0.001205376;0.000602688
SOCIEDADE ASSISTENCIAL BANDEIRANTE;Diesel TPP;-23.017231;-45.543828;1.15772E-12;0.001205376;0.000602688
BOMPREÇO VITÓRIA DE SANTO ANTÃO;Diesel TPP;-8.124290;-35.295558;1.15772E-12;0.001205376;0.000602688
AEROPORTO INTERNACIONAL DE CORUMBÁ;Diesel TPP;-19.016189;-57.639296;1.12878E-12;0.001175242;0.000587621
D VILLE;Diesel TPP;-18.880171;-48.306915;1.12516E-12;0.001171475;0.000585737
BATAVO;Diesel TPP;-7.521768;-46.076044;1.1172E-12;0.001163188;0.000581594
AEROPORTO DE CAMPO DE MARTE;Diesel TPP;-23.509558;-46.637822;1.11069E-12;0.001156408;0.000578204
TVA MOFARREJ;Diesel TPP;-23.570347;-46.617184;1.09984E-12;0.001145107;0.000572554
MARLUVAS;Diesel TPP;-21.485542;-44.322971;1.08536E-12;0.00113004;0.00056502
WMS PORTO ALEGRE;Diesel TPP;-30.032187;-51.118437;1.08536E-12;0.00113004;0.00056502
IRMÃS DE BANNEUX;Diesel TPP;-23.720842;-46.526272;1.05642E-12;0.001099906;0.000549953
DPC DISTRIBUIDOR ATACADISTA;Diesel TPP;-19.771698;-42.136342;1.04195E-12;0.001084838;0.000542419
AFASA;Diesel TPP;-21.211957;-47.784045;1.04195E-12;0.001084838;0.000542419
CASA DA ESPERANÇA SANTO ANDRÉ;Diesel TPP;-23.678458;-46.513488;1.04195E-12;0.001084838;0.000542419
IPIRANGA;Diesel TPP;-3.096490;-67.939033;1.04195E-12;0.001084838;0.000542419
TRANSBRASA;Diesel TPP;-23.908784;-46.251525;1.04195E-12;0.001084838;0.000542419
TJL;Diesel TPP;-23.546185;-46.562876;1.04195E-12;0.001084838;0.000542419
AEROPORTO DE UBERLÂNDIA;Diesel TPP;-18.947727;-48.264343;1.04195E-12;0.001084838;0.000542419
POLITRIZ;Diesel TPP;-18.848333;-48.291122;1.04195E-12;0.001084838;0.000542419
FRIGORÍFICO DELTA;Diesel TPP;-19.975310;-47.766231;1.01662E-12;0.001058471;0.000529235
EQUADOR;Diesel TPP;0.948249;-60.442535;1.01662E-12;0.001058471;0.000529235
VILA URUCURITUBA;Diesel TPP;-3.718869;-59.559345;1.01301E-12;0.001054704;0.000527352
VILA CENTRAL;Diesel TPP;2.606117;-60.604076;1.01301E-12;0.001054704;0.000527352
CAMPINAS;Diesel TPP;-3.262795;-60.643285;1.01301E-12;0.001054704;0.000527352
RDX;Diesel TPP;-7.935662;-34.890563;9.98535E-13;0.001039637;0.000519818
ROLIM DE MOURA DO GUAPORÉ;Diesel TPP;-12.069023;-63.574350;9.91299E-13;0.001032103;0.000516052
TJMG-SANTA LUZIA;Diesel TPP;-19.781125;-43.934508;9.76828E-13;0.001017036;0.000508518
SANCARGO TRANSPORTES DE CARGAS;Diesel TPP;-23.438785;-46.560714;9.58738E-13;0.000998202;0.000499101
SUPERMERCADO BERNARDÃO;Diesel TPP;-18.956228;-46.963964;9.58738E-13;0.000998202;0.000499101
CD 450;Diesel TPP;-30.007216;-51.170622;9.58738E-13;0.000998202;0.000499101
MILLER;Diesel TPP;-29.735675;-52.420842;9.58738E-13;0.000998202;0.000499101
PETROMASSA;Diesel TPP;-0.035615;-51.141510;9.58738E-13;0.000998202;0.000499101
PLANETA PÉ INJETADOS;Diesel TPP;-27.279097;-48.843497;9.58738E-13;0.000998202;0.000499101
DPR INDÚSTRIA;Diesel TPP;-27.232190;-48.622545;9.58738E-13;0.000998202;0.000499101
MOACYR SM COMÉRCIO;Diesel TPP;-21.375963;-45.516319;9.58738E-13;0.000998202;0.000499101
HAVAN LOJAS DE DEPARTAMENTOS;Diesel TPP;-27.096578;-52.587813;9.5512E-13;0.000994435;0.000497218
ESTAMPOTEC;Diesel TPP;-23.437163;-46.475691;9.5512E-13;0.000994435;0.000497218
SIAT-MN;Diesel TPP;-3.055976;-59.910799;9.5512E-13;0.000994435;0.000497218
HOTEL TIROLESA;Diesel TPP;-27.420590;-51.774583;9.5512E-13;0.000994435;0.000497218
HOTEL SOFITEL;Diesel TPP;-23.592374;-46.648568;9.5512E-13;0.000994435;0.000497218
IGREJA UNIVERSAL;Diesel TPP;-23.538276;-46.603231;9.5512E-13;0.000994435;0.000497218
MURITUBA;Diesel TPP;-3.840649;-62.054647;9.40649E-13;0.000979368;0.000489684
MAURÍLIO MARIN E CIA;Diesel TPP;-27.831153;-50.293595;9.40649E-13;0.000979368;0.000489684
REDE LUCAS;Diesel TPP;-18.595313;-48.707460;9.40649E-13;0.000979368;0.000489684
SÃO MIGUEL;Diesel TPP;-1.527560;-52.586997;9.37754E-13;0.000976355;0.000488177
ASSOCIAÇÃO EDUCACIONAL DA INFÂNCIA E JUVENTUDE;Diesel TPP;-23.528087;-46.696148;9.26177E-13;0.000964301;0.00048215
PARATUDO;Diesel TPP;-18.842484;-48.311721;9.26177E-13;0.000964301;0.00048215
HIDROSSOL;Diesel TPP;-22.232300;-49.942884;9.11706E-13;0.000949234;0.000474617
PRODUTOS BOACHA;Diesel TPP;-19.412195;-42.370645;8.82763E-13;0.000919099;0.00045955
AEROPORTO DE MACAÉ;Diesel TPP;-22.384945;-41.790708;8.82763E-13;0.000919099;0.00045955
COPACOL;Diesel TPP;-23.137399;-52.334146;8.68291E-13;0.000904032;0.000452016
SUPERMERCADO BERNADÃO;Diesel TPP;-19.569380;-46.936946;8.68291E-13;0.000904032;0.000452016
SOCIC BELÉM;Diesel TPP;-1.439015;-48.413661;8.68291E-13;0.000904032;0.000452016
FAZENDA SANTO INÁCIO DE LOYOLA;Diesel TPP;-22.280312;-48.122551;8.68291E-13;0.000904032;0.000452016
ERVATEIRA REI VERDE;Diesel TPP;-27.653365;-52.230195;8.68291E-13;0.000904032;0.000452016
FARMALAB;Diesel TPP;-23.448081;-46.931616;8.68291E-13;0.000904032;0.000452016
CARMONA;Diesel TPP;-23.610523;-46.771046;8.68291E-13;0.000904032;0.000452016
UNIDADE INTEGRADA DE SAÚDE;Diesel TPP;-19.771329;-47.947108;8.68291E-13;0.000904032;0.000452016
UIRAMUTÃ;Diesel TPP;4.592659;-60.164774;8.68291E-13;0.000904032;0.000452016
PERUZZO;Diesel TPP;-31.322151;-54.097630;8.39348E-13;0.000873898;0.000436949
IVONE LÚCIA;Diesel TPP;-13.689788;-57.892448;8.39348E-13;0.000873898;0.000436949
GB MACEIÓ;Diesel TPP;-9.644186;-35.737416;8.39348E-13;0.000873898;0.000436949
AZTECA;Diesel TPP;-18.751958;-47.474495;8.39348E-13;0.000873898;0.000436949
UNISSU;Diesel TPP;-20.749880;-46.604345;8.39348E-13;0.000873898;0.000436949
CARVOEIRO;Diesel TPP;-0.972581;-62.929495;8.32112E-13;0.000866364;0.000433182
AEROPORTO DE TERESINA - SENADOR PETRÔNIO PORTELLA;Diesel TPP;-5.040771;-42.813838;8.32112E-13;0.000866364;0.000433182
BECHARA NASSAR FRANGE;Diesel TPP;-20.627544;-49.641484;8.24877E-13;0.00085883;0.000429415
SOBRAL & SOBRAL INDÚSTRIA METALÚRGICA;Diesel TPP;-23.589612;-46.616434;8.14023E-13;0.00084753;0.000423765
CONDOMÍNIO SHOPPING CENTER PIEDADE;Diesel TPP;-12.923436;-38.426117;8.06787E-13;0.000839996;0.000419998
CENTRAL PAULISTA DE COUROS;Diesel TPP;-20.903157;-47.006463;7.95934E-13;0.000828696;0.000414348
SEDE ALGAR;Diesel TPP;-18.847033;-48.304855;7.95934E-13;0.000828696;0.000414348
AEROPORTO INTERNACIONAL DE BOA VISTA;Diesel TPP;2.813818;-60.681782;7.81462E-13;0.000813629;0.000406814
AEROPORTO INTERNACIONAL DE CRUZEIRO DO SUL;Diesel TPP;-7.606693;-72.667197;7.81462E-13;0.000813629;0.000406814
TERMINAL DE AVIAÇÃO GERAL (TAG);Diesel TPP;-3.771905;-38.598432;7.81462E-13;0.000813629;0.000406814
CERÂMICA MECASA;Diesel TPP;-18.718144;-47.510887;7.59755E-13;0.000791028;0.000395514
IMPORTADORA E EXPORTADORA DE CEREAIS;Diesel TPP;-29.143292;-51.505866;7.52519E-13;0.000783494;0.000391747
PANOLLI;Diesel TPP;-19.745866;-45.271283;7.52519E-13;0.000783494;0.000391747
EXCELER PLAZA HOTEL;Diesel TPP;-20.404564;-54.599947;7.52519E-13;0.000783494;0.000391747
STYROPLAST ESPUMAS INDUSTRIAIS;Diesel TPP;-23.614538;-46.914576;7.52519E-13;0.000783494;0.000391747
HOSPITAL SÃO JOSÉ;Diesel TPP;-20.033277;-48.912924;7.52519E-13;0.000783494;0.000391747
BIG MAIS SUPERMERCADOS;Diesel TPP;-18.851797;-41.938482;7.52519E-13;0.000783494;0.000391747
HOSPITAL MUNICÍPAL IPATINGA;Diesel TPP;-19.465412;-42.531541;7.52519E-13;0.000783494;0.000391747
AUTO POSTO CARLITOS;Diesel TPP;-19.729889;-50.179943;7.52519E-13;0.000783494;0.000391747
KAWAKAMI;Diesel TPP;-22.207986;-49.934301;7.52519E-13;0.000783494;0.000391747
BIG MART;Diesel TPP;-22.207033;-49.941511;7.52519E-13;0.000783494;0.000391747
WMS PELOTAS;Diesel TPP;-31.558286;-52.279347;7.52519E-13;0.000783494;0.000391747
CONDOMÍNIO GUAICURUS;Diesel TPP;-23.495503;-46.650766;7.52519E-13;0.000783494;0.000391747
KAWAKAMI TUPÃ;Diesel TPP;-21.934474;-50.505374;7.52519E-13;0.000783494;0.000391747
BERGÃO;Diesel TPP;-21.128606;-44.236969;7.41665E-13;0.000772194;0.000386097
AEROPORTO DE BELO HORIZONTE - PAMPULHA I;Diesel TPP;-19.885912;-44.006660;7.38048E-13;0.000768427;0.000384214
MAC LOREN MÁQUINAS PARA AGRICULTURA;Diesel TPP;-22.220224;-49.639356;7.38048E-13;0.000768427;0.000384214
PARÁ DE MINAS;Diesel TPP;-19.850383;-44.603349;7.23576E-13;0.00075336;0.00037668
ZÉ AÇU;Diesel TPP;-2.625107;-56.727227;7.23576E-13;0.00075336;0.00037668
BRAINFARMA IQF;Diesel TPP;-22.882167;-43.676296;7.23576E-13;0.00075336;0.00037668
SUPERMERCADO LOPES & ARAUJO;Diesel TPP;-19.743865;-47.950885;7.23576E-13;0.00075336;0.00037668
SÃO CAMILO;Diesel TPP;-1.347068;-48.353640;6.94633E-13;0.000723226;0.000361613
TECEBEM BENEFICIAMENTO TEXTIL;Diesel TPP;-27.109985;-48.916866;6.94633E-13;0.000723226;0.000361613
BADUY E CIA LTDA;Diesel TPP;-18.959273;-49.455573;6.94633E-13;0.000723226;0.000361613
D VILLA SUPERMERCADO;Diesel TPP;-26.121823;-49.805747;6.94633E-13;0.000723226;0.000361613
POSTO DANGELIS;Diesel TPP;-16.728890;-43.832516;6.94633E-13;0.000723226;0.000361613
BNI INDICO;Diesel TPP;-23.518013;-46.603794;6.94633E-13;0.000723226;0.000361613
AGRIBEL;Diesel TPP;-5.905680;-42.719690;6.94633E-13;0.000723226;0.000361613
CAATIBA;Diesel TPP;-14.970026;-40.349947;6.72926E-13;0.000700625;0.000350312
FIRMINO ALVES;Diesel TPP;-14.927607;-39.911880;6.72926E-13;0.000700625;0.000350312
ITAIÁ;Diesel TPP;-14.917987;-39.919605;6.72926E-13;0.000700625;0.000350312
IBICUÍ;Diesel TPP;-14.848900;-39.985023;6.72926E-13;0.000700625;0.000350312
IGUAÍ;Diesel TPP;-14.754704;-40.097169;6.72926E-13;0.000700625;0.000350312
ITAMBÉ;Diesel TPP;-15.240317;-40.624493;6.72926E-13;0.000700625;0.000350312
ITAMBÉ - FILIAL 06;Diesel TPP;-15.248267;-40.623635;6.72926E-13;0.000700625;0.000350312
IRMÃOS UNIDOS;Diesel TPP;-27.100865;-48.621912;6.72926E-13;0.000700625;0.000350312
ITARANTIM;Diesel TPP;-15.651437;-40.053154;6.72926E-13;0.000700625;0.000350312
ITORORÓ;Diesel TPP;-15.116559;-40.059952;6.72926E-13;0.000700625;0.000350312
ITATÍ;Diesel TPP;-15.111173;-40.062441;6.72926E-13;0.000700625;0.000350312
CURY;Diesel TPP;-22.738993;-45.107550;6.72926E-13;0.000700625;0.000350312
MACARANI;Diesel TPP;-15.566035;-40.426466;6.72926E-13;0.000700625;0.000350312
MACARANI - FILIAL 17;Diesel TPP;-15.564960;-40.427496;6.72926E-13;0.000700625;0.000350312
MAIQUINIQUE;Diesel TPP;-15.618336;-40.264317;6.72926E-13;0.000700625;0.000350312
DISTRIBUIDORA DE CARNES PATROCÍNIO AGROPECUÁRIA;Diesel TPP;-18.959962;-46.965680;6.72926E-13;0.000700625;0.000350312
PAULISTEX INDUSTRIAL;Diesel TPP;-7.920020;-34.865844;6.72926E-13;0.000700625;0.000350312
POTIGUARÁ;Diesel TPP;-15.596610;-39.867134;6.72926E-13;0.000700625;0.000350312
REGIONAL CENTRO SUL DE COMUNICAÇÃO;Diesel TPP;-19.740633;-47.947966;6.69308E-13;0.000696858;0.000348429
ALÉM PARAÍBA;Diesel TPP;-21.830914;-42.724390;6.6569E-13;0.000693091;0.000346546
GRANJA SÃO JOSÉ;Diesel TPP;-22.707105;-46.753440;6.6569E-13;0.000693091;0.000346546
SUPERMERCADOS ABC FORMIGA-MG;Diesel TPP;-20.468491;-45.420268;6.6569E-13;0.000693091;0.000346546
SUPERMERCADO JB DE FRUTAL;Diesel TPP;-20.010213;-48.940905;6.6569E-13;0.000693091;0.000346546
ABC;Diesel TPP;-20.701495;-44.824072;6.6569E-13;0.000693091;0.000346546
QUATRO M;Diesel TPP;-23.551275;-46.738425;6.6569E-13;0.000693091;0.000346546
JAPURÁ;Diesel TPP;-1.886506;-66.999837;6.51218E-13;0.000678024;0.000339012
ZEBU;Diesel TPP;-19.762282;-47.948481;6.51218E-13;0.000678024;0.000339012
BRAVO SERVIÇOS LOGÍSTICOS;Diesel TPP;-19.745438;-47.916194;6.51218E-13;0.000678024;0.000339012
MAQNELSON;Diesel TPP;-18.861329;-48.190872;6.47347E-13;0.000673994;0.000336997
TAMINAQUÁ;Diesel TPP;-3.582814;-66.424832;6.33129E-13;0.00065919;0.000329595
ÁGUIA DE HAIA;Diesel TPP;-23.597546;-46.605626;6.16487E-13;0.000641863;0.000320931
AEROPORTO INTERNACIONAL ZUMBI DOS PALMARES;Diesel TPP;-9.658063;-35.718190;6.1504E-13;0.000640356;0.000320178
ALTA GENETICS;Diesel TPP;-19.744791;-47.913619;6.13592E-13;0.000638849;0.000319425
HOTEL PRESIDENCIAL;Diesel TPP;-15.616544;-56.138062;6.07804E-13;0.000632822;0.000316411
VIER INDÚSTRIA E COMÉRCIO DO MATE;Diesel TPP;-25.869392;-50.381467;6.07804E-13;0.000632822;0.000316411
PLURITEC INDÚSTRIA E COMÉRCIO DE MÁQUINAS;Diesel TPP;-23.566184;-46.575838;6.07804E-13;0.000632822;0.000316411
POLY II;Diesel TPP;-12.777511;-38.391123;6.07804E-13;0.000632822;0.000316411
SUPERMERCADO MACLIV;Diesel TPP;-26.225414;-51.087331;6.07804E-13;0.000632822;0.000316411
POSTO RODRIGUES MACEDO;Diesel TPP;-19.692825;-46.158295;5.78861E-13;0.000602688;0.000301344
VISTA ALEGRE;Diesel TPP;1.814660;-61.152861;5.78861E-13;0.000602688;0.000301344
ISOLET;Diesel TPP;-23.258124;-47.289113;5.78861E-13;0.000602688;0.000301344
AEROPORTO DE MONTES CLAROS - MÁRIO RIBEIRO;Diesel TPP;-16.737462;-43.853747;5.78861E-13;0.000602688;0.000301344
CONTÃO;Diesel TPP;4.479754;-61.139874;5.78861E-13;0.000602688;0.000301344
BG NORTE PETRÓLEO;Diesel TPP;-23.493971;-46.356807;5.64389E-13;0.000587621;0.00029381
DEMARCAÇÃO;Diesel TPP;-8.767913;-63.810618;5.64389E-13;0.000587621;0.00029381
SANTA CATARINA;Diesel TPP;-8.781146;-63.887008;5.60771E-13;0.000583854;0.000291927
SANTA CASA PASSOS;Diesel TPP;-20.701072;-46.612585;5.53536E-13;0.00057632;0.00028816
GAMA;Diesel TPP;-22.663681;-50.408739;5.20975E-13;0.000542419;0.00027121
AEROPORTO DE CAMPOS - SBCP;Diesel TPP;-21.772155;-41.345496;5.20975E-13;0.000542419;0.00027121
DAVANTI;Diesel TPP;-22.294622;-49.543827;5.20975E-13;0.000542419;0.00027121
CARVALHO E FILHOS;Diesel TPP;-19.476374;-42.565624;5.20975E-13;0.000542419;0.00027121
RODOVIAS INTEGRADAS DO OESTE 2;Diesel TPP;-23.116500;-48.608260;5.20975E-13;0.000542419;0.00027121
IWAMOTO;Diesel TPP;-23.554755;-46.784400;5.20975E-13;0.000542419;0.00027121
SUPERMERCADO SÃO FRANCISCO;Diesel TPP;-19.690174;-51.174538;5.20975E-13;0.000542419;0.00027121
RODOVIAS INTEGRADAS DO OESTE 1;Diesel TPP;-23.312641;-48.014139;5.20975E-13;0.000542419;0.00027121
AEROPORTO DE TEFÉ;Diesel TPP;-3.361083;-64.734237;5.20975E-13;0.000542419;0.00027121
CONSTRUÇÃO SUPERMERCADO;Diesel TPP;-17.863736;-41.487979;5.20975E-13;0.000542419;0.00027121
CIEMIL;Diesel TPP;-14.838592;-40.827871;5.20975E-13;0.000542419;0.00027121
JORNAL DA CIDADE;Diesel TPP;-22.331053;-49.075089;5.13739E-13;0.000534886;0.000267443
AGÊNCIA DE SÃO JOSÉ DOS CAMPOS - BANCO DO BRASIL SA;Diesel TPP;-23.100166;-45.927557;5.06503E-13;0.000527352;0.000263676
DTCEA-CZ;Diesel TPP;-7.610214;-72.660090;4.92032E-13;0.000512285;0.000256142
DTCEA-EI II;Diesel TPP;-6.826610;-70.230444;4.92032E-13;0.000512285;0.000256142
DTCEA-GM II;Diesel TPP;-10.763436;-65.321608;4.92032E-13;0.000512285;0.000256142
RODOVIAS INTEGRADAS DO OESTE 6;Diesel TPP;-22.832718;-49.103641;4.92032E-13;0.000512285;0.000256142
DTCEA-EP II;Diesel TPP;-15.845315;-58.470504;4.92032E-13;0.000512285;0.000256142
OSMAR TREVISAN JUNIOR;Diesel TPP;-19.869520;-47.421011;4.92032E-13;0.000512285;0.000256142
DTCEA-SI II;Diesel TPP;-11.865210;-55.500068;4.92032E-13;0.000512285;0.000256142
DTCEA-TF II;Diesel TPP;-3.364853;-64.709175;4.92032E-13;0.000512285;0.000256142
SMTE - SUBESTAÇÃO ARAGUARI;Diesel TPP;-18.651909;-48.209098;4.88414E-13;0.000508518;0.000254259
TRITÍCOLA FREDERICO WESTPHALEN;Diesel TPP;-27.359962;-53.391273;4.86243E-13;0.000506258;0.000253129
XIMANGO;Diesel TPP;-28.929224;-52.117555;4.84796E-13;0.000504751;0.000252376
JAVANESA MALHAS;Diesel TPP;-26.264560;-48.902721;4.84796E-13;0.000504751;0.000252376
MARTINS E FILHO;Diesel TPP;-19.823901;-44.587900;4.84796E-13;0.000504751;0.000252376
MARIA DOS SANTOS BRITO;Diesel TPP;-2.916989;-41.745297;4.84796E-13;0.000504751;0.000252376
INDÚSTRIA PANIFICADORA;Diesel TPP;-18.566087;-46.526236;4.84796E-13;0.000504751;0.000252376
POSTO MIME;Diesel TPP;-27.259752;-49.923903;4.84796E-13;0.000504751;0.000252376
CONTUR;Diesel TPP;-5.848068;-35.693789;4.84796E-13;0.000504751;0.000252376
SANTA CASA SÃO SEBASTIÃO;Diesel TPP;-20.920476;-46.957883;4.84796E-13;0.000504751;0.000252376
TERESINA POINT;Diesel TPP;-5.111218;-42.784999;4.84796E-13;0.000504751;0.000252376
ZEBU CARNES;Diesel TPP;-19.769234;-47.958995;4.84796E-13;0.000504751;0.000252376
SUPERMERCADOS ABC;Diesel TPP;-20.293344;-45.532909;4.7756E-13;0.000497218;0.000248609
PEDRAS NEGRAS;Diesel TPP;-2.800611;-57.062474;4.7756E-13;0.000497218;0.000248609
AEROPORTO INTERNACIONAL DE PONTA PORÃ;Diesel TPP;-22.511919;-55.729636;4.70324E-13;0.000489684;0.000244842
BENEVIDES;Diesel TPP;-1.359184;-48.228638;4.63089E-13;0.00048215;0.000241075
DTCEA-BV;Diesel TPP;2.836449;-60.653286;4.63089E-13;0.00048215;0.000241075
DTCEA-0I;Diesel TPP;3.827250;-51.825049;4.63089E-13;0.00048215;0.000241075
AEROPORTO INTERNACIONAL DE PELOTAS;Diesel TPP;-31.719633;-52.295826;4.63089E-13;0.00048215;0.000241075
DTCEA-UA;Diesel TPP;-0.110333;-67.078991;4.63089E-13;0.00048215;0.000241075
AEROPORTO INTERNACIONAL DE TABATINGA;Diesel TPP;-4.233167;-69.903977;4.63089E-13;0.00048215;0.000241075
AEROPORTO DE UBERABA;Diesel TPP;-19.737891;-47.936336;4.63089E-13;0.00048215;0.000241075
MINIBOX PALMEIRAS;Diesel TPP;-18.849632;-48.295242;4.52235E-13;0.00047085;0.000235425
RUDNICK & CIA LTDA;Diesel TPP;-26.353195;-48.828563;4.41381E-13;0.00045955;0.000229775
HOSPITAL SANTO ANTÔNIO;Diesel TPP;-18.632065;-48.211330;4.34146E-13;0.000452016;0.000226008
VILA VILENA;Diesel TPP;3.365201;-59.813003;4.34146E-13;0.000452016;0.000226008
IS SUPERMERCADOS;Diesel TPP;-28.605104;-49.336666;4.34146E-13;0.000452016;0.000226008
IS SUPERMERCADOS;Diesel TPP;-28.584315;-49.326031;4.34146E-13;0.000452016;0.000226008
MACTRONIC ELETRÔNICA E HIDRÁULICA;Diesel TPP;-22.202425;-49.649999;4.34146E-13;0.000452016;0.000226008
CERÂMICA ITUIUTABA;Diesel TPP;-18.988818;-49.441497;4.34146E-13;0.000452016;0.000226008
SMTE - SUBESTAÇÃO PARACATU;Diesel TPP;-17.228168;-46.866955;4.34146E-13;0.000452016;0.000226008
MÉRITOR;Diesel TPP;-23.619479;-46.692632;4.34146E-13;0.000452016;0.000226008
INJ-TAMP;Diesel TPP;-23.508645;-47.464784;4.34146E-13;0.000452016;0.000226008
HOSPITAL SÃO MARCOS DE UBERABA;Diesel TPP;-19.716562;-47.974101;4.34146E-13;0.000452016;0.000226008
SUPERMERCADO SÃO PEDRO;Diesel TPP;-28.519709;-49.315202;4.34146E-13;0.000452016;0.000226008
DAN INN HOTEL UBERABA;Diesel TPP;-19.729603;-47.893878;4.19674E-13;0.000436949;0.000218474
BEJA;Diesel TPP;-19.594287;-46.951708;4.0882E-13;0.000425648;0.000212824
EMASA;Diesel TPP;-15.882468;-52.259025;4.0882E-13;0.000425648;0.000212824
MANGUEIRA COMÉRCIO E DERIVADOS DE PETRÓLEO;Diesel TPP;-18.179543;-47.951039;4.0882E-13;0.000425648;0.000212824
SUPERMERCADO SILVEIRA;Diesel TPP;-19.483737;-46.558664;4.0882E-13;0.000425648;0.000212824
SCHALOM HOTEL;Diesel TPP;-5.488185;-47.502816;4.0882E-13;0.000425648;0.000212824
COMERCIAL ZIMDARS;Diesel TPP;-22.215138;-49.968633;4.0882E-13;0.000425648;0.000212824
PRAIAMAR;Diesel TPP;-5.802807;-35.192795;4.0882E-13;0.000425648;0.000212824
GUIDOLIN;Diesel TPP;-23.522421;-46.695461;4.0882E-13;0.000425648;0.000212824
CLÍNICA DE DOENÇAS RENAIS DE TUBARÃO;Diesel TPP;-28.489660;-49.025881;4.0882E-13;0.000425648;0.000212824
RIACHUELO UBERABA;Diesel TPP;-19.741441;-47.933204;4.0882E-13;0.000425648;0.000212824
MARTINS E SÁ;Diesel TPP;-19.465368;-42.574551;4.08097E-13;0.000424895;0.000212448
HORT MAIS HORTIFRUTI;Diesel TPP;-23.552952;-46.584225;4.05203E-13;0.000421882;0.000210941
HOSPITAL SÃO DOMINGOS;Diesel TPP;-18.869776;-48.227951;4.05203E-13;0.000421882;0.000210941
CONDOMÍNIO EDIFÍCIO ASAS DE BUTTERFLY;Diesel TPP;-23.549018;-46.573175;3.97967E-13;0.000414348;0.000207174
SERRA GRANDE II;Diesel TPP;2.619407;-60.596472;3.90731E-13;0.000406814;0.000203407
LAS BRISAS;Diesel TPP;-23.534469;-46.698208;3.79877E-13;0.000395514;0.000197757
SUCUNDURÍ;Diesel TPP;-7.622365;-59.489429;3.61788E-13;0.00037668;0.00018834
AYAPUÁ;Diesel TPP;-4.601345;-61.882153;3.61788E-13;0.00037668;0.00018834
AUXILIADORA;Diesel TPP;-7.507448;-63.040983;3.61788E-13;0.00037668;0.00018834
RESIDENCIAL BOSQUE DO TABOÃO CONDOMÍNIO LARANJEIRA;Diesel TPP;-23.609422;-46.789242;3.61788E-13;0.00037668;0.00018834
CARDIOCENTRO;Diesel TPP;-23.005539;-45.555845;3.61788E-13;0.00037668;0.00018834
EMBRATEL;Diesel TPP;-19.759698;-47.949683;3.61788E-13;0.00037668;0.00018834
SÃO SEBASTIÃO;Diesel TPP;-8.728890;-63.864520;3.54552E-13;0.000369146;0.000184573
TABAJARA;Diesel TPP;-9.228587;-61.888935;3.50934E-13;0.00036538;0.00018269
AEROPORTO DE JACAREPAGUÁ;Diesel TPP;-22.989042;-43.370201;3.47316E-13;0.000361613;0.000180806
CONDOMÍNIO RESIDENCIAL MAIS VERDE & ARTE;Diesel TPP;-23.596848;-46.590341;3.36463E-13;0.000350312;0.000175156
RODOVIAS INTEGRADAS DO OESTE 10;Diesel TPP;-23.108557;-48.921482;3.32845E-13;0.000346546;0.000173273
RODOVIAS INTEGRADAS DO OESTE 7;Diesel TPP;-24.006126;-48.351134;3.32845E-13;0.000346546;0.000173273
RIACHUELO - UNIDADE CONTAGEM;Diesel TPP;-19.905425;-44.071014;3.32845E-13;0.000346546;0.000173273
RODOVIAS INTEGRADAS DO OESTE 4;Diesel TPP;-23.589646;-48.054192;3.32845E-13;0.000346546;0.000173273
RODOVIAS INTEGRADAS DO OESTE 5;Diesel TPP;-24.117397;-49.321076;3.32845E-13;0.000346546;0.000173273
HOSPITAL SÃO JOSÉ - SSVP;Diesel TPP;-18.953429;-49.455917;3.32845E-13;0.000346546;0.000173273
RODOVIAS INTEGRADAS DO OESTE 9;Diesel TPP;-23.608016;-47.794045;3.32845E-13;0.000346546;0.000173273
RODOVIAS INTEGRADAS DO OESTE 8;Diesel TPP;-23.922590;-48.698072;3.32845E-13;0.000346546;0.000173273
RODOVIAS INTEGRADAS DO OESTE 3;Diesel TPP;-23.383745;-47.886680;3.32845E-13;0.000346546;0.000173273
ITAPURU;Diesel TPP;-4.604082;-61.882496;3.25609E-13;0.000339012;0.000169506
BELO MONTE;Diesel TPP;-6.523843;-64.387853;3.25609E-13;0.000339012;0.000169506
HOTEL TENDA;Diesel TPP;-22.197338;-49.936876;3.18373E-13;0.000331478;0.000165739
ARIXI;Diesel TPP;-3.517972;-61.792579;3.0752E-13;0.000320178;0.000160089
LAVANDERIA ALBA;Diesel TPP;-15.590575;-56.127209;3.03902E-13;0.000316411;0.000158206
AEROPORTO DE SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.096376;-45.900092;3.03902E-13;0.000316411;0.000158206
HUMBERTO ALVES;Diesel TPP;-18.865227;-48.337127;2.96666E-13;0.000308878;0.000154439
ALTAMIRA;Diesel TPP;-3.202584;-52.218866;2.8943E-13;0.000301344;0.000150672
SURUCUCU;Diesel TPP;3.198701;-63.387887;2.8943E-13;0.000301344;0.000150672
BARREIRA DO ANDIRÁ;Diesel TPP;-3.079869;-57.191379;2.8943E-13;0.000301344;0.000150672
