Name;Sector;Lat;Long;SOx-low(Gg/year);SOx-high(Gg/year);SOx-mean(Gg/year)
TERMINAL CENTRAL;Diesel TPP;-18.871075;-48.188125;0.01650384;0.05171904;0.03411144
HY-LINE;Diesel TPP;-20.540358;-49.314367;0.01611875;0.050512262;0.033315506
UBERLÂNDIA REFRESCOS;Diesel TPP;-18.877572;-48.176452;0.01581618;0.04956408;0.03269013
COTIJUBA;Diesel TPP;-1.428719;-48.476833;0.015747414;0.049348584;0.032547999
TELESP;Diesel TPP;-23.495477;-46.954448;0.015403584;0.048271104;0.031837344
BOMPREÇO FORTALEZA;Diesel TPP;-3.765054;-38.474836;0.015403584;0.048271104;0.031837344
MAFRIG PIRENÓPOLIS;Diesel TPP;-15.851951;-48.955479;0.015403584;0.048271104;0.031837344
VIVICON;Diesel TPP;-23.518485;-46.686128;0.015403584;0.048271104;0.031837344
GONÇALVES SALLES;Diesel TPP;-20.894337;-47.001141;0.015403584;0.048271104;0.031837344
CAESAR PARK HOTEL GUARULHOS;Diesel TPP;-23.450602;-46.489216;0.015334818;0.048055608;0.031695213
ANAJÁS;Diesel TPP;-0.988152;-49.942301;0.015293558;0.04792631;0.031609934
SANTA MARIA DAS BARREIRAS;Diesel TPP;-8.854901;-49.725644;0.015293558;0.04792631;0.031609934
FIBRASA EMBALAGENS;Diesel TPP;-20.123514;-40.309544;0.01512852;0.04740912;0.03126882
DAKOTA CALÇADOS;Diesel TPP;-10.740796;-37.812926;0.015059754;0.047193624;0.031126689
GRAFITE SALTO DA DIVISA;Diesel TPP;-16.000087;-39.947581;0.015018494;0.047064326;0.03104141
STF ANEXO II;Diesel TPP;-15.684849;-48.104935;0.014963482;0.04689193;0.030927706
PORTO WALTER;Diesel TPP;-8.267859;-72.753861;0.014867209;0.046590235;0.030728722
GB SILVIO TEIXEIRA;Diesel TPP;-10.927612;-37.065100;0.014853456;0.046547136;0.030700296
WAL-MART CAMPOS;Diesel TPP;-21.773274;-41.298784;0.014853456;0.046547136;0.030700296
HIPERIDEAL;Diesel TPP;-15.603986;-56.080095;0.014853456;0.046547136;0.030700296
AEROPORTO INTERNACIONAL PINTO MARTINS - TERMINAL DE PASSAGEIROS (TPS-1);Diesel TPP;-14.955448;-46.229342;0.014853456;0.046547136;0.030700296
MUTUM PARANÁ;Diesel TPP;-8.687657;-63.872245;0.014853456;0.046547136;0.030700296
WAL-MART MORUMBI;Diesel TPP;-23.586354;-46.721740;0.014853456;0.046547136;0.030700296
BUDAI;Diesel TPP;-23.534835;-46.903114;0.014721425;0.046133384;0.030427404
POLIFRIGOR;Diesel TPP;-22.225957;-48.722775;0.014523379;0.045512755;0.030018067
TKS TATUAPÉ;Diesel TPP;-23.531308;-46.565649;0.014523379;0.045512755;0.030018067
CENTRO ADMINISTRATIVO FARROUPILHA;Diesel TPP;-30.098744;-51.152769;0.014317081;0.044866267;0.029591674
WALMART BIG BRUSQUE;Diesel TPP;-27.104116;-48.922930;0.014303328;0.044823168;0.029563248
MACACO BRANCO;Diesel TPP;-22.938623;-47.055557;0.014303328;0.044823168;0.029563248
WAL MART CHAPECÓ;Diesel TPP;-27.079639;-52.591784;0.014303328;0.044823168;0.029563248
CALAMA;Diesel TPP;-8.714960;-63.889401;0.014289575;0.044780069;0.029534822
AEROPORTO INTERNACIONAL DE RIO BRANCO;Diesel TPP;-9.969593;-67.869205;0.014193302;0.044478374;0.029335838
HOSPITAL SANTA HELENA;Diesel TPP;-23.754368;-46.329982;0.013995256;0.043857746;0.028926501
CIA MINUANO;Diesel TPP;-29.369483;-51.941623;0.013973251;0.043788787;0.028881019
FUGA COUROS - CAMARGO;Diesel TPP;-28.589642;-52.200388;0.013973251;0.043788787;0.028881019
MIRACEMA NUODEX;Diesel TPP;-22.867945;-47.027339;0.013973251;0.043788787;0.028881019
FÁBRICA DE IDEIAS INDÚSTRIA E COMÉRCIO;Diesel TPP;-23.641226;-46.854842;0.013973251;0.043788787;0.028881019
BIMBO;Diesel TPP;-8.198093;-35.550698;0.013973251;0.043788787;0.028881019
DHB COMPONENTES AUTOMOTIVOS (UNIDADE 1);Diesel TPP;-30.122503;-51.213194;0.013973251;0.043788787;0.028881019
AEROPORTO INTERNACIONAL EDUARDO GOMES;Diesel TPP;-3.119231;-60.046467;0.013863226;0.043443994;0.02865361
CECONSUD;Diesel TPP;-10.880751;-37.084841;0.0137532;0.0430992;0.0284262
WAL MART BLUMENAU;Diesel TPP;-26.953004;-49.121651;0.0137532;0.0430992;0.0284262
WAL MART INDAIATUBA;Diesel TPP;-23.132656;-47.217431;0.0137532;0.0430992;0.0284262
BOMPREÇO MACEIÓ;Diesel TPP;-9.629124;-35.744454;0.0137532;0.0430992;0.0284262
DTCEA-MN;Diesel TPP;-3.130544;-60.013508;0.0137532;0.0430992;0.0284262
BOMPREÇO PASSO FUNDO;Diesel TPP;-28.256364;-52.386083;0.0137532;0.0430992;0.0284262
WALMART SANTA MARIA;Diesel TPP;-5.833723;-35.687266;0.0137532;0.0430992;0.0284262
SÃO JOÃO DA BALIZA;Diesel TPP;-27.271087;-48.840922;0.0137532;0.0430992;0.0284262
WAL MART TAUBATÉ;Diesel TPP;-23.064306;-45.585714;0.0137532;0.0430992;0.0284262
BIG UMUARAMA;Diesel TPP;-23.767237;-53.308926;0.0137532;0.0430992;0.0284262
GERADOR DE EMERGÊNCIA;Diesel TPP;-20.012144;-43.864240;0.013698187;0.042926803;0.028312495
PARANORTE;Diesel TPP;-11.257879;-57.508095;0.013533149;0.042409613;0.027971381
AEROPORTO INTERNACIONAL AFONSO PENA;Diesel TPP;-25.514538;-49.166479;0.013533149;0.042409613;0.027971381
FORTIK NORDESTE;Diesel TPP;-12.332500;-38.763738;0.01336811;0.041892422;0.027630266
GOODYEAR - DIVISÃO SPIRAFLEX;Diesel TPP;-23.520131;-46.800536;0.01336811;0.041892422;0.027630266
AVON;Diesel TPP;-23.539648;-46.767577;0.01336811;0.041892422;0.027630266
INDÚSTRIA DE PAPÉIS IRMÃOS SIQUEIRA;Diesel TPP;-22.382185;-44.973459;0.01336811;0.041892422;0.027630266
MÜLLER;Diesel TPP;-21.981580;-47.425984;0.01336811;0.041892422;0.027630266
IAUARETÊ;Diesel TPP;-0.002299;-67.093508;0.013340604;0.041806224;0.027573414
LUBRIZOL;Diesel TPP;-22.767309;-43.397824;0.013203072;0.041375232;0.027289152
COMPLEXO DE CAMAÇARI;Diesel TPP;-12.711522;-38.332811;0.013203072;0.041375232;0.027289152
WAL MART COMBO- GOIÂNIA;Diesel TPP;-16.721734;-49.335571;0.013203072;0.041375232;0.027289152
VESUVIUS;Diesel TPP;-22.965330;-43.368679;0.013203072;0.041375232;0.027289152
SENDAS DISTRIBUIDORA I;Diesel TPP;-22.879953;-43.252636;0.013203072;0.041375232;0.027289152
MANFRIM;Diesel TPP;-22.914370;-49.628446;0.013203072;0.041375232;0.027289152
WAL MART VILA GUILHERME;Diesel TPP;-23.516416;-46.569087;0.013203072;0.041375232;0.027289152
ARTHI;Diesel TPP;-23.541893;-46.609583;0.013203072;0.041375232;0.027289152
WAL-MART SOROCABA;Diesel TPP;-23.492902;-47.493623;0.013203072;0.041375232;0.027289152
AEROPORTO DE PALMAS;Diesel TPP;-10.194851;-48.312215;0.013120553;0.041116637;0.027118595
BOMBEAMENTO DE ESGOTOS;Diesel TPP;-23.556185;-46.662942;0.01268045;0.039737462;0.026208956
UNIDADE GERADORA DIESEL GRANOL GRANOL;Diesel TPP;-30.042672;-52.881806;0.012542918;0.03930647;0.025924694
M REIS;Diesel TPP;-26.908923;-48.689748;0.012501659;0.039177173;0.025839416
SANTA ROSA DOS PURUS;Diesel TPP;-9.442235;-70.488953;0.012454898;0.039030636;0.025742767
VILA BRASIL;Diesel TPP;3.746715;-62.255294;0.01237788;0.03878928;0.02558358
NEIVA;Diesel TPP;-22.814457;-48.352692;0.01237788;0.03878928;0.02558358
REDE NOVO TEMPO;Diesel TPP;-23.315017;-45.983309;0.01237788;0.03878928;0.02558358
HEVEA-TEC;Diesel TPP;-20.916073;-49.575145;0.01237788;0.03878928;0.02558358
PROCESSAMENTO DE FUMO;Diesel TPP;-26.102228;-49.795325;0.01237788;0.03878928;0.02558358
CENTRAL ILHA DO SUL;Diesel TPP;-23.616166;-46.740459;0.01237788;0.03878928;0.02558358
SANTA RITA DO WEIL;Diesel TPP;-3.465663;-68.956250;0.01237788;0.03878928;0.02558358
CURTE ALEX;Diesel TPP;-23.540078;-46.653453;0.012102816;0.037927296;0.025015056
AEROPORTO DE LONDRINA;Diesel TPP;-23.335685;-51.128421;0.012047803;0.037754899;0.024901351
COOPERATIVA REGIONAL DE CAFEICULTORES EM GUAXUPÉ;Diesel TPP;-18.723997;-47.517067;0.011987839;0.037566987;0.024777413
HSL I;Diesel TPP;-10.898114;-37.098059;0.011827752;0.037065312;0.024446532
NOVO CÉU;Diesel TPP;-3.584631;-59.123768;0.01169022;0.03663432;0.02416227
MATUPÍ;Diesel TPP;-5.829276;-61.282756;0.01169022;0.03663432;0.02416227
IPERÓ;Diesel TPP;-23.358042;-47.685213;0.011607701;0.036375725;0.023991713
BARRA MANSA;Diesel TPP;-21.118700;-47.988343;0.011332637;0.035513741;0.023423189
MERCURE/IBIS SANTO ANDRÉ;Diesel TPP;-23.646528;-46.529983;0.011167598;0.03499655;0.023082074
DESCARTÁVEL EMBALAGENS;Diesel TPP;-23.680105;-46.684639;0.011112586;0.034824154;0.02296837
GB JOSÉ THOMAZ;Diesel TPP;-10.927780;-37.069220;0.01100256;0.03447936;0.02274096
RESFRIAMENTO, PREPARAÇÃO E FABRICAÇÃO DE PRODUTO DE LEITE - CÓDIGO 2761;Diesel TPP;-19.576659;-46.942439;0.01100256;0.03447936;0.02274096
COFAMA IND E COM DE MÁQUINAS E EQUIPAMENTOS;Diesel TPP;-23.936009;-52.498531;0.01100256;0.03447936;0.02274096
DAIICHI;Diesel TPP;-23.497996;-46.951701;0.01100256;0.03447936;0.02274096
MAXXI GOYTACAZES;Diesel TPP;-21.760849;-41.360448;0.01100256;0.03447936;0.02274096
CARREFOUR - FRANCA;Diesel TPP;-20.535571;-47.341427;0.01100256;0.03447936;0.02274096
PROCURADORIA - GERAL DE JUSTIÇA DO ESTADO DE GOIÁS;Diesel TPP;-16.646752;-49.265533;0.01100256;0.03447936;0.02274096
BSH CONTINENTAL;Diesel TPP;-22.859348;-47.213679;0.01100256;0.03447936;0.02274096
ECUS INJEÇÃO;Diesel TPP;-23.526925;-46.166641;0.01100256;0.03447936;0.02274096
SUPERCENTER MOGI MIRIM;Diesel TPP;-22.425598;-46.963217;0.01100256;0.03447936;0.02274096
G BARBOSA;Diesel TPP;-10.851006;-37.153216;0.01100256;0.03447936;0.02274096
EXTRA PARNAMIRIM;Diesel TPP;-5.903656;-35.238910;0.01100256;0.03447936;0.02274096
SALVADOR ARENA;Diesel TPP;-23.709526;-46.561291;0.01100256;0.03447936;0.02274096
LATICÍNIOS TIROLEZ;Diesel TPP;-19.003184;-45.956854;0.01100256;0.03447936;0.02274096
REPET;Diesel TPP;-18.853531;-48.313781;0.01100256;0.03447936;0.02274096
AEROPORTO INTERNACIONAL GOVERNADOR JORGE TEIXEIRA;Diesel TPP;-8.720746;-63.871386;0.0109613;0.034350062;0.022655681
ITAPEAÇU;Diesel TPP;-2.685684;-57.663820;0.010851275;0.034005269;0.022428272
FOSECO;Diesel TPP;-23.593846;-46.876085;0.010424926;0.032669194;0.02154706
CABURI;Diesel TPP;-2.648803;-56.732222;0.01035616;0.032453698;0.021404929
BETÂNIA;Diesel TPP;-3.098076;-67.938560;0.0103149;0.0323244;0.02131965
ENTIDADE RELIGIOSA;Diesel TPP;-27.601335;-48.539379;0.010232381;0.032065805;0.021149093
SOROCABA REFRESCOS;Diesel TPP;-23.480937;-47.444184;0.010177368;0.031893408;0.021035388
SUPERMERCADO ARCHER;Diesel TPP;-27.092361;-48.924278;0.010039836;0.031462416;0.020751126
BALDO SA COMÉRCIO INDÚSTRIA E EXPORTAÇÃO;Diesel TPP;-29.240094;-51.876083;0.010039836;0.031462416;0.020751126
ROSSETTI;Diesel TPP;-19.954803;-44.207799;0.01001233;0.031376218;0.020694274
GURGACZ;Diesel TPP;-24.978434;-53.470877;0.01001233;0.031376218;0.020694274
LAVINORTE;Diesel TPP;-23.667435;-52.594748;0.01001233;0.031376218;0.020694274
MARVI;Diesel TPP;-22.956979;-49.890584;0.01001233;0.031376218;0.020694274
SUPERMERCADO GUANABARA;Diesel TPP;-22.985559;-43.272548;0.01001233;0.031376218;0.020694274
MULTITECNICA;Diesel TPP;-19.443262;-44.244785;0.01001233;0.031376218;0.020694274
NESTLÉ;Diesel TPP;-21.211880;-50.427959;0.00997107;0.03124692;0.020608995
PLASÚTIL;Diesel TPP;-22.299610;-49.056721;0.00997107;0.03124692;0.020608995
NESTLÉ SJ RIO PARDO;Diesel TPP;-21.600218;-46.882579;0.00997107;0.03124692;0.020608995
RAZZO;Diesel TPP;-23.516527;-46.734210;0.00997107;0.03124692;0.020608995
CONSULADO AMERICANO;Diesel TPP;-23.628640;-46.694588;0.00997107;0.03124692;0.020608995
SHOPPING JK IGUATEMI;Diesel TPP;-23.591083;-46.689589;0.00997107;0.03124692;0.020608995
GB OSWALDO ARANHA;Diesel TPP;-10.929297;-37.083811;0.009902304;0.031031424;0.020466864
BANNACH;Diesel TPP;-7.597460;-50.347550;0.009902304;0.031031424;0.020466864
LOURENÇO;Diesel TPP;2.029300;-50.653704;0.009902304;0.031031424;0.020466864
MK ELETRODOMÉSTICOS;Diesel TPP;-12.321085;-38.759786;0.009902304;0.031031424;0.020466864
CECONSUD - SUPERMERCADO COMÉRCIO VAREJISTA;Diesel TPP;-18.763686;-44.428528;0.009902304;0.031031424;0.020466864
AEROPORTO INTERNACIONAL DE FLORIANÓPOLIS - SBFL;Diesel TPP;-27.600575;-48.534229;0.009902304;0.031031424;0.020466864
MAXXI ITAJAÍ;Diesel TPP;-26.908923;-48.689748;0.009902304;0.031031424;0.020466864
FRIGOR HANS;Diesel TPP;-23.199639;-46.870137;0.009902304;0.031031424;0.020466864
MELGAÇO;Diesel TPP;-1.802045;-50.717809;0.009902304;0.031031424;0.020466864
INSTITUTO EDUCACIONAL SANTO AGOSTINHO;Diesel TPP;-16.710501;-43.855464;0.009902304;0.031031424;0.020466864
MAXXI NOVO HAMBURGO;Diesel TPP;-29.675366;-51.111758;0.009902304;0.031031424;0.020466864
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - CUT;Diesel TPP;-5.935073;-35.164752;0.009902304;0.031031424;0.020466864
SAM S CLUB RECIFE;Diesel TPP;-8.099137;-34.935921;0.009902304;0.031031424;0.020466864
TORAH;Diesel TPP;-12.967435;-38.488945;0.009902304;0.031031424;0.020466864
SANTA CRUZ DO ARARI;Diesel TPP;-0.661573;-49.179290;0.009902304;0.031031424;0.020466864
VILA MANDI;Diesel TPP;-9.235307;-50.060597;0.009902304;0.031031424;0.020466864
CENCOSUD - UNIDADE UBERABA;Diesel TPP;-19.757716;-47.914477;0.009902304;0.031031424;0.020466864
CERÂMICA NOVAGRÊS;Diesel TPP;-28.525893;-49.323271;0.009902304;0.031031424;0.020466864
VILA AMAZÔNIA;Diesel TPP;-2.631966;-56.731004;0.009764772;0.030600432;0.020182602
BRISTOL E PIVAUDRAN;Diesel TPP;-23.433115;-46.549727;0.009696006;0.030384936;0.020040471
SANTA CASA DE MISERICÓRDIA DE ARAÇATUBA;Diesel TPP;-21.193635;-50.442035;0.009682253;0.030341837;0.020012045
NORTH SHOPPING CARUARU;Diesel TPP;-8.285899;-35.973022;0.009682253;0.030341837;0.020012045
TELEFÔNICA BRASIL;Diesel TPP;-23.529503;-46.655573;0.009682253;0.030341837;0.020012045
AEROPORTO INTERNACIONAL MARECHAL RONDON- CUIABÁ;Diesel TPP;-15.662866;-56.137012;0.009682253;0.030341837;0.020012045
TUIUTI;Diesel TPP;-22.712014;-46.769061;0.009572227;0.029997043;0.019784635
PLASNEW;Diesel TPP;-22.743089;-46.889559;0.009572227;0.029997043;0.019784635
RIBER SEMENTES;Diesel TPP;-18.572271;-46.509413;0.009550222;0.029928084;0.019739153
FRESH START BAKERIES INDUSTRIAL;Diesel TPP;-21.744799;-43.389122;0.009544721;0.029910845;0.019727783
CEMA;Diesel TPP;-16.690113;-43.832804;0.009544721;0.029910845;0.019727783
ACDA;Diesel TPP;-9.946261;-67.879505;0.009544721;0.029910845;0.019727783
SONDA - PENHA;Diesel TPP;-23.523403;-46.543077;0.009503461;0.029781547;0.019642504
SEDE CENTRAL DO CRC-SP;Diesel TPP;-23.601658;-46.671022;0.009462202;0.02965225;0.019557226
HOTEL MELIÃ - EDIFÍCIO ITAIM SQUARE;Diesel TPP;-23.535169;-46.587938;0.009370055;0.029363485;0.01936677
TUDOR;Diesel TPP;-22.326448;-49.044190;0.009352176;0.029307456;0.019329816
AEROPORTO INTERNACIONAL DE CAMPO GRANDE;Diesel TPP;-20.492791;-54.568988;0.00932467;0.029221258;0.019272964
COSTABELA;Diesel TPP;-23.000901;-44.309956;0.008912074;0.027928282;0.018420178
UECASCAVEL;Diesel TPP;-24.989597;-53.466839;0.008912074;0.027928282;0.018420178
TOTAL QUÍMICA;Diesel TPP;-23.646710;-46.849696;0.008912074;0.027928282;0.018420178
WAL MART SUPERCENTER FRANCA;Diesel TPP;-20.548431;-47.341427;0.008912074;0.027928282;0.018420178
SIVA;Diesel TPP;-23.475550;-46.297242;0.008912074;0.027928282;0.018420178
MOCAMBO;Diesel TPP;-2.648303;-56.758513;0.008912074;0.027928282;0.018420178
HOSPITAL SÃO FRANCISCO;Diesel TPP;-21.147158;-47.701403;0.008912074;0.027928282;0.018420178
DH&C OUTSOURCCING S/A - DATACENTER;Diesel TPP;-23.557633;-46.564271;0.008912074;0.027928282;0.018420178
TEXON;Diesel TPP;-30.090704;-51.013654;0.008912074;0.027928282;0.018420178
STEMAC - GDG - LINX GALEAO;Diesel TPP;-22.939090;-43.363186;0.008857061;0.027755885;0.018306473
SESC BELENZINHO;Diesel TPP;-23.536113;-46.702265;0.008815801;0.027626587;0.018221194
SHOPPING CENTER CARUARU;Diesel TPP;-8.294218;-35.946933;0.008802048;0.027583488;0.018192768
DIA BRASIL;Diesel TPP;-23.447873;-46.518263;0.008802048;0.027583488;0.018192768
SENDAS DISTRIBUIDORA III;Diesel TPP;-22.922332;-43.179165;0.008802048;0.027583488;0.018192768
SENDAS DISTRIBUIDORA II;Diesel TPP;-22.897032;-43.239589;0.008802048;0.027583488;0.018192768
SHELL BRASIL;Diesel TPP;-22.842939;-43.413997;0.008802048;0.027583488;0.018192768
SAMS CLUB SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.212542;-45.856146;0.008802048;0.027583488;0.018192768
ASPERBRAS;Diesel TPP;-12.772238;-38.410435;0.008802048;0.027583488;0.018192768
BELÉM DO SOLIMÕES;Diesel TPP;-4.232221;-69.916499;0.008802048;0.027583488;0.018192768
WAL MART SAMS VITÓRIA;Diesel TPP;-20.255943;-40.284530;0.008802048;0.027583488;0.018192768
JORDÃO;Diesel TPP;-9.428768;-71.889458;0.008714028;0.027307653;0.01801084
PROJETO RIO;Diesel TPP;-22.851798;-43.533474;0.008664516;0.027152496;0.017908506
AVEIRO;Diesel TPP;-3.597479;-55.326050;0.008581997;0.026893901;0.017737949
SOCIEDADE RECREATIVA E DE ESPORTES DE RIBEIRÃO PRETO;Diesel TPP;-21.122312;-47.875369;0.008526984;0.026721504;0.017624244
AEROPORTO INTERNACIONAL PRESIDENTE CASTRO PINTO;Diesel TPP;-7.135726;-34.929445;0.008471971;0.026549107;0.017510539
DTCEA-EK;Diesel TPP;-7.504440;-57.571005;0.008416958;0.02637671;0.017396834
DTCEA-TS;Diesel TPP;-1.899646;-55.523686;0.008416958;0.02637671;0.017396834
AEROPORTO INTERNACIONAL DE NAVEGANTES - MINISTRO VICTOR KONDER;Diesel TPP;-26.883764;-48.656240;0.008361946;0.026204314;0.01728313
URUCUMACUÃ;Diesel TPP;-11.688065;-61.168143;0.008361946;0.026204314;0.01728313
NESTLÉ ARARAQUARA;Diesel TPP;-21.756344;-48.197609;0.00825192;0.02585952;0.01705572
J SHAYEB;Diesel TPP;-22.326131;-49.036293;0.00825192;0.02585952;0.01705572
PASSARÃO;Diesel TPP;2.862879;-60.674753;0.00825192;0.02585952;0.01705572
FÉLIX PINTO;Diesel TPP;2.606296;-60.601923;0.00825192;0.02585952;0.01705572
DTCEA-UA II;Diesel TPP;-0.113337;-67.093325;0.00825192;0.02585952;0.01705572
ETAPA ENSINO E CULTURA;Diesel TPP;-23.640101;-46.661473;0.00825192;0.02585952;0.01705572
CAMETÁ;Diesel TPP;-3.079901;-57.190907;0.008141894;0.025514726;0.01682831
AEROPORTO DE JOINVILLE;Diesel TPP;-26.263329;-48.851909;0.008086882;0.02534233;0.016714606
CHAVES;Diesel TPP;-0.167333;-49.980274;0.008031869;0.025169933;0.016600901
GUAJARÁ;Diesel TPP;-7.534980;-72.577089;0.007976856;0.024997536;0.016487196
COOPERCITRUS-SUPERMERCADO BARRETOS;Diesel TPP;-20.552092;-48.555093;0.007921843;0.024825139;0.016373491
RTK;Diesel TPP;-23.545407;-46.368065;0.007921843;0.024825139;0.016373491
GB MELÍCIO MACHADO;Diesel TPP;-10.847064;-37.128648;0.007921843;0.024825139;0.016373491
FEIJOAL;Diesel TPP;-4.514360;-69.941558;0.00786683;0.024652742;0.016259786
BIOMÉRIEUX;Diesel TPP;-22.851798;-43.360439;0.007825571;0.024523445;0.016174508
TUIUÉ;Diesel TPP;-3.279264;-60.638087;0.007811818;0.024480346;0.016146082
PIA SOCIEDADE;Diesel TPP;-23.555470;-46.658039;0.007798064;0.024437246;0.016117655
KIVIKS;Diesel TPP;-23.500515;-46.902263;0.007701792;0.024135552;0.015918672
GRÁFICA RAMI;Diesel TPP;-23.667458;-46.862052;0.007701792;0.024135552;0.015918672
MIRALUX;Diesel TPP;-23.664164;-46.859825;0.007701792;0.024135552;0.015918672
DUCOCO GERADOR STEMAC;Diesel TPP;-3.501826;-39.573607;0.007701792;0.024135552;0.015918672
BOMPLASTIL;Diesel TPP;-12.933140;-38.443969;0.007701792;0.024135552;0.015918672
ESTIRÃO DO EQUADOR;Diesel TPP;-4.366638;-70.197273;0.007633026;0.023920056;0.015776541
CARREFOUR RIO PRETO;Diesel TPP;-20.748926;-49.379952;0.007591766;0.023790758;0.015691262
HOTEL E BAR PRAIA DAS FLEXAS;Diesel TPP;-22.897391;-43.116470;0.00756426;0.02370456;0.01563441
WEST SHOPPING RIO;Diesel TPP;-22.885963;-43.607631;0.00756426;0.02370456;0.01563441
FIBRASA SUDESTE;Diesel TPP;-20.112231;-40.314693;0.00756426;0.02370456;0.01563441
MARTINS GOODYEAR;Diesel TPP;-23.533255;-46.876857;0.007440481;0.023316667;0.015378574
IZIDROLÂNDIA;Diesel TPP;-12.514653;-62.135384;0.007385468;0.02314427;0.015264869
DTCEA-BE;Diesel TPP;-1.430778;-48.434947;0.00726169;0.022756378;0.015009034
PLASTAMP;Diesel TPP;-8.278166;-35.010938;0.00726169;0.022756378;0.015009034
DTCEA-AA;Diesel TPP;-8.184455;-49.445429;0.00726169;0.022756378;0.015009034
DTCEA-CZ II;Diesel TPP;-7.600239;-72.688525;0.00726169;0.022756378;0.015009034
DTCEA-MQ;Diesel TPP;0.069157;-51.094457;0.00726169;0.022756378;0.015009034
DTCEA-PV;Diesel TPP;-8.748232;-63.816798;0.00726169;0.022756378;0.015009034
DTCEA-RB;Diesel TPP;-9.959449;-67.855129;0.00726169;0.022756378;0.015009034
DTCEA-SN;Diesel TPP;-2.470841;-54.730875;0.00726169;0.022756378;0.015009034
DTCEA-SL;Diesel TPP;-2.516902;-44.248852;0.00726169;0.022756378;0.015009034
DTCEA-TF;Diesel TPP;-3.369309;-64.725654;0.00726169;0.022756378;0.015009034
DTCEA-VH;Diesel TPP;-12.727791;-60.146905;0.00726169;0.022756378;0.015009034
SISTEMA DE GERAÇÃO DO MUNICÍPIO DE JORDÃO;Diesel TPP;-9.358436;-71.976505;0.007195674;0.022549501;0.014872588
CONSTRUMAPI;Diesel TPP;-23.509960;-46.815059;0.007151664;0.022411584;0.014781624
BRETAS SANTA MARIA;Diesel TPP;-19.750166;-47.963588;0.007151664;0.022411584;0.014781624
J BUENO E MANDALITI SOCIEDADE DE ADVOGADOS;Diesel TPP;-22.308027;-49.091740;0.006986626;0.021894394;0.01444051
EVVIBER;Diesel TPP;-29.182267;-51.504836;0.006986626;0.021894394;0.01444051
PARQUE DE DIVERSÕES NICOLÂNDIA;Diesel TPP;-15.645181;-48.120041;0.006986626;0.021894394;0.01444051
UTE 2 - CORSAN - EBAT 2 - CACHOEIRA DO SUL;Diesel TPP;-30.040146;-52.903435;0.006986626;0.021894394;0.01444051
POLIRIM;Diesel TPP;-29.197177;-51.203475;0.006986626;0.021894394;0.01444051
INDESTEL INDÚSTRIA DE EMBALAGENS OESTE;Diesel TPP;-27.103147;-52.592104;0.006986626;0.021894394;0.01444051
CICOPLAST;Diesel TPP;-22.472947;-47.457917;0.006986626;0.021894394;0.01444051
FREI GALVÃO;Diesel TPP;-22.796079;-45.195851;0.006986626;0.021894394;0.01444051
CENCOSUD BRASIL COMERCIAL;Diesel TPP;-18.967066;-49.476516;0.006986626;0.021894394;0.01444051
DOUAT CIA TÊXTIL;Diesel TPP;-26.217754;-48.883494;0.006986626;0.021894394;0.01444051
VILA NOVA;Diesel TPP;-26.200504;-48.888988;0.006986626;0.021894394;0.01444051
IBT INDÚSTRIA;Diesel TPP;-26.327351;-48.872508;0.006986626;0.021894394;0.01444051
COOPERATIVA AGRÍCOLA MIXTA SÃO ROQUE;Diesel TPP;-28.131196;-54.833337;0.006986626;0.021894394;0.01444051
ARROIO BONITO;Diesel TPP;-29.534122;-51.244243;0.006986626;0.021894394;0.01444051
NUTRISUL;Diesel TPP;-29.739003;-51.159957;0.006986626;0.021894394;0.01444051
CAE SOUTH AMÉRICA;Diesel TPP;-23.543667;-46.608537;0.006986626;0.021894394;0.01444051
BRETAS JUCA RIBEIRO;Diesel TPP;-18.871075;-48.166152;0.006986626;0.021894394;0.01444051
TAIANO;Diesel TPP;3.205385;-63.390634;0.0068766;0.0215496;0.0142131
PETRÓLEO E DERIVADOS TUPINAMBÁ;Diesel TPP;-23.984955;-46.981088;0.0068766;0.0215496;0.0142131
LAMINOR;Diesel TPP;-5.927560;-35.236850;0.0068766;0.0215496;0.0142131
FRANGO MINEIRO;Diesel TPP;-19.672024;-44.882614;0.0068766;0.0215496;0.0142131
ALTEROSA;Diesel TPP;-3.103559;-67.949976;0.0068766;0.0215496;0.0142131
ASSOC BRASILEIRA D IGREJA DE JESUS CRISTO DOS SANTOS DOS ÚLTIMOS DIAS;Diesel TPP;-23.578914;-46.666216;0.0068766;0.0215496;0.0142131
PÁTIO UBERLÂNDIA SHOPPING;Diesel TPP;-18.853531;-48.315841;0.0068766;0.0215496;0.0142131
INJECT INDÚSTRIA DE INJETADOS;Diesel TPP;-29.671635;-52.782354;0.006821587;0.021377203;0.014099395
DIFRANE ARTEFATOS DE PAPEL;Diesel TPP;-23.523368;-51.434596;0.006601536;0.020687616;0.013644576
SINTEX;Diesel TPP;-22.194186;-48.776318;0.006601536;0.020687616;0.013644576
ART PLÁSTICOS;Diesel TPP;-19.901541;-44.058125;0.006601536;0.020687616;0.013644576
GRAVATÁ;Diesel TPP;-8.213894;-35.541600;0.006601536;0.020687616;0.013644576
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 09;Diesel TPP;-23.447604;-46.547668;0.006601536;0.020687616;0.013644576
