Name;Sector;Lat;Long;CO-low(Gg/year);CO-high(Gg/year);CO-mean(Gg/year)
SANTA MARIA DAS BARREIRAS;Diesel TPP;-8.854901;-49.725644;0.012858278;0.032632752;0.022745515
FIBRASA EMBALAGENS;Diesel TPP;-20.123514;-40.309544;0.01271952;0.0322806;0.02250006
DAKOTA CALÇADOS;Diesel TPP;-10.740796;-37.812926;0.012661704;0.03213387;0.022397787
GRAFITE SALTO DA DIVISA;Diesel TPP;-16.000087;-39.947581;0.012627014;0.032045832;0.022336423
STF ANEXO II;Diesel TPP;-15.684849;-48.104935;0.012580762;0.031928448;0.022254605
PORTO WALTER;Diesel TPP;-8.267859;-72.753861;0.012499819;0.031723026;0.022111423
GB SILVIO TEIXEIRA;Diesel TPP;-10.927612;-37.065100;0.012488256;0.03169368;0.022090968
WAL-MART CAMPOS;Diesel TPP;-21.773274;-41.298784;0.012488256;0.03169368;0.022090968
HIPERIDEAL;Diesel TPP;-15.603986;-56.080095;0.012488256;0.03169368;0.022090968
AEROPORTO INTERNACIONAL PINTO MARTINS - TERMINAL DE PASSAGEIROS (TPS-1);Diesel TPP;-14.955448;-46.229342;0.012488256;0.03169368;0.022090968
MUTUM PARANÁ;Diesel TPP;-8.687657;-63.872245;0.012488256;0.03169368;0.022090968
WAL-MART MORUMBI;Diesel TPP;-23.586354;-46.721740;0.012488256;0.03169368;0.022090968
BUDAI;Diesel TPP;-23.534835;-46.903114;0.012377249;0.031411958;0.021894604
POLIFRIGOR;Diesel TPP;-22.225957;-48.722775;0.012210739;0.030989376;0.021600058
TKS TATUAPÉ;Diesel TPP;-23.531308;-46.565649;0.012210739;0.030989376;0.021600058
CENTRO ADMINISTRATIVO FARROUPILHA;Diesel TPP;-30.098744;-51.152769;0.012037291;0.030549186;0.021293239
WALMART BIG BRUSQUE;Diesel TPP;-27.104116;-48.922930;0.012025728;0.03051984;0.021272784
MACACO BRANCO;Diesel TPP;-22.938623;-47.055557;0.012025728;0.03051984;0.021272784
WAL MART CHAPECÓ;Diesel TPP;-27.079639;-52.591784;0.012025728;0.03051984;0.021272784
CALAMA;Diesel TPP;-8.714960;-63.889401;0.012014165;0.030490494;0.021252329
AEROPORTO INTERNACIONAL DE RIO BRANCO;Diesel TPP;-9.969593;-67.869205;0.011933222;0.030285072;0.021109147
HOSPITAL SANTA HELENA;Diesel TPP;-23.754368;-46.329982;0.011766712;0.02986249;0.020814601
CIA MINUANO;Diesel TPP;-29.369483;-51.941623;0.011748211;0.029815536;0.020781874
FUGA COUROS - CAMARGO;Diesel TPP;-28.589642;-52.200388;0.011748211;0.029815536;0.020781874
MIRACEMA NUODEX;Diesel TPP;-22.867945;-47.027339;0.011748211;0.029815536;0.020781874
FÁBRICA DE IDEIAS INDÚSTRIA E COMÉRCIO;Diesel TPP;-23.641226;-46.854842;0.011748211;0.029815536;0.020781874
BIMBO;Diesel TPP;-8.198093;-35.550698;0.011748211;0.029815536;0.020781874
DHB COMPONENTES AUTOMOTIVOS (UNIDADE 1);Diesel TPP;-30.122503;-51.213194;0.011748211;0.029815536;0.020781874
AEROPORTO INTERNACIONAL EDUARDO GOMES;Diesel TPP;-3.119231;-60.046467;0.011655706;0.029580768;0.020618237
CECONSUD;Diesel TPP;-10.880751;-37.084841;0.0115632;0.029346;0.0204546
WAL MART BLUMENAU;Diesel TPP;-26.953004;-49.121651;0.0115632;0.029346;0.0204546
WAL MART INDAIATUBA;Diesel TPP;-23.132656;-47.217431;0.0115632;0.029346;0.0204546
BOMPREÇO MACEIÓ;Diesel TPP;-9.629124;-35.744454;0.0115632;0.029346;0.0204546
DTCEA-MN;Diesel TPP;-3.130544;-60.013508;0.0115632;0.029346;0.0204546
BOMPREÇO PASSO FUNDO;Diesel TPP;-28.256364;-52.386083;0.0115632;0.029346;0.0204546
WALMART SANTA MARIA;Diesel TPP;-5.833723;-35.687266;0.0115632;0.029346;0.0204546
SÃO JOÃO DA BALIZA;Diesel TPP;-27.271087;-48.840922;0.0115632;0.029346;0.0204546
WAL MART TAUBATÉ;Diesel TPP;-23.064306;-45.585714;0.0115632;0.029346;0.0204546
BIG UMUARAMA;Diesel TPP;-23.767237;-53.308926;0.0115632;0.029346;0.0204546
GERADOR DE EMERGÊNCIA;Diesel TPP;-20.012144;-43.864240;0.011516947;0.029228616;0.020372782
PARANORTE;Diesel TPP;-11.257879;-57.508095;0.011378189;0.028876464;0.020127326
AEROPORTO INTERNACIONAL AFONSO PENA;Diesel TPP;-25.514538;-49.166479;0.011378189;0.028876464;0.020127326
FORTIK NORDESTE;Diesel TPP;-12.332500;-38.763738;0.01123943;0.028524312;0.019881871
GOODYEAR - DIVISÃO SPIRAFLEX;Diesel TPP;-23.520131;-46.800536;0.01123943;0.028524312;0.019881871
AVON;Diesel TPP;-23.539648;-46.767577;0.01123943;0.028524312;0.019881871
INDÚSTRIA DE PAPÉIS IRMÃOS SIQUEIRA;Diesel TPP;-22.382185;-44.973459;0.01123943;0.028524312;0.019881871
MÜLLER;Diesel TPP;-21.981580;-47.425984;0.01123943;0.028524312;0.019881871
IAUARETÊ;Diesel TPP;-0.002299;-67.093508;0.011216304;0.02846562;0.019840962
LUBRIZOL;Diesel TPP;-22.767309;-43.397824;0.011100672;0.02817216;0.019636416
COMPLEXO DE CAMAÇARI;Diesel TPP;-12.711522;-38.332811;0.011100672;0.02817216;0.019636416
WAL MART COMBO- GOIÂNIA;Diesel TPP;-16.721734;-49.335571;0.011100672;0.02817216;0.019636416
VESUVIUS;Diesel TPP;-22.965330;-43.368679;0.011100672;0.02817216;0.019636416
SENDAS DISTRIBUIDORA I;Diesel TPP;-22.879953;-43.252636;0.011100672;0.02817216;0.019636416
MANFRIM;Diesel TPP;-22.914370;-49.628446;0.011100672;0.02817216;0.019636416
WAL MART VILA GUILHERME;Diesel TPP;-23.516416;-46.569087;0.011100672;0.02817216;0.019636416
ARTHI;Diesel TPP;-23.541893;-46.609583;0.011100672;0.02817216;0.019636416
WAL-MART SOROCABA;Diesel TPP;-23.492902;-47.493623;0.011100672;0.02817216;0.019636416
AEROPORTO DE PALMAS;Diesel TPP;-10.194851;-48.312215;0.011031293;0.027996084;0.019513688
BOMBEAMENTO DE ESGOTOS;Diesel TPP;-23.556185;-46.662942;0.01066127;0.027057012;0.018859141
UNIDADE GERADORA DIESEL GRANOL GRANOL;Diesel TPP;-30.042672;-52.881806;0.010545638;0.026763552;0.018654595
M REIS;Diesel TPP;-26.908923;-48.689748;0.010510949;0.026675514;0.018593231
SANTA ROSA DOS PURUS;Diesel TPP;-9.442235;-70.488953;0.010471634;0.026575738;0.018523686
VILA BRASIL;Diesel TPP;3.746715;-62.255294;0.01040688;0.0264114;0.01840914
NEIVA;Diesel TPP;-22.814457;-48.352692;0.01040688;0.0264114;0.01840914
REDE NOVO TEMPO;Diesel TPP;-23.315017;-45.983309;0.01040688;0.0264114;0.01840914
HEVEA-TEC;Diesel TPP;-20.916073;-49.575145;0.01040688;0.0264114;0.01840914
PROCESSAMENTO DE FUMO;Diesel TPP;-26.102228;-49.795325;0.01040688;0.0264114;0.01840914
CENTRAL ILHA DO SUL;Diesel TPP;-23.616166;-46.740459;0.01040688;0.0264114;0.01840914
SANTA RITA DO WEIL;Diesel TPP;-3.465663;-68.956250;0.01040688;0.0264114;0.01840914
CURTE ALEX;Diesel TPP;-23.540078;-46.653453;0.010175616;0.02582448;0.018000048
AEROPORTO DE LONDRINA;Diesel TPP;-23.335685;-51.128421;0.010129363;0.025707096;0.01791823
COOPERATIVA REGIONAL DE CAFEICULTORES EM GUAXUPÉ;Diesel TPP;-18.723997;-47.517067;0.010078948;0.025579147;0.017829048
HSL I;Diesel TPP;-10.898114;-37.098059;0.009944352;0.02523756;0.017590956
NOVO CÉU;Diesel TPP;-3.584631;-59.123768;0.00982872;0.0249441;0.01738641
MATUPÍ;Diesel TPP;-5.829276;-61.282756;0.00982872;0.0249441;0.01738641
IPERÓ;Diesel TPP;-23.358042;-47.685213;0.009759341;0.024768024;0.017263682
BARRA MANSA;Diesel TPP;-21.118700;-47.988343;0.009528077;0.024181104;0.01685459
MERCURE/IBIS SANTO ANDRÉ;Diesel TPP;-23.646528;-46.529983;0.009389318;0.023828952;0.016609135
DESCARTÁVEL EMBALAGENS;Diesel TPP;-23.680105;-46.684639;0.009343066;0.023711568;0.016527317
GB JOSÉ THOMAZ;Diesel TPP;-10.927780;-37.069220;0.00925056;0.0234768;0.01636368
RESFRIAMENTO, PREPARAÇÃO E FABRICAÇÃO DE PRODUTO DE LEITE - CÓDIGO 2761;Diesel TPP;-19.576659;-46.942439;0.00925056;0.0234768;0.01636368
COFAMA IND E COM DE MÁQUINAS E EQUIPAMENTOS;Diesel TPP;-23.936009;-52.498531;0.00925056;0.0234768;0.01636368
DAIICHI;Diesel TPP;-23.497996;-46.951701;0.00925056;0.0234768;0.01636368
MAXXI GOYTACAZES;Diesel TPP;-21.760849;-41.360448;0.00925056;0.0234768;0.01636368
CARREFOUR - FRANCA;Diesel TPP;-20.535571;-47.341427;0.00925056;0.0234768;0.01636368
PROCURADORIA - GERAL DE JUSTIÇA DO ESTADO DE GOIÁS;Diesel TPP;-16.646752;-49.265533;0.00925056;0.0234768;0.01636368
BSH CONTINENTAL;Diesel TPP;-22.859348;-47.213679;0.00925056;0.0234768;0.01636368
ECUS INJEÇÃO;Diesel TPP;-23.526925;-46.166641;0.00925056;0.0234768;0.01636368
SUPERCENTER MOGI MIRIM;Diesel TPP;-22.425598;-46.963217;0.00925056;0.0234768;0.01636368
G BARBOSA;Diesel TPP;-10.851006;-37.153216;0.00925056;0.0234768;0.01636368
EXTRA PARNAMIRIM;Diesel TPP;-5.903656;-35.238910;0.00925056;0.0234768;0.01636368
SALVADOR ARENA;Diesel TPP;-23.709526;-46.561291;0.00925056;0.0234768;0.01636368
LATICÍNIOS TIROLEZ;Diesel TPP;-19.003184;-45.956854;0.00925056;0.0234768;0.01636368
REPET;Diesel TPP;-18.853531;-48.313781;0.00925056;0.0234768;0.01636368
AEROPORTO INTERNACIONAL GOVERNADOR JORGE TEIXEIRA;Diesel TPP;-8.720746;-63.871386;0.00921587;0.023388762;0.016302316
ITAPEAÇU;Diesel TPP;-2.685684;-57.663820;0.009123365;0.023153994;0.016138679
FOSECO;Diesel TPP;-23.593846;-46.876085;0.008764906;0.022244268;0.015504587
CABURI;Diesel TPP;-2.648803;-56.732222;0.00870709;0.022097538;0.015402314
BETÂNIA;Diesel TPP;-3.098076;-67.938560;0.0086724;0.0220095;0.01534095
ENTIDADE RELIGIOSA;Diesel TPP;-27.601335;-48.539379;0.008603021;0.021833424;0.015218222
SOROCABA REFRESCOS;Diesel TPP;-23.480937;-47.444184;0.008556768;0.02171604;0.015136404
SUPERMERCADO ARCHER;Diesel TPP;-27.092361;-48.924278;0.008441136;0.02142258;0.014931858
BALDO SA COMÉRCIO INDÚSTRIA E EXPORTAÇÃO;Diesel TPP;-29.240094;-51.876083;0.008441136;0.02142258;0.014931858
ROSSETTI;Diesel TPP;-19.954803;-44.207799;0.00841801;0.021363888;0.014890949
GURGACZ;Diesel TPP;-24.978434;-53.470877;0.00841801;0.021363888;0.014890949
LAVINORTE;Diesel TPP;-23.667435;-52.594748;0.00841801;0.021363888;0.014890949
MARVI;Diesel TPP;-22.956979;-49.890584;0.00841801;0.021363888;0.014890949
SUPERMERCADO GUANABARA;Diesel TPP;-22.985559;-43.272548;0.00841801;0.021363888;0.014890949
MULTITECNICA;Diesel TPP;-19.443262;-44.244785;0.00841801;0.021363888;0.014890949
NESTLÉ;Diesel TPP;-21.211880;-50.427959;0.00838332;0.02127585;0.014829585
PLASÚTIL;Diesel TPP;-22.299610;-49.056721;0.00838332;0.02127585;0.014829585
NESTLÉ SJ RIO PARDO;Diesel TPP;-21.600218;-46.882579;0.00838332;0.02127585;0.014829585
RAZZO;Diesel TPP;-23.516527;-46.734210;0.00838332;0.02127585;0.014829585
CONSULADO AMERICANO;Diesel TPP;-23.628640;-46.694588;0.00838332;0.02127585;0.014829585
SHOPPING JK IGUATEMI;Diesel TPP;-23.591083;-46.689589;0.00838332;0.02127585;0.014829585
GB OSWALDO ARANHA;Diesel TPP;-10.929297;-37.083811;0.008325504;0.02112912;0.014727312
BANNACH;Diesel TPP;-7.597460;-50.347550;0.008325504;0.02112912;0.014727312
LOURENÇO;Diesel TPP;2.029300;-50.653704;0.008325504;0.02112912;0.014727312
MK ELETRODOMÉSTICOS;Diesel TPP;-12.321085;-38.759786;0.008325504;0.02112912;0.014727312
CECONSUD - SUPERMERCADO COMÉRCIO VAREJISTA;Diesel TPP;-18.763686;-44.428528;0.008325504;0.02112912;0.014727312
AEROPORTO INTERNACIONAL DE FLORIANÓPOLIS - SBFL;Diesel TPP;-27.600575;-48.534229;0.008325504;0.02112912;0.014727312
MAXXI ITAJAÍ;Diesel TPP;-26.908923;-48.689748;0.008325504;0.02112912;0.014727312
FRIGOR HANS;Diesel TPP;-23.199639;-46.870137;0.008325504;0.02112912;0.014727312
MELGAÇO;Diesel TPP;-1.802045;-50.717809;0.008325504;0.02112912;0.014727312
INSTITUTO EDUCACIONAL SANTO AGOSTINHO;Diesel TPP;-16.710501;-43.855464;0.008325504;0.02112912;0.014727312
MAXXI NOVO HAMBURGO;Diesel TPP;-29.675366;-51.111758;0.008325504;0.02112912;0.014727312
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - CUT;Diesel TPP;-5.935073;-35.164752;0.008325504;0.02112912;0.014727312
SAM S CLUB RECIFE;Diesel TPP;-8.099137;-34.935921;0.008325504;0.02112912;0.014727312
TORAH;Diesel TPP;-12.967435;-38.488945;0.008325504;0.02112912;0.014727312
SANTA CRUZ DO ARARI;Diesel TPP;-0.661573;-49.179290;0.008325504;0.02112912;0.014727312
VILA MANDI;Diesel TPP;-9.235307;-50.060597;0.008325504;0.02112912;0.014727312
CENCOSUD - UNIDADE UBERABA;Diesel TPP;-19.757716;-47.914477;0.008325504;0.02112912;0.014727312
CERÂMICA NOVAGRÊS;Diesel TPP;-28.525893;-49.323271;0.008325504;0.02112912;0.014727312
VILA AMAZÔNIA;Diesel TPP;-2.631966;-56.731004;0.008209872;0.02083566;0.014522766
BRISTOL E PIVAUDRAN;Diesel TPP;-23.433115;-46.549727;0.008152056;0.02068893;0.014420493
SANTA CASA DE MISERICÓRDIA DE ARAÇATUBA;Diesel TPP;-21.193635;-50.442035;0.008140493;0.020659584;0.014400038
NORTH SHOPPING CARUARU;Diesel TPP;-8.285899;-35.973022;0.008140493;0.020659584;0.014400038
TELEFÔNICA BRASIL;Diesel TPP;-23.529503;-46.655573;0.008140493;0.020659584;0.014400038
AEROPORTO INTERNACIONAL MARECHAL RONDON- CUIABÁ;Diesel TPP;-15.662866;-56.137012;0.008140493;0.020659584;0.014400038
TUIUTI;Diesel TPP;-22.712014;-46.769061;0.008047987;0.020424816;0.014236402
PLASNEW;Diesel TPP;-22.743089;-46.889559;0.008047987;0.020424816;0.014236402
RIBER SEMENTES;Diesel TPP;-18.572271;-46.509413;0.008029486;0.020377862;0.014203674
FRESH START BAKERIES INDUSTRIAL;Diesel TPP;-21.744799;-43.389122;0.008024861;0.020366124;0.014195492
CEMA;Diesel TPP;-16.690113;-43.832804;0.008024861;0.020366124;0.014195492
ACDA;Diesel TPP;-9.946261;-67.879505;0.008024861;0.020366124;0.014195492
SONDA - PENHA;Diesel TPP;-23.523403;-46.543077;0.007990171;0.020278086;0.014134129
SEDE CENTRAL DO CRC-SP;Diesel TPP;-23.601658;-46.671022;0.007955482;0.020190048;0.014072765
HOTEL MELIÃ - EDIFÍCIO ITAIM SQUARE;Diesel TPP;-23.535169;-46.587938;0.007878008;0.01999343;0.013935719
TUDOR;Diesel TPP;-22.326448;-49.044190;0.007862976;0.01995528;0.013909128
AEROPORTO INTERNACIONAL DE CAMPO GRANDE;Diesel TPP;-20.492791;-54.568988;0.00783985;0.019896588;0.013868219
COSTABELA;Diesel TPP;-23.000901;-44.309956;0.007492954;0.019016208;0.013254581
UECASCAVEL;Diesel TPP;-24.989597;-53.466839;0.007492954;0.019016208;0.013254581
TOTAL QUÍMICA;Diesel TPP;-23.646710;-46.849696;0.007492954;0.019016208;0.013254581
WAL MART SUPERCENTER FRANCA;Diesel TPP;-20.548431;-47.341427;0.007492954;0.019016208;0.013254581
SIVA;Diesel TPP;-23.475550;-46.297242;0.007492954;0.019016208;0.013254581
MOCAMBO;Diesel TPP;-2.648303;-56.758513;0.007492954;0.019016208;0.013254581
HOSPITAL SÃO FRANCISCO;Diesel TPP;-21.147158;-47.701403;0.007492954;0.019016208;0.013254581
DH&C OUTSOURCCING S/A - DATACENTER;Diesel TPP;-23.557633;-46.564271;0.007492954;0.019016208;0.013254581
TEXON;Diesel TPP;-30.090704;-51.013654;0.007492954;0.019016208;0.013254581
STEMAC - GDG - LINX GALEAO;Diesel TPP;-22.939090;-43.363186;0.007446701;0.018898824;0.013172762
SESC BELENZINHO;Diesel TPP;-23.536113;-46.702265;0.007412011;0.018810786;0.013111399
SHOPPING CENTER CARUARU;Diesel TPP;-8.294218;-35.946933;0.007400448;0.01878144;0.013090944
DIA BRASIL;Diesel TPP;-23.447873;-46.518263;0.007400448;0.01878144;0.013090944
SENDAS DISTRIBUIDORA III;Diesel TPP;-22.922332;-43.179165;0.007400448;0.01878144;0.013090944
SENDAS DISTRIBUIDORA II;Diesel TPP;-22.897032;-43.239589;0.007400448;0.01878144;0.013090944
SHELL BRASIL;Diesel TPP;-22.842939;-43.413997;0.007400448;0.01878144;0.013090944
SAMS CLUB SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.212542;-45.856146;0.007400448;0.01878144;0.013090944
ASPERBRAS;Diesel TPP;-12.772238;-38.410435;0.007400448;0.01878144;0.013090944
BELÉM DO SOLIMÕES;Diesel TPP;-4.232221;-69.916499;0.007400448;0.01878144;0.013090944
WAL MART SAMS VITÓRIA;Diesel TPP;-20.255943;-40.284530;0.007400448;0.01878144;0.013090944
JORDÃO;Diesel TPP;-9.428768;-71.889458;0.007326444;0.018593626;0.012960035
PROJETO RIO;Diesel TPP;-22.851798;-43.533474;0.007284816;0.01848798;0.012886398
AVEIRO;Diesel TPP;-3.597479;-55.326050;0.007215437;0.018311904;0.01276367
SOCIEDADE RECREATIVA E DE ESPORTES DE RIBEIRÃO PRETO;Diesel TPP;-21.122312;-47.875369;0.007169184;0.01819452;0.012681852
AEROPORTO INTERNACIONAL PRESIDENTE CASTRO PINTO;Diesel TPP;-7.135726;-34.929445;0.007122931;0.018077136;0.012600034
DTCEA-EK;Diesel TPP;-7.504440;-57.571005;0.007076678;0.017959752;0.012518215
DTCEA-TS;Diesel TPP;-1.899646;-55.523686;0.007076678;0.017959752;0.012518215
AEROPORTO INTERNACIONAL DE NAVEGANTES - MINISTRO VICTOR KONDER;Diesel TPP;-26.883764;-48.656240;0.007030426;0.017842368;0.012436397
URUCUMACUÃ;Diesel TPP;-11.688065;-61.168143;0.007030426;0.017842368;0.012436397
NESTLÉ ARARAQUARA;Diesel TPP;-21.756344;-48.197609;0.00693792;0.0176076;0.01227276
J SHAYEB;Diesel TPP;-22.326131;-49.036293;0.00693792;0.0176076;0.01227276
PASSARÃO;Diesel TPP;2.862879;-60.674753;0.00693792;0.0176076;0.01227276
FÉLIX PINTO;Diesel TPP;2.606296;-60.601923;0.00693792;0.0176076;0.01227276
DTCEA-UA II;Diesel TPP;-0.113337;-67.093325;0.00693792;0.0176076;0.01227276
ETAPA ENSINO E CULTURA;Diesel TPP;-23.640101;-46.661473;0.00693792;0.0176076;0.01227276
CAMETÁ;Diesel TPP;-3.079901;-57.190907;0.006845414;0.017372832;0.012109123
AEROPORTO DE JOINVILLE;Diesel TPP;-26.263329;-48.851909;0.006799162;0.017255448;0.012027305
CHAVES;Diesel TPP;-0.167333;-49.980274;0.006752909;0.017138064;0.011945486
GUAJARÁ;Diesel TPP;-7.534980;-72.577089;0.006706656;0.01702068;0.011863668
COOPERCITRUS-SUPERMERCADO BARRETOS;Diesel TPP;-20.552092;-48.555093;0.006660403;0.016903296;0.01178185
RTK;Diesel TPP;-23.545407;-46.368065;0.006660403;0.016903296;0.01178185
GB MELÍCIO MACHADO;Diesel TPP;-10.847064;-37.128648;0.006660403;0.016903296;0.01178185
FEIJOAL;Diesel TPP;-4.514360;-69.941558;0.00661415;0.016785912;0.011700031
BIOMÉRIEUX;Diesel TPP;-22.851798;-43.360439;0.006579461;0.016697874;0.011638667
TUIUÉ;Diesel TPP;-3.279264;-60.638087;0.006567898;0.016668528;0.011618213
PIA SOCIEDADE;Diesel TPP;-23.555470;-46.658039;0.006556334;0.016639182;0.011597758
KIVIKS;Diesel TPP;-23.500515;-46.902263;0.006475392;0.01643376;0.011454576
GRÁFICA RAMI;Diesel TPP;-23.667458;-46.862052;0.006475392;0.01643376;0.011454576
MIRALUX;Diesel TPP;-23.664164;-46.859825;0.006475392;0.01643376;0.011454576
DUCOCO GERADOR STEMAC;Diesel TPP;-3.501826;-39.573607;0.006475392;0.01643376;0.011454576
BOMPLASTIL;Diesel TPP;-12.933140;-38.443969;0.006475392;0.01643376;0.011454576
ESTIRÃO DO EQUADOR;Diesel TPP;-4.366638;-70.197273;0.006417576;0.01628703;0.011352303
CARREFOUR RIO PRETO;Diesel TPP;-20.748926;-49.379952;0.006382886;0.016198992;0.011290939
HOTEL E BAR PRAIA DAS FLEXAS;Diesel TPP;-22.897391;-43.116470;0.00635976;0.0161403;0.01125003
WEST SHOPPING RIO;Diesel TPP;-22.885963;-43.607631;0.00635976;0.0161403;0.01125003
FIBRASA SUDESTE;Diesel TPP;-20.112231;-40.314693;0.00635976;0.0161403;0.01125003
MARTINS GOODYEAR;Diesel TPP;-23.533255;-46.876857;0.006255691;0.015876186;0.011065939
IZIDROLÂNDIA;Diesel TPP;-12.514653;-62.135384;0.006209438;0.015758802;0.01098412
DTCEA-BE;Diesel TPP;-1.430778;-48.434947;0.00610537;0.015494688;0.010800029
PLASTAMP;Diesel TPP;-8.278166;-35.010938;0.00610537;0.015494688;0.010800029
DTCEA-AA;Diesel TPP;-8.184455;-49.445429;0.00610537;0.015494688;0.010800029
DTCEA-CZ II;Diesel TPP;-7.600239;-72.688525;0.00610537;0.015494688;0.010800029
DTCEA-MQ;Diesel TPP;0.069157;-51.094457;0.00610537;0.015494688;0.010800029
DTCEA-PV;Diesel TPP;-8.748232;-63.816798;0.00610537;0.015494688;0.010800029
DTCEA-RB;Diesel TPP;-9.959449;-67.855129;0.00610537;0.015494688;0.010800029
DTCEA-SN;Diesel TPP;-2.470841;-54.730875;0.00610537;0.015494688;0.010800029
DTCEA-SL;Diesel TPP;-2.516902;-44.248852;0.00610537;0.015494688;0.010800029
DTCEA-TF;Diesel TPP;-3.369309;-64.725654;0.00610537;0.015494688;0.010800029
DTCEA-VH;Diesel TPP;-12.727791;-60.146905;0.00610537;0.015494688;0.010800029
SISTEMA DE GERAÇÃO DO MUNICÍPIO DE JORDÃO;Diesel TPP;-9.358436;-71.976505;0.006049866;0.015353827;0.010701847
CONSTRUMAPI;Diesel TPP;-23.509960;-46.815059;0.006012864;0.01525992;0.010636392
BRETAS SANTA MARIA;Diesel TPP;-19.750166;-47.963588;0.006012864;0.01525992;0.010636392
J BUENO E MANDALITI SOCIEDADE DE ADVOGADOS;Diesel TPP;-22.308027;-49.091740;0.005874106;0.014907768;0.010390937
EVVIBER;Diesel TPP;-29.182267;-51.504836;0.005874106;0.014907768;0.010390937
PARQUE DE DIVERSÕES NICOLÂNDIA;Diesel TPP;-15.645181;-48.120041;0.005874106;0.014907768;0.010390937
UTE 2 - CORSAN - EBAT 2 - CACHOEIRA DO SUL;Diesel TPP;-30.040146;-52.903435;0.005874106;0.014907768;0.010390937
POLIRIM;Diesel TPP;-29.197177;-51.203475;0.005874106;0.014907768;0.010390937
INDESTEL INDÚSTRIA DE EMBALAGENS OESTE;Diesel TPP;-27.103147;-52.592104;0.005874106;0.014907768;0.010390937
CICOPLAST;Diesel TPP;-22.472947;-47.457917;0.005874106;0.014907768;0.010390937
FREI GALVÃO;Diesel TPP;-22.796079;-45.195851;0.005874106;0.014907768;0.010390937
CENCOSUD BRASIL COMERCIAL;Diesel TPP;-18.967066;-49.476516;0.005874106;0.014907768;0.010390937
DOUAT CIA TÊXTIL;Diesel TPP;-26.217754;-48.883494;0.005874106;0.014907768;0.010390937
VILA NOVA;Diesel TPP;-26.200504;-48.888988;0.005874106;0.014907768;0.010390937
IBT INDÚSTRIA;Diesel TPP;-26.327351;-48.872508;0.005874106;0.014907768;0.010390937
COOPERATIVA AGRÍCOLA MIXTA SÃO ROQUE;Diesel TPP;-28.131196;-54.833337;0.005874106;0.014907768;0.010390937
ARROIO BONITO;Diesel TPP;-29.534122;-51.244243;0.005874106;0.014907768;0.010390937
NUTRISUL;Diesel TPP;-29.739003;-51.159957;0.005874106;0.014907768;0.010390937
CAE SOUTH AMÉRICA;Diesel TPP;-23.543667;-46.608537;0.005874106;0.014907768;0.010390937
BRETAS JUCA RIBEIRO;Diesel TPP;-18.871075;-48.166152;0.005874106;0.014907768;0.010390937
TAIANO;Diesel TPP;3.205385;-63.390634;0.0057816;0.014673;0.0102273
PETRÓLEO E DERIVADOS TUPINAMBÁ;Diesel TPP;-23.984955;-46.981088;0.0057816;0.014673;0.0102273
LAMINOR;Diesel TPP;-5.927560;-35.236850;0.0057816;0.014673;0.0102273
FRANGO MINEIRO;Diesel TPP;-19.672024;-44.882614;0.0057816;0.014673;0.0102273
ALTEROSA;Diesel TPP;-3.103559;-67.949976;0.0057816;0.014673;0.0102273
ASSOC BRASILEIRA D IGREJA DE JESUS CRISTO DOS SANTOS DOS ÚLTIMOS DIAS;Diesel TPP;-23.578914;-46.666216;0.0057816;0.014673;0.0102273
PÁTIO UBERLÂNDIA SHOPPING;Diesel TPP;-18.853531;-48.315841;0.0057816;0.014673;0.0102273
INJECT INDÚSTRIA DE INJETADOS;Diesel TPP;-29.671635;-52.782354;0.005735347;0.014555616;0.010145482
DIFRANE ARTEFATOS DE PAPEL;Diesel TPP;-23.523368;-51.434596;0.005550336;0.01408608;0.009818208
SINTEX;Diesel TPP;-22.194186;-48.776318;0.005550336;0.01408608;0.009818208
ART PLÁSTICOS;Diesel TPP;-19.901541;-44.058125;0.005550336;0.01408608;0.009818208
GRAVATÁ;Diesel TPP;-8.213894;-35.541600;0.005550336;0.01408608;0.009818208
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 09;Diesel TPP;-23.447604;-46.547668;0.005550336;0.01408608;0.009818208
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 27;Diesel TPP;-23.465242;-46.560714;0.005550336;0.01408608;0.009818208
ROMANI;Diesel TPP;-25.521158;-48.531071;0.005550336;0.01408608;0.009818208
NAZARÉ;Diesel TPP;-8.789798;-63.850959;0.005550336;0.01408608;0.009818208
CAMERA AGROALIMENTOS;Diesel TPP;-27.873963;-54.447933;0.005550336;0.01408608;0.009818208
SCOPUS TECNOLOGIA;Diesel TPP;-23.500304;-46.751705;0.005550336;0.01408608;0.009818208
TV RÁDIO CLUBE DE TERESINA;Diesel TPP;-5.105062;-42.798732;0.005550336;0.01408608;0.009818208
MARTINS COMÉRCIO E SERVIÇOS DE DISTRIBUIÇÃO SA;Diesel TPP;-18.874974;-48.176452;0.005550336;0.01408608;0.009818208
IBRAP;Diesel TPP;-28.518201;-49.321726;0.005550336;0.01408608;0.009818208
ALIMENTOS UNIBOM;Diesel TPP;-26.866991;-52.401265;0.005550336;0.01408608;0.009818208
HALOTEK;Diesel TPP;-22.777749;-50.208750;0.00545783;0.013851312;0.009654571
